#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
90,Nigeria,"212,511",,"2,902 ",,"204,184",,"5,425",11,998,14,"3,340,313","15,683","212,991,093 ",Africa,"1,00273,39564",,,25,,
91,Zambia,"209,869",+17,"3,663 ",+1,"206,034",+26,172,13,"11,003",192,"2,626,398","137,695","19,074,071 ",Africa,"915,2077",0.9,0.05,9,,
92,Algeria,"207,079",+84,"5,941 ",+2,"142,122",+73,"59,016",20,"4,611",132,"230,861","5,140","44,913,918 ",Africa,"2177,560195",2,0.04,"1,314",,
93,North Macedonia,"205,623",+601,"7,217 ",+13,"190,570",+304,"7,836",,"98,703","3,464","1,404,750","674,304","2,083,259 ",Europe,102891,288,6,"3,761",,
94,Estonia,"204,148","+1,524","1,598 ",+17,"175,498","+2,477","27,052",54,"153,757","1,204","2,190,338","1,649,680","1,327,735 ",Europe,78311,"1,148",13,"20,375",,
95,Botswana,"192,935",,"2,407 ",,"188,000",,"2,528",1,"79,879",997,"1,828,618","757,085","2,415,342 ",Africa,"131,0031",,,"1,047",,
96,Albania,"187,994",,"2,948 ",,"177,219",,"7,827",3,"65,422","1,026","1,322,841","460,348","2,873,570 ",Europe,159752,,,"2,724",,
97,Uzbekistan,"187,666",+285,"1,336 ",+2,"183,612",+307,"2,718",23,"5,500",39,"1,377,915","40,384","34,120,607 ",Asia,"18225,53925",8,0.06,80,,
98,Kyrgyzstan,"181,764",+96,"2,683 ",+2,"176,108",+83,"2,973",131,"27,256",402,"1,787,059","267,977","6,668,709 ",Asia,"372,4864",14,0.3,446,,
99,Australia,"178,946","+1,553","1,805 ",+10,"153,057",,"24,084",187,"6,910",70,"44,305,988","1,710,830","25,897,360 ",Australia/Oceania,"14514,3481",60,0.4,930,,
