#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"268,740,466","+33,785","5,302,962",+452,"241,853,345","+80,955","21,584,159","88,959","34,477",680.3,,,,All,,,,,,,
1,USA,"50,535,791",,"815,269 ",,"39,879,448",,"9,841,074","14,647","151,399","2,442","769,966,461","2,306,726","333,791,863 ",North America,74090,,,"29,483",,
2,India,"34,674,744",,"474,735 ",,"34,105,066","+7,678","94,943","8,944","24,777",339,"651,950,127","465,847","1,399,494,746 ",Asia,"402,9482",,,68,,
3,Brazil,"22,177,059",,"616,504 ",,"21,407,699",,"152,856","8,318","103,279","2,871","63,776,166","297,006","214,730,471 ",South America,103483,,,712,,
4,UK,"10,660,981",,"146,135 ",,"9,378,165",,"1,136,681",890,"155,866","2,137","373,037,852","5,453,891","68,398,479 ",Europe,64680,,,"16,619",,
5,Russia,"9,925,806",,"286,004 ",,"8,637,861",,"1,001,941","2,300","67,974","1,959","229,800,000","1,573,709","146,024,415 ",Europe,155111,,,"6,861",,
6,Turkey,"8,984,407",,"78,602 ",,"8,543,785",,"362,020","1,128","104,906",918,"110,866,117","1,294,520","85,642,651 ",Asia,"101,0901",,,"4,227",,
7,France,"8,105,785",,"120,168 ",,"7,252,376",,"733,241","2,461","123,788","1,835","170,480,237","2,603,502","65,481,117 ",Europe,85450,,,"11,198",,
8,Germany,"6,355,888",,"105,010 ",,"5,329,300","+51,000","921,578","4,636","75,513","1,248","85,782,441","1,019,169","84,168,990 ",Europe,138021,,,"10,949",,
9,Iran,"6,147,872",,"130,524 ",,"5,950,425",,"66,923","3,169","71,874","1,526","39,739,512","464,589","85,536,882 ",Asia,146552,,,782,,
10,Argentina,"5,350,867",,"116,719 ",,"5,209,333",,"24,815",707,"116,853","2,549","26,575,189","580,351","45,791,578 ",South America,93922,,,542,,
11,Spain,"5,273,178",,"88,321 ",,"4,941,596",,"243,261","1,041","112,721","1,888","66,213,858","1,415,406","46,780,811 ",Europe,95301,,,"5,200",,
12,Italy,"5,164,780",,"134,551 ",,"4,775,676",,"254,553",811,"85,603","2,230","124,209,339","2,058,695","60,334,010 ",Europe,124480,,,"4,219",,
13,Colombia,"5,088,008",,"128,969 ",,"4,928,885",,"30,154",342,"98,487","2,496","28,506,132","551,782","51,661,923 ",South America,104012,,,584,,
14,Indonesia,"4,258,560",,"143,918 ",,"4,109,364",,"5,278",,"15,336",518,"57,287,944","206,311","277,678,266 ",Asia,"651,9295",,,19,,
15,Mexico,"3,911,714","+3,180","296,186 ",+293,"3,266,965","+2,380","348,563","4,798","29,888","2,263","12,024,114","91,872","130,878,589 ",North America,3344211,24,2,"2,663",,
16,Poland,"3,760,048",,"87,357 ",,"3,211,558",,"461,133","2,053","99,506","2,312","25,322,586","670,140","37,787,020 ",Europe,104331,,,"12,203",,
17,Ukraine,"3,532,357",,"89,901 ",,"3,133,970",,"308,486",177,"81,473","2,074","16,199,355","373,636","43,355,952 ",Europe,124823,,,"7,115",,
18,South Africa,"3,093,452",,"90,060 ",,"2,870,329",,"133,063",546,"51,231","1,491","19,988,045","331,023","60,382,597 ",Africa,206703,,,"2,204",,
19,Philippines,"2,835,996",,"49,936 ",,"2,773,891",,"12,169",899,"25,395",447,"24,522,686","219,589","111,675,551 ",Asia,"392,2365",,,109,,
20,Netherlands,"2,828,655",,"19,919 ",,"2,204,177",,"604,559",645,"164,558","1,159","19,205,114","1,117,267","17,189,367 ",Europe,68631,,,"35,171",,
21,Malaysia,"2,678,465",,"30,787 ",,"2,586,822",,"60,856",419,"81,260",934,"38,880,624","1,179,576","32,961,537 ",Asia,"121,0711",,,"1,846",,
22,Czechia,"2,298,441",,"34,129 ",,"1,972,936",,"291,376","1,072","214,057","3,178","45,172,922","4,207,009","10,737,538 ",Europe,53150,,,"27,136",,
23,Peru,"2,249,671",,"201,527 ",,N/A,N/A,N/A,977,"66,892","5,992","20,708,063","615,736","33,631,391 ",South America,151672,,,"9,737",,
24,Thailand,"2,160,780","+4,193","21,110 ",+28,"2,082,951","+7,863","56,719","1,369","30,845",301,"14,913,135","212,887","70,051,723 ",Asia,"323,3185",60,0.4,810,,
25,Iraq,"2,086,702",,"23,943 ",,"2,053,418",,"9,341",94,"50,261",577,"16,507,647","397,609","41,517,337 ",Asia,"201,7343",,,225,,
26,Belgium,"1,914,527","+16,029","27,463  ",+47,"1,411,414","+8,362","475,650",825,"164,166","2,355","25,683,360","2,202,291","11,662,112 ",Europe,64250,"1,374",4,"40,786",,
27,Canada,"1,823,010",,"29,876 ",,"1,761,839",,"31,295",469,"47,701",782,"49,711,113","1,300,740","38,217,571 ",North America,"211,2791",,,819,,
28,Romania,"1,790,571",,"57,434 ",,"1,709,702",,"23,435",754,"93,978","3,014","16,317,446","856,417","19,053,151 ",Europe,113321,,,"1,230",,
29,Chile,"1,778,370",,"38,600 ",,"1,674,588",,"65,182",688,"91,896","1,995","26,172,828","1,352,465","19,351,950 ",South America,115011,,,"3,368",,
30,Japan,"1,728,410",+173,"18,371 ",+2,"1,709,126",+118,913,27,"13,726",146,"28,364,634","225,260","125,919,788 ",Asia,"736,8544",1,0.02,7,,
31,Bangladesh,"1,578,550",,"28,016 ",,"1,543,491",,"7,043","1,360","9,450",168,"11,062,902","66,227","167,046,359 ",Asia,"1065,96315",,,42,,
32,Vietnam,"1,367,433",,"27,186 ",,"1,050,979",,"289,268","7,697","13,869",276,"70,692,311","716,984","98,596,806 ",Asia,"723,6271",,,"2,934",,
33,Israel,"1,348,800",,"8,210 ",,"1,334,792",,"5,798",90,"144,628",880,"35,803,751","3,839,133","9,326,000 ",Asia,"71,1360",,,622,,
34,Pakistan,"1,288,366",+313,"28,812 ",+9,"1,250,069",+648,"9,485",758,"5,674",127,"22,428,325","98,782","227,047,616 ",Asia,"1767,88010",1,0.04,42,,
35,Serbia,"1,270,407",,"12,075 ",,"1,221,021",,"37,311",197,"146,246","1,390","6,941,684","799,110","8,686,768 ",Europe,77191,,,"4,295",,
36,Sweden,"1,226,055",,"15,152 ",,"1,165,341",,"45,562",56,"120,322","1,487","13,934,770","1,367,527","10,189,756 ",Europe,86731,,,"4,471",,
37,Austria,"1,217,436",,"13,011 ",,"1,119,866",,"84,559",627,"134,075","1,433","113,992,857","12,553,942","9,080,244 ",Europe,76980,,,"9,312",,
38,Portugal,"1,181,294",,"18,610 ",,"1,097,554",,"65,130",142,"116,338","1,833","22,298,899","2,196,078","10,153,963 ",Europe,95460,,,"6,414",,
39,Hungary,"1,176,038",,"36,263 ",,"955,248",,"184,527",579,"122,185","3,768","8,734,938","907,518","9,625,084 ",Europe,82651,,,"19,171",,
40,Switzerland,"1,096,476",,"11,753 ",,"883,870",,"200,853",261,"125,375","1,344","12,962,217","1,482,148","8,745,563 ",Europe,87441,,,"22,966",,
41,Jordan,"998,492",,"11,879 ",,"920,660",,"65,953","1,218","96,485","1,148","12,619,199","1,219,407","10,348,640 ",Asia,108711,,,"6,373",,
42,Greece,"989,814",,"18,982 ",,"901,782",,"69,050",708,"95,636","1,834","39,557,077","3,821,996","10,349,848 ",Europe,105450,,,"6,672",,
