#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"273,180,265","+691,194","5,351,954","+6,349","245,272,479","+472,705","22,555,832","89,313","35,046",686.6,,,,All,,,,,,,
1,USA,"51,419,039","+126,748","824,295 ",+888,"40,398,706","+55,145","10,196,038","15,602","154,028","2,469","782,995,432","2,345,499","333,828,917 ",North America,64050,380,3,"30,543",,
2,India,"34,721,174","+2,505","476,478 ",,"34,154,879","+7,948","89,817","8,944","24,805",340,"660,247,762","471,688","1,399,754,028 ",Asia,"402,9382",2,,64,,
3,Brazil,"22,204,941","+3,720","617,521 ",+173,"21,414,318",,"173,102","8,318","103,395","2,875","63,776,166","296,966","214,759,325 ",South America,103483,17,0.8,806,,
4,UK,"11,097,851","+88,376","146,937 ",+146,"9,658,375","+40,434","1,292,539",886,"162,237","2,148","382,575,086","5,592,771","68,405,286 ",Europe,64660,"1,292",2,"18,895",,
5,Russia,"10,131,646","+28,486","294,024 ","+1,133","8,876,788","+37,155","960,834","2,300","69,383","2,014","233,300,000","1,597,665","146,025,608 ",Europe,144971,195,8,"6,580",,
6,Turkey,"9,118,424","+18,100","79,863 ",+167,"8,712,929","+25,664","325,632","1,128","106,449",932,"113,329,305","1,323,013","85,659,998 ",Asia,"91,0731",211,2,"3,801",,
7,France,"8,460,712","+60,866","121,171 ",+188,"7,430,199","+34,285","909,342","2,832","129,203","1,850","175,073,861","2,673,542","65,483,872 ",Europe,85400,929,3,"13,887",,
8,Germany,"6,709,218","+53,057","108,154 ",+479,"5,618,600","+58,900","982,464","4,636","79,706","1,285","87,852,398","1,043,699","84,174,101 ",Europe,137781,630,6,"11,672",,
9,Iran,"6,165,454","+2,500","130,946 ",+63,"5,990,898","+5,163","43,610","2,957","72,062","1,531","40,463,565","472,940","85,557,443 ",Asia,146532,29,0.7,510,,
10,Spain,"5,422,168","+28,900","88,667 ",+48,"4,965,069","+3,189","368,432","1,292","115,905","1,895","66,213,858","1,415,396","46,781,156 ",Europe,95281,618,1,"7,876",,
11,Argentina,"5,376,642","+5,301","116,874 ",+17,"5,225,452","+3,239","34,316",756,"117,395","2,552","26,897,346","587,285","45,799,502 ",South America,93922,116,0.4,749,,
12,Italy,"5,308,180","+26,109","135,301 ",+112,"4,854,949","+13,704","317,930",917,"87,982","2,243","128,435,536","2,128,802","60,332,316 ",Europe,114460,433,2,"5,270",,
13,Colombia,"5,101,466","+1,720","129,295 ",+39,"4,942,391","+2,079","29,780",342,"98,727","2,502","28,830,092","557,941","51,672,290 ",South America,104002,33,0.8,576,,
14,Indonesia,"4,259,857",+213,"143,979 ",+10,"4,111,045",+234,"4,833",,"15,338",518,"59,343,891","213,672","277,733,551 ",Asia,"651,9295",0.8,0.04,17,,
15,Mexico,"3,924,638","+2,956","297,187 ",+204,"3,279,903","+2,283","347,548","4,798","29,981","2,270","12,114,652","92,546","130,904,481 ",North America,3344011,23,2,"2,655",,
16,Poland,"3,903,445","+22,097","90,306 ",+592,"3,361,528","+17,306","451,611","2,130","103,303","2,390","25,659,484","679,070","37,786,230 ",Europe,104181,585,16,"11,952",,
17,Ukraine,"3,588,147","+9,590","92,313 ",+355,"3,284,815","+25,499","211,019",177,"82,770","2,129","16,405,911","378,444","43,350,953 ",Europe,124703,221,8,"4,868",,
18,South Africa,"3,255,816","+24,785","90,262 ",+36,"2,954,919","+5,710","210,635",546,"53,907","1,494","20,516,511","339,695","60,396,897 ",Africa,196693,410,0.6,"3,488",,
19,Netherlands,"2,936,761","+16,323","20,310 ",+55,"2,314,217","+20,127","602,234",625,"170,840","1,181","19,205,114","1,117,220","17,190,090 ",Europe,68461,950,3,"35,034",,
