#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
27,Canada,"1,687,608",,"28,603 ",,"1,628,009",,"30,996",765,"44,211",749,"45,212,799","1,184,465","38,171,510 ",North America,"231,3351",,,812,,
28,Chile,"1,672,998",,"37,623 ",,"1,624,180",,"11,195",383,"86,553","1,946","22,825,782","1,180,902","19,329,111 ",South America,125141,,,579,,
29,Bangladesh,"1,566,296",,"27,785 ",,"1,529,068",,"9,443","1,427","9,389",167,"10,135,042","60,755","166,817,904 ",Asia,"1076,00416",,,57,,
30,Romania,"1,486,264",,"42,616 ",,"1,261,267",,"182,381","1,805","77,933","2,235","14,015,143","734,895","19,070,936 ",Europe,134481,,,"9,563",,
31,Israel,"1,319,518",+291,"8,023 ",,"1,294,500",+745,"16,995",352,"141,488",860,"28,590,440","3,065,670","9,326,000 ",Asia,"71,1620",31,,"1,822",,
32,Belgium,"1,292,887","+3,854","25,797 ",+17,"1,194,046",,"73,044",232,"110,929","2,213","20,922,487","1,795,136","11,655,100 ",Europe,94521,331,1,"6,267",,
33,Pakistan,"1,266,204",+554,"28,312 ",+12,"1,212,687",+977,"25,205","1,783","5,592",125,"20,321,823","89,741","226,448,963 ",Asia,"1797,99811",2,0.05,111,,
34,Sweden,"1,163,595",,"14,923 ",,"1,130,842",,"17,830",32,"114,291","1,466","13,014,907","1,278,353","10,180,996 ",Europe,96821,,,"1,751",,
35,Portugal,"1,080,929",,"18,106 ",,"1,032,802",,"30,021",60,"106,411","1,782","19,430,620","1,912,823","10,158,088 ",Europe,95611,,,"2,955",,
36,Serbia,"1,062,960",,"9,214 ",,"932,832",,"120,914",274,"122,297","1,060","6,045,768","695,584","8,691,649 ",Europe,89431,,,"13,912",,
37,Morocco,"942,779",,"14,566 ",,"922,456",,"5,757",347,"25,156",389,"9,949,564","265,478","37,477,970 ",Africa,"402,5734",,,154,,
38,Cuba,"938,577",,"8,101 ",,"922,735",,"7,741",223,"82,930",716,"10,222,153","903,206","11,317,637 ",North America,"121,3971",,,684,,
39,Kazakhstan,"921,216","+1,683","11,815 ",+18,"864,258","+2,228","45,143",221,"48,312",620,"11,575,012","607,039","19,067,992 ",Asia,"211,6142",88,0.9,"2,367",,
40,Vietnam,"870,255",,"21,344 ",,"794,846",,"54,065",,"8,837",217,"42,517,091","431,756","98,474,892 ",Asia,"1134,6142",,,549,,
41,Switzerland,"858,198",,"11,181 ",,"811,941",,"35,076",115,"98,228","1,280","11,400,594","1,304,900","8,736,756 ",Europe,107811,,,"4,015",,
42,Jordan,"844,801",,"10,895 ",,"817,677",,"16,229",516,"81,745","1,054","10,610,668","1,026,719","10,334,537 ",Asia,129491,,,"1,570",,
43,Hungary,"838,916","+1,668","30,448 ",+30,"792,757",+515,"15,711",145,"87,129","3,162","7,197,609","747,533","9,628,488 ",Europe,113161,173,3,"1,632",,
44,Nepal,"806,517",,"11,305  ",,"783,397",,"11,815",,"27,050",379,"4,336,618","145,447","29,815,875 ",Asia,"372,6377",,,396,,
45,Austria,"780,269",,"11,196 ",,"745,899",,"23,174",219,"85,998","1,234","93,236,363","10,276,134","9,073,097 ",Europe,128100,,,"2,554",,
46,UAE,"738,812",,"2,122 ",,"732,594",,"4,096",,"73,547",211,"89,888,641","8,948,257","10,045,380 ",Asia,"144,7340",,,408,,
47,Tunisia,"711,007",,"25,103 ",,"684,635",,"1,269",135,"59,354","2,096","3,026,962","252,688","11,979,038 ",Africa,174774,,,106,,
48,Greece,"700,959",,"15,447 ",,"655,622",,"29,890",356,"67,680","1,491","23,720,970","2,290,352","10,356,908 ",Europe,156700,,,"2,886",,
49,Georgia,"675,771","+5,219","9,588 ",+42,"619,285","+2,348","46,898",,"169,825","2,410","9,732,942","2,445,942","3,979,221 ",Asia,64150,"1,312",11,"11,786",,
50,Lebanon,"634,669",,"8,434 ",,"609,844",,"16,391",200,"93,530","1,243","4,780,275","704,459","6,785,735 ",Asia,118051,,,"2,416",,
51,Guatemala,"589,986",,"14,436 ",,"564,444",,"11,106",5,"32,161",787,"2,785,421","151,836","18,344,969 ",North America,"311,2717",,,605,,
52,Belarus,"575,856",,"4,432 ",,"547,949",,"23,475",,"60,968",469,"9,157,706","969,553","9,445,286 ",Europe,"162,1311",,,"2,485",,
53,Costa Rica,"553,661",,"6,880 ",,"479,169",,"67,612",369,"107,414","1,335","2,471,064","479,402","5,154,470 ",North America,97492,,,"13,117",,
54,Bulgaria,"550,555",,"22,612 ",,"462,612",,"65,331",558,"80,017","3,286","5,137,221","746,638","6,880,474 ",Europe,123041,,,"9,495",,
55,Saudi Arabia,"548,018",,"8,767 ",,"537,037",,"2,214",90,"15,430",247,"29,841,399","840,208","35,516,674 ",Asia,"654,0511",,,62,,
56,Sri Lanka,"532,766",,"13,525 ",,"493,314",,"25,927",,"24,746",628,"5,381,256","249,945","21,529,802 ",Asia,"401,5924",,,"1,204",,
57,Ecuador,"514,087",,"32,937 ",,"443,880",,"37,270",759,"28,576","1,831","1,895,185","105,345","17,990,353 ",South America,355469,,,"2,072",,
58,Bolivia,"507,134",,"18,877 ",,"469,696",,"18,561",220,"42,690","1,589","2,482,971","209,013","11,879,482 ",South America,236295,,,"1,562",,
59,Azerbaijan,"505,554",,"6,793 ",,"479,675",,"19,086",,"49,285",662,"5,044,744","491,798","10,257,748 ",Asia,"201,5102",,,"1,861",,
60,Myanmar,"490,008",,"18,416 ",,"442,610",,"28,982",,"8,928",336,"4,661,256","84,931","54,883,177 ",Asia,"1122,98012",,,528,,
61,Panama,"470,598",,"7,297 ",,"461,045",,"2,256",49,"106,886","1,657","3,994,979","907,370","4,402,810 ",North America,96031,,,512,,
62,Paraguay,"460,582",,"16,228 ",,"444,056",,298,13,"63,562","2,240","1,873,299","258,523","7,246,161 ",South America,164474,,,41,,
63,Slovakia,"439,735",,"12,864 ",,"404,638",,"22,233",225,"80,492","2,355","3,782,213","692,323","5,463,076 ",Europe,124251,,,"4,070",,
64,Croatia,"429,974",,"8,928 ",,"411,152",,"9,894",128,"105,583","2,192","2,983,029","732,504","4,072,372 ",Europe,94561,,,"2,430",,
65,Palestine,"419,349",,"4,331 ",,"403,080",,"11,938",57,"79,801",824,"2,581,365","491,225","5,254,956 ",Asia,"131,2132",,,"2,272",,
66,Ireland,"419,087",,"5,306 ",,"370,061",,"43,720",74,"83,661","1,059","7,842,753","1,565,630","5,009,328 ",Europe,129441,,,"8,728",,
67,Kuwait,"412,403",,"2,458 ",,"409,407",,538,7,"94,752",565,"4,618,526","1,061,133","4,352,449 ",Asia,"111,7711",,,124,,
68,Venezuela,"395,223",,"4,748 ",,"375,597",,"14,878",681,"13,950",168,"3,359,014","118,562","28,331,279 ",South America,"725,9678",,,525,,
69,Uruguay,"391,358",,"6,069 ",,"383,724",,"1,565",16,"112,158","1,739","3,725,372","1,067,638","3,489,359 ",South America,95751,,,449,,
70,Lithuania,"376,089","+3,331","5,511 ",+11,"335,237","+2,076","35,341",255,"140,704","2,062","5,359,037","2,004,947","2,672,907 ",Europe,74850,"1,246",4,"13,222",,
71,Honduras,"373,206",+286,"10,148 ",+27,"114,358",+244,"248,700",198,"36,919","1,004","1,075,544","106,397","10,108,797 ",North America,279969,28,3,"24,602",,
72,Dominican Republic,"372,077",,"4,093 ",,"362,054",,"5,930",244,"33,859",372,"2,153,012","195,924","10,989,031 ",North America,"302,6855",,,540,,
73,Denmark,"370,159",,"2,690 ",,"358,272",,"9,197",15,"63,616",462,"84,857,257","14,583,585","5,818,683 ",Europe,"162,1630",,,"1,581",,
74,Ethiopia,"359,881",,"6,258 ",,"330,334",,"23,289",555,"3,033",53,"3,614,960","30,468","118,649,686 ",Africa,"33018,96033",,,196,,
75,Libya,"351,224",,"4,924 ",,"282,472",,"63,828",,"50,229",704,"1,746,804","249,813","6,992,446 ",Africa,"201,4204",,,"9,128",,
76,S. Korea,"346,088","+1,570","2,698  ",+9,"316,607","+3,175","26,783",347,"6,743",53,"15,344,732","298,963","51,326,482 ",Asia,"14819,0243",31,0.2,522,,
77,Mongolia,"342,992","+2,153","1,591 ",+17,"307,192",,"34,209",192,"102,486",475,"4,030,048","1,204,179","3,346,718 ",Asia,"102,1041",643,5,"10,222",,
78,Egypt,"320,207",,"18,058 ",,"270,193",,"31,956",90,"3,054",172,"3,693,367","35,230","104,835,112 ",Africa,"3275,80528",,,305,,
79,Moldova,"319,614",,"7,309 ",,"295,604",,"16,701",184,"79,471","1,817","1,905,136","473,704","4,021,785 ",Europe,135502,,,"4,153",,
80,Slovenia,"310,170",,"4,645 ",,"292,428",,"13,097",87,"149,170","2,234","1,657,052","796,924","2,079,309 ",Europe,74481,,,"6,299",,
81,Oman,"304,066",,"4,106 ",,"299,434",,526,10,"57,646",778,"25,000,000","4,739,586","5,274,722 ",Asia,"171,2850",,,100,,
82,Armenia,"286,303","+2,066","5,870 ",+28,"256,525",+704,"23,908",,"96,384","1,976","1,925,266","648,143","2,970,435 ",Asia,105062,696,9,"8,049",,
83,Bahrain,"276,262",,"1,392 ",,"274,220",,650,3,"155,377",783,"6,731,697","3,786,072","1,778,016 ",Asia,"61,2770",,,366,,
84,Kenya,"252,199",,"5,233 ",,"245,577",,"1,389",34,"4,560",95,"2,648,009","47,880","55,305,119 ",Africa,"21910,56921",,,25,,
85,Bosnia and Herzegovina,"245,791",,"11,228 ",,"192,218",,"42,345",,"75,528","3,450","1,273,411","391,301","3,254,303 ",Europe,132903,,,"13,012",,
86,Qatar,"238,079",,608 ,,"236,575",,896,11,"84,792",217,"2,767,056","985,487","2,807,805 ",Asia,"124,6181",,,319,,
87,Zambia,"209,549",,"3,658 ",,"205,699",,192,11,"11,000",192,"2,547,657","133,735","19,050,065 ",Africa,"915,2087",,,10,,
88,Nigeria,"209,546",,"2,838 ",,"197,546",,"9,162",11,985,13,"3,142,971","14,773","212,753,064 ",Africa,"1,01574,96668",,,43,,
89,Algeria,"205,453",,"5,875 ",,"140,897",,"58,681",16,"4,578",131,"230,861","5,144","44,877,090 ",Africa,"2187,639194",,,"1,308",,
90,North Macedonia,"197,669",,"6,978 ",,"183,972",,"6,719",,"94,884","3,350","1,347,969","647,047","2,083,263 ",Europe,112992,,,"3,225",,
91,Norway,"197,504",,884 ,,"88,952",,"107,668",15,"36,066",161,"8,004,891","1,461,747","5,476,248 ",Europe,"286,1951",,,"19,661",,
92,Latvia,"188,722",,"2,920 ",,"160,373",,"25,429",138,"101,513","1,571","4,703,870","2,530,198","1,859,092 ",Europe,106370,,,"13,678",,
93,Botswana,"184,051",,"2,389 ",,"179,933",,"1,729",1,"76,271",990,"1,796,128","744,314","2,413,133 ",Africa,"131,0101",,,716,,
94,Uzbekistan,"182,060",+406,"1,295 ",+3,"177,979",+450,"2,786",23,"5,339",38,"1,377,915","40,410","34,098,068 ",Asia,"18726,33125",12,0.09,82,,
95,Kyrgyzstan,"180,109",+103,"2,641 ",+3,"174,815",+49,"2,653",131,"27,028",396,"1,749,504","262,542","6,663,704 ",Asia,"372,5234",15,0.5,398,,
96,Albania,"178,804",,"2,841 ",,"169,674",,"6,289",3,"62,220",989,"1,265,601","440,406","2,873,716 ",Europe,"161,0122",,,"2,188",,
97,Estonia,"175,782","+1,347","1,438 ",+3,"155,588",+208,"18,756",33,"132,397","1,083","2,048,430","1,542,849","1,327,693 ",Europe,89231,"1,015",2,"14,127",,
98,Afghanistan,"155,801",,"7,247 ",,"127,235",,"21,319","1,124","3,889",181,"767,648","19,161","40,063,583 ",Asia,"2575,52852",,,532,,
99,Singapore,"154,725",,246 ,,"127,571",,"26,908",71,"26,180",42,"20,667,026","3,496,931","5,910,046 ",Asia,"3824,0250",,,"4,553",,
100,Finland,"151,787",,"1,120 ",,"46,000",,"104,667",33,"27,340",202,"7,334,870","1,321,147","5,551,897 ",Europe,"374,9571",,,"18,852",,
101,Mozambique,"151,136",,"1,927 ",,"148,583",,626,32,"4,666",59,"928,252","28,660","32,388,353 ",Africa,"21416,80835",,,19,,
102,Australia,"149,421","+2,146","1,577 ",+19,"116,402",,"31,442",312,"5,773",61,"41,541,872","1,604,948","25,883,622 ",Australia/Oceania,"17316,4131",83,0.7,"1,215",,
103,Montenegro,"138,607",,"2,042 ",,"131,610",,"4,955",57,"220,652","3,251","783,265","1,246,902","628,169 ",Europe,53081,,,"7,888",,
104,Zimbabwe,"132,405",,"4,659 ",,"126,487",,"1,259",12,"8,743",308,"1,468,181","96,952","15,143,429 ",Africa,"1143,25010",,,83,,
105,Ghana,"129,592",,"1,169 ",,"126,085",,"2,338",41,"4,061",37,"1,827,212","57,256","31,913,037 ",Africa,"24627,29917",,,73,,
106,Namibia,"128,377",,"3,540 ",,"123,921",,916,5,"49,366","1,361","733,654","282,117","2,600,531 ",Africa,207354,,,352,,
107,Uganda,"125,283",,"3,187 ",,"96,397",,"25,699",298,"2,632",67,"1,758,302","36,932","47,608,882 ",Africa,"38014,93827",,,540,,
108,Cyprus,"120,987",,565 ,,"90,755",,"29,667",22,"99,270",464,"9,420,908","7,729,881","1,218,765 ",Asia,"102,1570",,,"24,342",,
109,Cambodia,"117,201",+166,"2,693 ",+12,"111,690",+270,"2,818",,"6,886",158,"2,560,113","150,427","17,018,973 ",Asia,"1456,3207",10,0.7,166,,
110,El Salvador,"110,188",,"3,520 ",+15,"92,173",,"14,495",345,"16,878",539,"1,329,565","203,650","6,528,687 ",North America,"591,8555",,2,"2,220",,
111,Cameroon,"100,289",,"1,600 ",,"80,433",,"18,256",152,"3,660",58,"1,751,774","63,931","27,401,189 ",Africa,"27317,12616",,,666,,
112,Rwanda,"99,213",,"1,314 ",,"45,510",,"52,389",3,"7,422",98,"3,012,274","225,338","13,367,819 ",Africa,"13510,1734",,,"3,919",,
113,Jamaica,"87,667",,"2,123 ",,"55,827",,"29,717",20,"29,439",713,"627,348","210,665","2,977,945 ",North America,"341,4035",,,"9,979",,
114,Maldives,"86,324",,239 ,,"84,793",,"1,292",23,"156,135",432,"1,562,639","2,826,357","552,881 ",Asia,"62,3130",,,"2,337",,
115,Luxembourg,"80,085",,840 ,,"77,751",,"1,494",7,"125,294","1,314","3,562,708","5,573,890","639,178 ",Europe,87610,,,"2,337",,
116,Senegal,"73,875",,"1,872 ",,"71,983",,20,4,"4,267",108,"824,710","47,630","17,314,939 ",Africa,"2349,24921",,,1,,
117,Angola,"63,197",,"1,678 ",,"51,770",,"9,749",28,"1,848",49,"1,043,451","30,521","34,188,339 ",Africa,"54120,37433",,,285,,
118,Malawi,"61,732",,"2,295 ",,"56,966",,"2,471",67,"3,123",116,"419,908","21,240","19,769,713 ",Africa,"3208,61447",,,125,,
119,Ivory Coast,"61,089",,685 ,,"59,574",,830,,"2,244",25,"1,055,780","38,782","27,223,799 ",Africa,"44639,74326",,,30,,
120,DRC,"57,338",,"1,091 ",,"50,930",,"5,317",,616,12,"306,299","3,291","93,082,827 ",Africa,"1,62385,319304",,,57,,
121,Réunion,"54,438",,372 ,,"53,696",,370,33,"60,245",412,"1,279,618","1,416,127","903,604 ",Africa,"172,4291",,,409,,
122,Trinidad and Tobago,"54,405",,"1,613 ",,"48,526",,"4,266",22,"38,712","1,148","375,969","267,523","1,405,372 ",North America,268714,,,"3,035",,
123,Guadeloupe,"54,152",,731 ,,"2,250",,"51,171",23,"135,308","1,827","485,295","1,212,592","400,213 ",North America,75471,,,"127,859",,
124,Fiji,"51,846",,663 ,,"48,347",,"2,836",3,"57,296",733,"429,732","474,908","904,875 ",Australia/Oceania,"171,3652",,,"3,134",,
125,Suriname,"47,284",,"1,040 ",,"27,113",,"19,131",14,"79,676","1,752","141,999","239,276","593,452 ",South America,135714,,,"32,237",,
126,Eswatini,"46,372",,"1,236 ",,"44,959",,177,10,"39,440","1,051","364,154","309,721","1,175,747 ",Africa,259513,,,151,,
127,French Guiana,"43,690",,297 ,,"9,995",,"33,398",23,"141,529",962,"418,182","1,354,651","308,701 ",South America,"71,0391",,,"108,189",,
128,Madagascar,"42,898",,958 ,,"41,322",,618,3,"1,499",33,"249,510","8,720","28,612,358 ",Africa,"66729,867115",,,22,,
129,Martinique,"42,634",,670 ,,104,,"41,860",1,"113,725","1,787","376,921","1,005,426","374,887 ",North America,95601,,,"111,660",,
130,French Polynesia,"40,178",,635  ,,"33,500",,"6,043",12,"141,964","2,244","26,355","93,122","283,016 ",Australia/Oceania,744611,,,"21,352",,
131,Syria,"39,902",,"2,446 ",,"25,195",,"12,261",,"2,211",136,"103,566","5,737","18,051,003 ",Asia,"4527,380174",,,679,,
132,Sudan,"39,550",,"3,038 ",,"32,872",,"3,640",,875,67,"238,579","5,281","45,174,803 ",Africa,"1,14214,870189",,,81,,
133,Cabo Verde,"38,052",,347 ,,"37,318",,387,23,"67,490",615,"211,025","374,277","563,820 ",Africa,"151,6253",,,686,,
134,Malta,"37,486",,459 ,,"36,362",,665,1,"84,605","1,036","1,211,456","2,734,232","443,070 ",Europe,129650,,,"1,501",,
135,Mauritania,"36,759",,790 ,,"35,527",,442,22,"7,646",164,"483,736","100,614","4,807,822 ",Africa,"1316,08610",,,92,,
136,Guyana,"34,608",,877 ,,"30,078",,"3,653",23,"43,726","1,108","340,480","430,182","791,479 ",South America,239022,,,"4,615",,
137,Gabon,"33,842",,218 ,,"28,011",,"5,613",23,"14,754",95,"1,282,319","559,055","2,293,728 ",Africa,"6810,5222",,,"2,447",,
138,Laos,"33,606",+635,47 ,+2,"6,558",,"27,001",,"4,534",6,"574,596","77,518","7,412,435 ",Asia,"221157,71113",86,0.3,"3,643",,
139,Guinea,"30,599",,385 ,,"29,233",,981,24,"2,251",28,"564,291","41,511","13,593,729 ",Africa,"44435,30824",,,72,,
140,Tanzania,"26,034",,724 ,,N/A,N/A,N/A,7,420,12,,,"61,935,326 ",Africa,"2,37985,546",,,406,,
141,Togo,"25,926",,240 ,,"25,327",,359,,"3,039",28,"536,073","62,846","8,529,934 ",Africa,"32935,54116",,,42,,
142,Papua New Guinea,"25,356",,312 ,,"22,142",,"2,902",7,"2,766",34,"205,925","22,465","9,166,604 ",Australia/Oceania,"36229,38045",,,317,,
143,Belize,"24,768",,466 ,,"21,403",,"2,899",10,"60,858","1,145","291,691","716,719","406,981 ",North America,168731,,,"7,123",,
144,Benin,"24,560",,161 ,,"23,971",,428,5,"1,959",13,"604,310","48,213","12,534,140 ",Africa,"51077,85221",,,34,,
145,Haiti,"23,324",,658 ,,"20,136",,"2,530",,"2,014",57,"120,507","10,404","11,582,800 ",North America,"49717,60396",,,218,,
146,Bahamas,"22,048",,626 ,,"20,065",,"1,357",15,"55,380","1,572","152,961","384,209","398,119 ",North America,186363,,,"3,409",,
147,Seychelles,"21,903",,119  ,,"21,567",,217,,"220,937","1,200","21,504","216,912","99,137 ",Africa,58335,,,"2,189",,
148,Lesotho,"21,557",,655 ,,"12,083",,"8,819",,"9,960",303,"229,775","106,167","2,164,285 ",Africa,"1003,3049",,,"4,075",,
149,Somalia,"21,269",,"1,180 ",,"9,927",,"10,162",,"1,292",72,"239,292","14,532","16,466,901 ",Africa,"77413,95569",,,617,,
150,Mayotte,"20,439",,181 ,,"2,964",,"17,294",,"72,650",643,"176,919","628,853","281,336 ",Africa,"141,5542",,,"61,471",,
151,Timor-Leste,"19,730",,120 ,,"19,537",,73,,"14,604",89,"169,501","125,465","1,350,979 ",Asia,"6811,2588",,,54,,
152,Burundi,"19,730",,38 ,,773,,"18,919",,"1,598",3,"345,742","27,998","12,348,836 ",Africa,"626324,96936",,,"1,532",,
153,Tajikistan,"17,086",,124 ,,"16,960",,2,,"1,741",13,,,"9,815,041 ",Asia,"57479,154",,,0.2,,
154,Curaçao,"16,955",,172 ,,"16,617",,166,4,"102,780","1,043","297,109","1,801,054","164,964 ",North America,109591,,,"1,006",,
155,Mauritius,"16,805",,141 ,,"1,854",,"14,810",,"13,185",111,"358,675","281,422","1,274,508 ",Africa,"769,0394",,,"11,620",,
156,Taiwan,"16,347",+4,846 ,,"15,377",+7,124,,685,35,"7,053,068","295,444","23,872,749 ",Asia,"1,46028,2183",0.2,,5,,
157,Nicaragua,"16,241",,207 ,,"4,225",,"11,809",,"2,414",31,,,"6,726,774 ",North America,"41432,496",,,"1,756",,
158,Congo,"15,962",,231 ,,"12,421",,"3,310",,"2,803",41,"188,207","33,054","5,693,903 ",Africa,"35724,64930",,,581,,
159,Aruba,"15,746",,170 ,,"15,424",,152,7,"146,674","1,584","177,885","1,656,995","107,354 ",North America,76311,,,"1,416",,
160,Mali,"15,674",,558 ,,"14,493",,623,,746,27,"441,247","21,006","21,005,377 ",Africa,"1,34037,64448",,,30,,
161,Andorra,"15,369",,130 ,,"15,162",,77,4,"198,499","1,679","193,595","2,500,387","77,426 ",Europe,55960,,,994,,
162,Burkina Faso,"14,759",,209 ,,"14,263",,287,,682,10,"222,243","10,268","21,644,914 ",Africa,"1,467103,56497",,,13,,
163,Barbados,"13,553",,120 ,,"9,330",,"4,103",,"47,086",417,"362,204","1,258,387","287,832 ",North America,"212,3991",,,"14,255",,
164,Djibouti,"13,423",,181 ,,"13,139",,103,,"13,335",180,"231,671","230,146","1,006,627 ",Africa,"755,5614",,,102,,
165,Equatorial Guinea,"13,020",,161 ,,"12,450",,409,1,"8,902",110,"195,087","133,386","1,462,574 ",Africa,"1129,0847",,,280,,
166,Iceland,"12,703",,33 ,,"12,108",,562,,"36,915",96,"1,108,948","3,222,590","344,117 ",Europe,"2710,4280",,,"1,633",,
167,Channel Islands,"12,413",,99 ,,"11,767",,547,,"70,552",563,"973,750","5,534,494","175,942 ",Europe,"141,7770",,,"3,109",,
168,Hong Kong,"12,302",,213 ,,"11,998",,91,,"1,624",28,"26,215,150","3,460,333","7,575,903 ",Asia,"61635,5680",,,12,,
169,Saint Lucia,"12,280",,237 ,,"11,538",,505,7,"66,480","1,283","83,992","454,709","184,716 ",North America,157792,,,"2,734",,
170,South Sudan,"12,250",,130 ,,"11,826",,294,2,"1,078",11,"243,877","21,461","11,363,935 ",Africa,"92887,41547",,,26,,
171,CAR,"11,478",,100 ,,"6,859",,"4,519",2,"2,324",20,"60,228","12,195","4,938,589 ",Africa,"43049,38682",,,915,,
172,Brunei ,"11,220",,77 ,,"8,421",,"2,722",21,"25,332",174,"451,179","1,018,661","442,914 ",Asia,"395,7521",,,"6,146",,
173,New Caledonia,"10,213",+50,245 ,+2,55,,"9,913",45,"35,332",848,"42,756","147,914","289,059 ",Australia/Oceania,"281,1807",173,7,"34,294",,
174,Gambia,"9,946",,339 ,,"9,600",,7,3,"3,971",135,"103,647","41,384","2,504,505 ",Africa,"2527,38824",,,3,,
175,Yemen,"9,575",,"1,813 ",,"6,115",,"1,647",23,312,59,"265,253","8,647","30,676,633 ",Asia,"3,20416,920116",,,54,,
