#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"266,033,211","+342,691","5,267,490","+3,660","239,668,988","+298,246","21,096,733","86,753","34,130",675.8,,,,All,,,,,,,
1,USA,"49,955,062","+20,271","808,712 ",+104,"39,513,729","+15,618","9,632,621","13,744","149,671","2,423","760,336,481","2,278,057","333,765,397 ",North America,74130,61,0.3,"28,860",,
2,India,"34,633,255",,"470,620 ",,"34,060,774","+6,918","101,861","8,944","24,750",336,"647,252,850","462,552","1,399,309,544 ",Asia,"402,9732",,,73,,
3,Brazil,"22,138,247",,"615,606 ",,"21,359,352",,"163,289","8,318","103,108","2,867","63,776,166","297,034","214,709,861 ",South America,103493,,,761,,
4,UK,"10,464,389","+43,992","145,605 ",+54,"9,220,626","+32,495","1,098,158",895,"153,002","2,129","366,108,215","5,352,959","68,393,618 ",Europe,74700,643,0.8,"16,056",,
5,Russia,"9,801,613","+32,602","281,278 ","+1,206","8,502,406","+30,593","1,017,929","2,300","67,124","1,926","228,000,000","1,561,392","146,023,563 ",Europe,155191,223,8,"6,971",,
6,Turkey,"8,901,117","+19,357","77,830 ",+185,"8,436,712","+24,278","386,575","1,405","103,948",909,"109,449,755","1,278,167","85,630,260 ",Asia,"101,1001",226,2,"4,514",,
7,France,"7,875,012",,"119,506 ",,"7,168,139",,"587,367","2,058","120,267","1,825","167,925,512","2,564,565","65,479,150 ",Europe,85480,,,"8,970",,
8,Germany,"6,179,839","+35,983","103,604 ",+74,"5,082,500","+24,400","993,735","4,636","73,425","1,231","85,782,441","1,019,213","84,165,340 ",Europe,148121,428,0.9,"11,807",,
9,Iran,"6,134,465","+3,109","130,200 ",+76,"5,923,316","+7,117","80,949","3,249","71,730","1,522","39,093,355","457,114","85,522,195 ",Asia,146572,36,0.9,947,,
10,Argentina,"5,339,382",,"116,643 ",,"5,200,141",,"22,598",657,"116,616","2,548","26,387,800","576,330","45,785,918 ",South America,93932,,,494,,
11,Spain,"5,202,958",,"88,159 ",,"4,927,391",,"187,408",814,"111,221","1,885","66,213,858","1,415,414","46,780,564 ",Europe,95311,,,"4,006",,
12,Italy,"5,109,082","+15,021","134,195 ",+43,"4,742,887","+6,685","232,000",736,"84,678","2,224","122,335,117","2,027,590","60,335,220 ",Europe,124500,249,0.7,"3,845",,
13,Colombia,"5,078,987",,"128,733 ",,"4,918,619",,"31,635",342,"98,326","2,492","28,293,690","547,749","51,654,519 ",South America,104012,,,612,,
14,Indonesia,"4,257,685",+196,"143,867 ",+4,"4,106,292",+298,"7,526",,"15,335",518,"55,884,039","201,283","277,638,777 ",Asia,"651,9305",0.7,0.01,27,,
15,Mexico,"3,900,293","+2,841","295,154 ",+251,"3,255,802","+2,736","349,337","4,798","29,805","2,255","11,944,625","91,278","130,860,095 ",North America,3444311,22,2,"2,670",,
16,Poland,"3,671,421","+22,389","85,675 ",+45,"3,142,265","+25,390","443,481","1,969","97,159","2,267","24,870,097","658,155","37,787,584 ",Europe,104412,592,1,"11,736",,
17,Ukraine,"3,497,477","+6,622","88,280 ",+278,"3,050,659","+9,274","358,538",177,"80,662","2,036","16,076,359","370,769","43,359,522 ",Europe,124913,153,6,"8,269",,
18,South Africa,"3,031,694","+11,125","89,966 ",+1,"2,858,144","+2,670","83,584",546,"50,217","1,490","19,761,834","327,332","60,372,382 ",Africa,206713,184,0.02,"1,384",,
19,Philippines,"2,834,775",+603,"49,386 ",+156,"2,771,536","+1,047","13,853",899,"25,389",442,"24,390,103","218,440","111,655,624 ",Asia,"392,2615",5,1,124,,
20,Netherlands,"2,751,954","+23,078","19,668 ",+26,"2,158,065","+10,855","574,221",593,"160,101","1,144","19,205,114","1,117,301","17,188,851 ",Europe,68741,"1,343",2,"33,407",,
