#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"241,982,148","+104,512","4,922,902","+2,442","219,302,792","+100,601","17,756,454","78,440","31,044",631.6,,,,All,,,,,,,
1,USA,"45,908,212",,"746,509 ",,"35,573,510",,"9,588,193","14,892","137,649","2,238","672,533,278","2,016,491","333,516,610 ",North America,74470,,,"28,749",,
2,India,"34,094,373",+986,"452,485 ",,"33,458,801","+7,631","183,087","8,944","24,395",324,"591,924,874","423,539","1,397,568,650 ",Asia,"413,0892",0.7,,131,,
3,Brazil,"21,651,910",,"603,521 ",,"20,813,408",,"234,981","8,318","100,934","2,813","63,776,166","297,302","214,516,127 ",South America,103553,,,"1,095",,
4,UK,"8,497,868",,"138,629 ",,"6,954,653",,"1,404,586",791,"124,333","2,028","321,188,533","4,699,317","68,347,917 ",Europe,84930,,,"20,551",,
5,Russia,"8,060,752","+33,740","225,325 ","+1,015","7,040,481","+23,426","794,946","2,300","55,205","1,543","200,000,000","1,369,717","146,015,555 ",Europe,186481,231,7,"5,444",,
6,Turkey,"7,683,517",,"67,837 ",,"7,116,305",,"499,375",633,"89,851",793,"92,365,793","1,080,128","85,513,784 ",Asia,"111,2611",,,"5,840",,
7,France,"7,090,109",,"117,306 ",,"6,885,087",,"87,716","1,200","108,311","1,792","146,046,715","2,231,061","65,460,656 ",Europe,95580,,,"1,340",,
8,Iran,"5,796,659",,"124,256 ",,"5,333,304",,"339,099","4,693","67,889","1,455","32,619,228","382,029","85,384,144 ",Asia,156873,,,"3,971",,
9,Argentina,"5,273,463",,"115,704 ",,"5,140,506",,"17,253",801,"115,311","2,530","24,537,499","536,542","45,732,712 ",South America,93952,,,377,,
10,Spain,"4,988,878",,"87,030 ",,"4,839,294",,"62,554",454,"106,650","1,860","66,213,858","1,415,484","46,778,247 ",Europe,95371,,,"1,337",,
11,Colombia,"4,982,575",,"126,886 ",,"4,826,801",,"28,888",342,"96,590","2,460","26,295,671","509,755","51,584,914 ",South America,104072,,,560,,
12,Italy,"4,719,493",,"131,585 ",,"4,511,545",,"76,363",358,"78,206","2,180","97,944,298","1,623,029","60,346,592 ",Europe,134591,,,"1,265",,
13,Germany,"4,399,789",,"95,511 ",,"4,164,600","+9,600","139,678","1,336","52,297","1,135","73,348,901","871,841","84,131,027 ",Europe,198811,,,"1,660",,
14,Indonesia,"4,236,287",+903,"143,049 ",+50,"4,076,541","+1,530","16,697",,"15,279",516,"43,623,819","157,335","277,267,583 ",Asia,"651,9386",3,0.2,60,,
15,Mexico,"3,758,469","+1,413","284,477 ",+96,"3,122,072","+4,818","351,920","4,798","28,759","2,177","11,076,401","84,756","130,686,250 ",North America,3545912,11,0.7,"2,693",,
16,Poland,"2,945,056","+3,931","76,179 ",+64,"2,678,296",+759,"190,581",318,"77,926","2,016","21,607,857","571,744","37,792,886 ",Europe,134962,104,2,"5,043",,
17,South Africa,"2,916,803",,"88,619 ",,"2,805,566",,"22,618",546,"48,390","1,470","18,189,273","301,765","60,276,365 ",Africa,216803,,,375,,
18,Philippines,"2,731,735","+4,496","40,972 ",+211,"2,627,126","+9,609","63,637","3,194","24,507",368,"22,248,130","199,592","111,468,312 ",Asia,"412,7215",40,2,571,,
19,Ukraine,"2,660,273","+15,579","61,348 ",+538,"2,337,194","+7,776","261,731",177,"61,306","1,414","13,642,447","314,392","43,393,085 ",Europe,167073,359,12,"6,032",,
20,Malaysia,"2,396,121",,"27,993 ",,"2,278,955",,"89,173",679,"72,825",851,"32,656,276","992,513","32,902,622 ",Asia,"141,1751",,,"2,710",,
21,Peru,"2,190,396",,"199,882 ",,N/A,N/A,N/A,979,"65,256","5,955","18,558,389","552,891","33,566,118 ",South America,151682,,,"8,039",,
22,Netherlands,"2,051,065",,"18,250 ",,"1,965,002",,"67,813",150,"119,359","1,062","17,790,280","1,035,282","17,183,996 ",Europe,89421,,,"3,946",,
23,Iraq,"2,037,012",,"22,785 ",,"1,970,713",,"43,514",242,"49,217",551,"15,561,904","375,993","41,388,790 ",Asia,"201,8163",,,"1,051",,
24,Thailand,"1,802,934","+9,122","18,407 ",+71,"1,678,981","+10,731","105,546","3,324","25,746",263,"9,201,621","131,401","70,026,908 ",Asia,"393,8048",130,1,"1,507",,
25,Japan,"1,715,017",+232,"18,121 ",+18,"1,689,692",+729,"7,204",294,"13,614",144,"25,848,086","205,185","125,974,555 ",Asia,"736,9525",2,0.1,57,,
26,Czechia,"1,712,246","+2,521","30,570 ",+8,"1,663,688",+51,"17,988",95,"159,505","2,848","39,428,145","3,672,954","10,734,724 ",Europe,63510,235,0.7,"1,676",,
27,Canada,"1,685,410",,"28,564 ",,"1,624,227",,"32,619",752,"44,155",748,"45,140,412","1,182,596","38,170,607 ",North America,"231,3361",,,855,,
28,Chile,"1,672,065",,"37,620 ",,"1,623,157",,"11,288",379,"86,507","1,946","22,791,113","1,179,136","19,328,663 ",South America,125141,,,584,,
29,Bangladesh,"1,565,827",,"27,778 ",,"1,528,371",,"9,678","1,400","9,387",167,"10,113,734","60,629","166,813,425 ",Asia,"1076,00516",,,58,,
30,Romania,"1,467,401",,"42,042 ",,"1,245,422",,"179,937","1,764","76,943","2,204","13,934,089","730,632","19,071,285 ",Europe,134541,,,"9,435",,
31,Israel,"1,317,758",,"8,010 ",,"1,292,110",,"17,638",357,"141,299",859,"28,382,782","3,043,404","9,326,000 ",Asia,"71,1640",,,"1,891",,
32,Belgium,"1,289,033","+3,521","25,780 ",+12,"1,194,046","+2,080","69,207",206,"110,600","2,212","20,867,827","1,790,467","11,654,962 ",Europe,94521,302,1,"5,938",,
33,Pakistan,"1,265,650",+603,"28,300 ",+20,"1,211,710",+813,"25,640","1,825","5,589",125,"20,279,697","89,560","226,437,225 ",Asia,"1798,00111",3,0.09,113,,
34,Sweden,"1,161,933",,"14,916 ",,"1,130,853",+1,"16,164",26,"114,130","1,465","12,879,376","1,265,062","10,180,824 ",Europe,96831,,,"1,588",,
35,Portugal,"1,080,097",,"18,100 ",,"1,031,792",,"30,205",62,"106,328","1,782","19,388,732","1,908,684","10,158,169 ",Europe,95611,,,"2,973",,
36,Serbia,"1,055,296",,"9,157 ",,"925,335",,"120,804",279,"121,414","1,054","6,020,429","692,661","8,691,745 ",Europe,89491,,,"13,899",,
