#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"257,090,259","+163,356","5,158,478","+3,185","232,130,603","+160,736","19,801,178","79,282","32,982",661.8,,,,All,,,,,,,
1,USA,"48,521,596",,"791,098 ",,"38,413,809",,"9,316,689","11,767","145,411","2,371","730,798,349","2,190,078","333,685,997 ",North America,74220,,,"27,921",,
2,India,"34,499,925",,"465,349 ",,"33,909,708","+11,787","124,868","8,944","24,665",333,"630,575,279","450,812","1,398,753,940 ",Asia,"413,0062",,,89,,
3,Brazil,"22,003,317",,"612,411 ",,"21,214,823",,"176,083","8,318","102,509","2,853","63,776,166","297,120","214,648,031 ",South America,103503,,,820,,
4,UK,"9,766,153",,"143,716 ",,"8,011,285",,"1,611,152",923,"142,824","2,102","351,529,646","5,140,898","68,379,033 ",Europe,74760,,,"23,562",,
5,Russia,"9,294,188","+37,120","262,843 ","+1,254","7,992,426","+36,172","1,038,919","2,300","63,650","1,800","220,000,000","1,506,633","146,021,007 ",Europe,165561,254,9,"7,115",,
6,Turkey,"8,527,030",,"74,646 ",,"8,028,494",,"423,890","1,405","99,623",872,"103,736,487","1,211,973","85,593,087 ",Asia,"101,1471",,,"4,952",,
7,France,"7,372,544",,"118,423 ",,"7,042,125",,"211,996","1,049","112,604","1,809","151,204,954","2,309,416","65,473,247 ",Europe,95530,,,"3,238",,
8,Iran,"6,069,559",,"128,734 ",,"5,759,378",,"181,447","3,431","71,007","1,506","37,359,561","437,066","85,478,137 ",Asia,146642,,,"2,123",,
9,Argentina,"5,313,607",,"116,360 ",,"5,178,639",,"18,608",560,"116,096","2,542","25,854,639","564,895","45,768,937 ",South America,93932,,,407,,
10,Germany,"5,293,087",,"99,399 ",,"4,610,300","+22,100","583,388","2,828","62,897","1,181","81,975,529","974,109","84,154,389 ",Europe,168471,,,"6,932",,
11,Spain,"5,080,663",,"87,810 ",,"4,901,074",,"91,779",458,"108,608","1,877","66,213,858","1,415,436","46,779,825 ",Europe,95331,,,"1,962",,
12,Colombia,"5,042,822",,"128,013 ",,"4,884,383",,"30,426",342,"97,668","2,479","27,610,201","534,747","51,632,304 ",South America,104032,,,589,,
13,Italy,"4,904,441",,"133,082 ",,"4,634,229",,"137,130",512,"81,282","2,206","113,434,021","1,879,950","60,338,849 ",Europe,124531,,,"2,273",,
14,Indonesia,"4,252,705",,"143,714 ",,"4,100,837",,"8,154",,"15,324",518,"51,483,621","185,513","277,520,311 ",Asia,"651,9315",,,29,,
15,Mexico,"3,858,831","+3,837","292,145 ",+216,"3,219,816","+2,765","346,870","4,798","29,501","2,233","11,677,628","89,275","130,804,612 ",North America,3444811,29,2,"2,652",,
16,Poland,"3,326,464","+23,414","80,781 ",+382,"2,876,042","+17,070","369,641","1,423","88,027","2,138","23,392,459","619,024","37,789,276 ",Europe,114682,620,10,"9,782",,
17,Ukraine,"3,322,308","+18,250","80,895 ",+664,"2,748,500","+21,979","492,913",177,"76,603","1,865","15,511,371","357,650","43,370,234 ",Europe,135363,421,15,"11,365",,
