#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"253,420,051","+206,171","5,108,151","+3,897","229,190,623","+197,048","19,121,277","77,266","32,511",655.3,,,,All,,,,,,,
1,USA,"47,834,810",,"782,933 ",,"37,846,305",,"9,205,572","11,248","143,369","2,347","719,087,944","2,155,223","333,648,943 ",North America,74260,,,"27,591",,
2,India,"34,426,036",,"463,245 ",,"33,826,483","+12,403","136,308","8,944","24,616",331,"622,333,939","445,003","1,398,494,658 ",Asia,"413,0192",,,97,,
3,Brazil,"21,940,950",,"610,935 ",,"21,138,584",,"191,431","8,318","102,232","2,847","63,776,166","297,160","214,619,177 ",South America,103513,,,892,,
4,UK,"9,487,302",,"142,678 ",,"7,758,625",,"1,585,999",999,"138,760","2,087","344,837,715","5,043,535","68,372,226 ",Europe,74790,,,"23,197",,
5,Russia,"9,031,851","+39,256","254,167 ","+1,241","7,754,764","+33,802","1,022,920","2,300","61,854","1,741","216,300,000","1,481,306","146,019,815 ",Europe,165751,269,8,"7,005",,
6,Turkey,"8,363,959",,"73,127 ",,"7,843,155",,"447,677","1,405","97,738",855,"101,262,402","1,183,307","85,575,739 ",Asia,"101,1701",,,"5,231",,
7,France,"7,260,503",,"118,121 ",,"7,002,742",,"139,640","1,049","110,897","1,804","151,204,954","2,309,513","65,470,493 ",Europe,95540,,,"2,133",,
8,Iran,"6,031,575","+4,306","128,042 ",+124,"5,683,458","+12,802","220,075","3,533","70,580","1,498","36,829,133","430,964","85,457,576 ",Asia,146672,50,1,"2,575",,
9,Argentina,"5,304,059",,"116,222 ",,"5,169,697",,"18,140",617,"115,908","2,540","25,589,359","559,196","45,761,013 ",South America,93942,,,396,,
10,Spain,"5,047,156",,"87,673 ",,"4,889,801",,"69,682",394,"107,893","1,874","66,213,858","1,415,447","46,779,479 ",Europe,95341,,,"1,490",,
11,Colombia,"5,026,822",,"127,721 ",,"4,868,397",,"30,704",342,"97,378","2,474","27,307,446","528,989","51,621,938 ",South America,104042,,,595,,
12,Germany,"4,976,261","+2,149","98,053 ",+3,"4,466,000","+15,800","412,208","2,616","59,136","1,165","80,348,721","954,836","84,149,279 ",Europe,178581,26,0.04,"4,899",,
13,Italy,"4,843,957",,"132,686 ",,"4,600,612",,"110,659",445,"80,277","2,199","109,816,293","1,819,942","60,340,543 ",Europe,124551,,,"1,834",,
14,Indonesia,"4,250,516",+359,"143,644 ",+16,"4,097,675",+451,"9,197",,"15,319",518,"49,926,840","179,939","277,465,027 ",Asia,"651,9326",1,0.06,33,,
15,Mexico,"3,841,661","+3,353","290,872 ",+242,"3,202,777","+2,509","348,012","4,798","29,375","2,224","11,568,810","88,461","130,778,720 ",North America,3445011,26,2,"2,661",,
16,Ukraine,"3,203,149","+23,572","76,302 ",+695,"2,620,094","+25,415","506,753",177,"73,847","1,759","15,189,223","350,182","43,375,232 ",Europe,145683,543,16,"11,683",,
17,Poland,"3,190,067","+14,292","78,821 ",+266,"2,788,003","+13,824","323,243","1,110","84,415","2,086","23,017,564","609,090","37,790,066 ",Europe,124792,378,7,"8,554",,
18,South Africa,"2,925,371",,"89,469 ",,"2,819,307",,"16,595",546,"48,492","1,483","18,865,934","312,726","60,327,438 ",Africa,216743,,,275,,
19,Philippines,"2,815,080","+1,997","45,272 ",+238,"2,740,426","+1,696","29,382","1,292","25,232",406,"23,471,922","210,382","111,567,946 ",Asia,"402,4645",18,2,263,,
20,Malaysia,"2,535,338",,"29,576 ",,"2,441,485",,"64,277",543,"76,990",898,"35,527,222","1,078,840","32,930,947 ",Asia,"131,1131",,,"1,952",,
21,Netherlands,"2,283,083","+13,848","18,728 ",+33,"2,017,933","+3,591","246,422",345,"132,841","1,090","18,498,260","1,076,320","17,186,578 ",Europe,89181,806,2,"14,338",,
22,Peru,"2,212,514",,"200,573 ",,N/A,N/A,N/A,901,"65,854","5,970","19,552,599","581,966","33,597,500 ",South America,151682,,,"8,670",,
23,Iraq,"2,068,388",+591,"23,483 ",+12,"2,023,683","+1,375","21,222",148,"49,900",567,"16,046,391","387,121","41,450,591 ",Asia,"201,7653",14,0.3,512,,
24,Thailand,"2,011,331","+7,057","19,987 ",+53,"1,895,929","+7,393","95,415","1,997","28,717",285,"14,913,135","212,927","70,038,839 ",Asia,"353,5045",101,0.8,"1,362",,
25,Czechia,"1,881,206","+14,199","31,431 ",+36,"1,711,305",+256,"138,470",550,"175,223","2,928","41,807,720","3,894,134","10,736,077 ",Europe,63420,"1,323",3,"12,898",,
26,Canada,"1,745,349",,"29,309  ",,"1,691,535",,"24,505",545,"45,698",767,"47,295,997","1,238,336","38,193,186 ",North America,"221,3031",,,642,,
27,Romania,"1,739,283","+4,006","52,836 ",+304,"1,568,418","+12,015","118,029","1,743","91,241","2,772","15,411,078","808,447","19,062,567 ",Europe,113611,210,16,"6,192",,
28,Japan,"1,725,121",+201,"18,323 ",,"1,705,098",+277,"1,700",83,"13,697",145,"27,109,671","215,245","125,948,224 ",Asia,"736,8745",2,,13,,
29,Chile,"1,723,728","+2,703","37,951 ",+15,"1,627,980","+1,172","57,797",591,"89,128","1,962","24,431,555","1,263,275","19,339,859 ",South America,115101,140,0.8,"2,988",,
30,Bangladesh,"1,572,127",,"27,912 ",,"1,536,111",,"8,104","1,400","9,418",167,"10,562,704","63,278","166,925,412 ",Asia,"1065,98016",,,49,,
31,Belgium,"1,484,712","+10,768","26,321 ",+30,"1,242,741","+2,460","215,650",471,"127,351","2,258","22,801,762","1,955,823","11,658,399 ",Europe,84431,924,3,"18,497",,
32,Israel,"1,336,587",,"8,140 ",,"1,321,957",,"6,490",149,"143,318",873,"30,392,264","3,258,875","9,326,000 ",Asia,"71,1460",,,696,,
33,Pakistan,"1,279,373",+231,"28,595 ",+11,"1,227,688",+460,"23,090","1,119","5,643",126,"21,352,792","94,177","226,730,682 ",Asia,"1777,92911",1,0.05,102,,
34,Serbia,"1,204,902",,"10,722 ",,"1,087,614",,"106,566",276,"138,664","1,234","6,542,905","752,980","8,689,352 ",Europe,78101,,,"12,264",,
35,Sweden,"1,182,471",,"15,051 ",,"1,146,208",,"21,212",37,"116,098","1,478","13,398,797","1,315,527","10,185,118 ",Europe,96771,,,"2,083",,
36,Portugal,"1,104,189",,"18,234 ",,"1,049,731",,"36,224",65,"108,721","1,795","20,283,015","1,997,117","10,156,147 ",Europe,95571,,,"3,567",,
37,Vietnam,"1,018,346","+8,467","23,018 ",+88,"858,054","+1,843","137,274","3,824","10,335",234,"64,055,676","650,098","98,532,263 ",Asia,"974,2812",86,0.9,"1,393",,
38,Cuba,"958,097",,"8,279 ",,"947,716",,"2,102",58,"84,659",732,"10,757,182","950,517","11,317,185 ",North America,"121,3671",,,186,,
39,Kazakhstan,"955,366","+1,220","12,402 ",+25,"912,611","+2,365","30,353",528,"50,064",650,"11,575,012","606,570","19,082,716 ",Asia,"201,5392",64,1,"1,591",,
40,Austria,"948,100","+13,152","11,689 ",+48,"830,831","+6,241","105,580",421,"104,457","1,288","102,990,106","11,346,945","9,076,461 ",Europe,107760,"1,449",5,"11,632",,
41,Morocco,"948,025",,"14,737 ",,"929,775",,"3,513",347,"25,276",393,"10,239,800","273,013","37,506,650 ",Africa,"402,5454",,,94,,
42,Hungary,"939,784",,"31,867 ",,"818,336",,"89,581",509,"97,621","3,310","7,752,519","805,299","9,626,886 ",Europe,103021,,,"9,305",,
43,Switzerland,"909,034",,"11,339 ",,"841,810",,"55,885",114,"103,998","1,297","12,070,902","1,380,968","8,740,900 ",Europe,107711,,,"6,394",,
44,Jordan,"888,435",,"11,197 ",,"848,599",,"28,639",678,"85,912","1,083","11,406,268","1,102,995","10,341,174 ",Asia,129241,,,"2,769",,
45,Greece,"821,900",,"16,616 ",,"725,610",,"79,674",508,"79,383","1,605","29,730,254","2,871,493","10,353,586 ",Europe,136230,,,"7,695",,
46,Nepal,"816,675",+260,"11,471 ",+2,"797,926",+478,"7,278",,"27,359",384,"4,498,513","150,703","29,850,284 ",Asia,"372,6027",9,0.07,244,,
