#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"270,013,260","+35,662","5,318,528",+862,"242,798,230","+65,992","21,896,502","88,747","34,640",682.3,,,,All,,,,,,,
1,USA,"50,762,671",,"817,789 ",,"39,986,483",,"9,958,399","14,935","152,074","2,450","773,300,851","2,316,642","333,802,450 ",North America,74080,,,"29,833",,
2,India,"34,690,510",,"475,434 ",,"34,122,795","+8,464","92,281","8,944","24,787",340,"654,627,300","467,735","1,399,568,826 ",Asia,"402,9442",,,66,,
3,Brazil,"22,188,179",,"616,859 ",,"21,414,318",,"157,002","8,318","103,326","2,873","63,776,166","296,994","214,738,715 ",South America,103483,,,731,,
4,UK,"10,771,444",,"146,387 ",,"9,453,429",,"1,171,628",900,"157,476","2,140","374,468,898","5,474,658","68,400,424 ",Europe,64670,,,"17,129",,
5,Russia,"9,986,967",,"288,351 ",,"8,709,964",,"988,652","2,300","68,392","1,975","231,000,000","1,581,924","146,024,756 ",Europe,155061,,,"6,770",,
6,Turkey,"9,022,223",,"78,969 ",,"8,592,094",,"351,160","1,128","105,341",922,"111,562,570","1,302,577","85,647,607 ",Asia,"91,0851",,,"4,100",,
7,France,"8,214,844",,"120,383 ",,"7,294,588",,"799,873","2,461","125,452","1,838","172,371,975","2,632,360","65,481,904 ",Europe,85440,,,"12,215",,
8,Germany,"6,501,279",,"106,208 ",,"5,395,300","+27,000","999,771","4,636","77,239","1,262","87,852,398","1,043,744","84,170,450 ",Europe,137931,,,"11,878",,
9,Iran,"6,152,524",,"130,661 ",,"5,963,373",,"58,490","3,126","71,923","1,527","39,951,481","467,035","85,542,756 ",Asia,146552,,,684,,
10,Argentina,"5,356,885",,"116,760 ",,"5,213,678",,"26,447",681,"116,978","2,550","26,663,231","582,245","45,793,842 ",South America,93922,,,578,,
11,Spain,"5,290,190",,"88,381 ",,"4,943,735",,"258,074","1,056","113,084","1,889","66,213,858","1,415,403","46,780,909 ",Europe,95291,,,"5,517",,
12,Italy,"5,206,305",,"134,765 ",,"4,797,658",,"273,882",818,"86,292","2,234","125,490,703","2,079,950","60,333,526 ",Europe,124480,,,"4,539",,
13,Colombia,"5,091,508",,"129,056 ",,"4,932,304",,"30,148",342,"98,549","2,498","28,587,711","553,330","51,664,885 ",South America,104002,,,584,,
14,Indonesia,"4,258,980",,"143,929 ",,"4,109,865",,"5,186",,"15,337",518,"57,921,612","208,581","277,694,062 ",Asia,"651,9295",,,19,,
15,Mexico,"3,917,361","+2,655","296,620 ",+235,"3,271,058","+2,022","349,683","4,798","29,930","2,266","12,065,033","92,180","130,885,987 ",North America,3344111,20,2,"2,672",,
16,Poland,"3,808,798",,"88,414 ",,"3,263,563",,"456,821","2,104","100,797","2,340","25,430,252","672,993","37,786,794 ",Europe,104271,,,"12,089",,
17,Ukraine,"3,559,092","+5,275","91,027 ",+238,"3,195,913","+11,626","272,152",177,"82,093","2,100","16,294,537","375,844","43,354,523 ",Europe,124763,122,5,"6,277",,
18,South Africa,"3,129,622",,"90,116 ",,"2,880,472",,"159,034",546,"51,826","1,492","20,176,391","334,120","60,386,682 ",Africa,196703,,,"2,634",,
