#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"248,330,766","+67,463","5,029,747","+1,525","225,024,239","+64,645","18,276,780","73,868","31,859",645.3,,,,All,,,,,,,
1,USA,"46,999,771",,"768,847 ",,"37,009,990",,"9,220,934","11,975","140,888","2,305","703,435,530","2,108,645","333,596,010 ",North America,74340,,,"27,641",,
2,India,"34,308,140","+1,963","459,203 ",,"33,697,740","+8,248","151,197","8,944","24,539",328,"611,278,853","437,214","1,398,124,254 ",Asia,"413,0452",1,,108,,
3,Brazil,"21,821,124",,"608,118 ",,"21,015,876",,"197,130","8,318","101,693","2,834","63,776,166","297,217","214,577,957 ",South America,103533,,,919,,
4,UK,"9,130,857",,"140,964 ",,"7,426,086",,"1,563,807","1,030","133,565","2,062","335,303,024","4,904,780","68,362,503 ",Europe,74850,,,"22,875",,
5,Russia,"8,593,200",,"240,871 ",,"7,412,631",,"939,698","2,300","58,850","1,650","210,100,000","1,438,863","146,018,111 ",Europe,176061,,,"6,435",,
6,Turkey,"8,091,462",,"71,052 ",,"7,549,258",,"471,152","1,405","94,581",831,"97,682,867","1,141,809","85,550,957 ",Asia,"111,2041",,,"5,507",,
7,France,"7,170,782",,"117,763 ",,"6,951,326",,"101,693","1,049","109,534","1,799","151,204,954","2,309,652","65,466,558 ",Europe,95560,,,"1,553",,
8,Iran,"5,944,599",,"126,616 ",,"5,534,667",,"283,316","3,818","69,586","1,482","35,726,294","418,203","85,428,203 ",Asia,146752,,,"3,316",,
9,Argentina,"5,291,285",,"116,010 ",,"5,157,511",,"17,764",596,"115,657","2,536","25,185,115","550,498","45,749,693 ",South America,93942,,,388,,
10,Spain,"5,016,968",,"87,423 ",,"4,873,705",,"55,840",405,"107,248","1,869","66,213,858","1,415,462","46,778,986 ",Europe,95351,,,"1,194",,
11,Colombia,"5,005,402",,"127,348 ",,"4,849,200",,"28,854",342,"96,991","2,468","26,871,137","520,687","51,607,128 ",South America,104052,,,559,,
12,Italy,"4,777,614",,"132,161 ",,"4,561,006",,"84,447",385,"79,174","2,190","104,637,037","1,734,039","60,342,962 ",Europe,134571,,,"1,399",,
13,Germany,"4,635,558",,"96,439 ",,"4,315,100","+14,500","224,019","1,984","55,092","1,146","77,993,513","926,927","84,141,978 ",Europe,188721,,,"2,662",,
14,Indonesia,"4,245,373",,"143,457 ",,"4,090,287",,"11,629",,"15,305",517,"47,206,855","170,185","277,386,049 ",Asia,"651,9346",,,42,,
