#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"268,067,696","+658,453","5,294,409","+7,592","241,263,881","+488,920","21,509,406","88,407","34,391",679.2,,,,All,,,,,,,
1,USA,"50,415,616","+123,332","813,834 ","+1,265","39,805,425","+62,558","9,796,357","14,466","151,041","2,438","768,123,750","2,301,242","333,786,570 ",North America,74100,369,4,"29,349",,
2,India,"34,665,096","+8,274","473,952 ",,"34,089,137","+9,525","102,007","8,944","24,770",339,"650,660,144","464,937","1,399,457,705 ",Asia,"402,9532",6,,73,,
3,Brazil,"22,167,781","+10,055","616,298 ",+231,"21,399,316","+13,045","152,167","8,318","103,237","2,870","63,776,166","297,011","214,726,349 ",South America,103483,47,1,709,,
4,UK,"10,610,958","+51,342","145,987 ",+161,"9,340,390","+39,692","1,124,581",880,"155,137","2,134","371,694,121","5,434,323","68,397,507 ",Europe,64690,751,2,"16,442",,
5,Russia,"9,895,597","+30,752","284,823 ","+1,179","8,602,067","+36,976","1,008,707","2,300","67,767","1,951","229,200,000","1,569,602","146,024,245 ",Europe,155131,211,8,"6,908",,
6,Turkey,"8,964,711","+20,874","78,407 ",+192,"8,516,522","+29,833","369,782","1,128","104,679",916,"110,515,595","1,290,464","85,640,173 ",Asia,"101,0921",244,2,"4,318",,
7,France,"8,048,931","+61,340","120,032 ",+133,"7,231,425","+20,194","697,474","2,426","122,921","1,833","170,480,237","2,603,518","65,480,724 ",Europe,85460,937,2,"10,652",,
8,Germany,"6,339,593","+68,832","104,932 ",+571,"5,225,700","+55,300","1,008,961","4,636","75,320","1,247","85,782,441","1,019,178","84,168,260 ",Europe,138021,818,7,"11,987",,
9,Iran,"6,144,644","+3,309","130,446 ",+90,"5,943,467","+6,492","70,731","3,185","71,839","1,525","39,632,983","463,360","85,533,945 ",Asia,146562,39,1,827,,
10,Argentina,"5,348,123","+1,881","116,708 ",+5,"5,206,911","+1,377","24,504",692,"116,796","2,549","26,536,077","579,511","45,790,446 ",South America,93922,41,0.1,535,,
11,Spain,"5,246,766",,"88,237 ",,"4,937,402",,"221,127",814,"112,156","1,886","66,213,858","1,415,408","46,780,761 ",Europe,95301,,,"4,727",,
12,Italy,"5,152,264","+17,959","134,472 ",+86,"4,768,578","+9,540","249,214",791,"85,395","2,229","123,896,511","2,053,502","60,334,252 ",Europe,124490,298,1,"4,131",,
13,Colombia,"5,086,381","+1,915","128,929 ",+55,"4,927,104","+1,660","30,348",342,"98,458","2,496","28,478,384","551,261","51,660,442 ",South America,104012,37,1,587,,
14,Indonesia,"4,258,340",+264,"143,909 ",+16,"4,109,068",+351,"5,363",,"15,336",518,"56,927,434","205,018","277,670,368 ",Asia,"651,9295",1.0,0.06,19,,
15,Mexico,"3,905,319","+3,304","295,601 ",+289,"3,262,422","+2,338","347,296","4,798","29,840","2,259","11,976,549","91,511","130,874,890 ",North America,3444311,25,2,"2,654",,
16,Poland,"3,732,589","+28,542","86,796 ",+592,"3,194,731","+10,055","451,062","2,026","98,779","2,297","25,210,982","667,184","37,787,133 ",Europe,104351,755,16,"11,937",,
17,Ukraine,"3,519,981","+9,371","89,436 ",+450,"3,109,423","+26,804","321,122",177,"81,187","2,063","16,160,332","372,730","43,356,666 ",Europe,124853,216,10,"7,407",,
18,South Africa,"3,071,064","+19,842","90,038 ",+36,"2,867,966","+3,318","113,060",546,"50,862","1,491","19,912,794","329,788","60,380,554 ",Africa,206713,329,0.6,"1,872",,
19,Philippines,"2,835,593",+370,"49,761 ",+171,"2,773,322",+859,"12,510",899,"25,392",446,"24,522,686","219,597","111,671,566 ",Asia,"392,2445",3,2,112,,
20,Netherlands,"2,808,892","+18,062","19,842 ",+72,"2,193,044","+11,736","596,006",633,"163,410","1,154","19,205,114","1,117,274","17,189,264 ",Europe,68661,"1,051",4,"34,673",,
21,Malaysia,"2,673,019","+5,020","30,746 ",+28,"2,581,395","+4,525","60,878",428,"81,098",933,"38,730,402","1,175,058","32,960,404 ",Asia,"121,0721",152,0.8,"1,847",,
22,Czechia,"2,282,212","+19,482","34,034 ",+61,"1,963,455",+535,"284,723","1,040","212,546","3,170","45,056,810","4,196,217","10,737,484 ",Europe,53150,"1,814",6,"26,517",,
23,Peru,"2,246,633",,"201,450 ",,N/A,N/A,N/A,997,"66,804","5,990","20,623,407","613,242","33,630,136 ",South America,151672,,,"9,650",,
24,Thailand,"2,152,384","+3,618","21,033 ",+38,"2,067,149","+5,775","64,202","1,369","30,726",300,"14,913,135","212,889","70,051,246 ",Asia,"333,3315",52,0.5,917,,
25,Iraq,"2,086,192",+606,"23,931 ",+12,"2,052,656",+744,"9,605",97,"50,252",576,"16,488,181","397,163","41,514,865 ",Asia,"201,7353",15,0.3,231,,
26,Belgium,"1,879,784","+10,878","27,360 ",+41,"1,395,359","+8,063","457,065",817,"161,189","2,346","25,457,760","2,182,972","11,661,974 ",Europe,64260,933,4,"39,193",,
27,Canada,"1,818,742","+3,527","29,852 ",+25,"1,758,980","+2,795","29,910",497,"47,590",781,"49,518,440","1,295,729","38,216,668 ",North America,"211,2801",92,0.7,783,,
28,Romania,"1,789,539","+1,279","57,360 ",+86,"1,707,968","+2,072","24,211",807,"93,922","3,010","16,277,670","854,314","19,053,500 ",Europe,113321,67,5,"1,271",,
29,Chile,"1,776,599","+1,387","38,541 ",+6,"1,672,907","+2,249","65,151",685,"91,807","1,992","26,103,609","1,348,919","19,351,503 ",South America,115021,72,0.3,"3,367",,
30,Japan,"1,728,113",+98,"18,367 ",+2,"1,708,924",+105,822,27,"13,724",146,"28,257,592","224,408","125,920,841 ",Asia,"736,8564",0.8,0.02,7,,
31,Bangladesh,"1,578,288",+277,"28,016 ",+6,"1,543,204",+296,"7,068","1,394","9,448",168,"11,041,406","66,100","167,041,879 ",Asia,"1065,96215",2,0.04,42,,
32,Vietnam,"1,352,122","+14,599","26,930 ",+230,"1,036,393","+24,737","288,799","7,506","13,714",273,"70,427,988","714,320","98,594,416 ",Asia,"733,6611",148,2,"2,929",,
33,Israel,"1,348,229",+755,"8,210 ",,"1,334,118",+635,"5,901",103,"144,567",880,"35,400,109","3,795,851","9,326,000 ",Asia,"71,1360",81,,633,,
34,Pakistan,"1,287,703",+310,"28,793 ",+9,"1,247,066",+283,"11,844",783,"5,672",127,"22,338,650","98,393","227,035,878 ",Asia,"1767,88510",1,0.04,52,,
35,Serbia,"1,268,787","+1,675","12,036 ",+41,"1,218,981","+2,608","37,770",194,"146,058","1,386","6,927,098","797,422","8,686,864 ",Europe,77221,193,5,"4,348",,
36,Sweden,"1,222,892",,"15,151 ",,"1,164,019",+495,"43,722",54,"120,014","1,487","13,934,770","1,367,550","10,189,584 ",Europe,86731,,,"4,291",,
37,Austria,"1,212,999","+5,663","12,979 ",+58,"1,109,972","+11,685","90,048",638,"133,589","1,429","113,690,976","12,520,889","9,080,104 ",Europe,77000,624,6,"9,917",,
38,Portugal,"1,177,706","+5,286","18,587 ",+15,"1,096,285","+3,021","62,834",138,"115,984","1,831","21,858,506","2,152,690","10,154,044 ",Europe,95460,521,1,"6,188",,
39,Hungary,"1,168,728","+6,849","36,048 ",+213,"948,385","+9,549","184,295",607,"121,424","3,745","8,701,776","904,066","9,625,151 ",Europe,82671,712,22,"19,147",,
40,Switzerland,"1,085,677","+5,587","11,718 ",+14,"879,693","+1,523","194,266",250,"124,143","1,340","12,890,712","1,474,001","8,745,390 ",Europe,87461,639,2,"22,214",,
41,Jordan,"993,339","+5,180","11,850 ",+33,"916,406","+4,501","65,083","1,175","95,990","1,145","12,564,015","1,214,106","10,348,364 ",Asia,108731,501,3,"6,289",,
42,Greece,"984,301","+5,899","18,901 ",+86,"896,009","+6,503","69,391",709,"95,102","1,826","39,234,558","3,790,783","10,349,987 ",Europe,115480,570,8,"6,704",,
43,Kazakhstan,"977,031",+704,"12,802 ",+11,"944,485","+1,244","19,744",528,"51,157",670,"11,575,012","606,064","19,098,667 ",Asia,"201,4922",37,0.6,"1,034",,
44,Cuba,"963,347",+78,"8,311 ",,"954,572",+145,464,16,"85,126",734,"11,250,174","994,122","11,316,696 ",North America,"121,3621",7,,41,,
45,Morocco,"950,946",+145,"14,792 ",+4,"933,658",+242,"2,496",347,"25,333",394,"10,526,057","280,413","37,537,720 ",Africa,"392,5384",4,0.1,66,,
46,Georgia,"875,806","+4,226","12,519  ",+53,"817,963","+4,091","45,324",,"220,152","3,147","11,934,934","3,000,100","3,978,179 ",Asia,53180,"1,062",13,"11,393",,
47,Nepal,"823,357",+255,"11,547 ",+2,"805,571",+366,"6,239",114,"27,548",386,"4,688,348","156,866","29,887,560 ",Asia,"362,5886",9,0.07,209,,
48,Slovakia,"748,969","+9,425","15,095 ",+91,"616,734","+10,211","117,140",629,"137,088","2,763","4,783,316","875,514","5,463,436 ",Europe,73621,"1,725",17,"21,441",,
49,UAE,"742,507",+69,"2,149 ",,"737,570",+89,"2,788",,"73,795",214,"103,547,813","10,291,283","10,061,701 ",Asia,"144,6820",7,,277,,
50,Tunisia,"718,866",+170,"25,413 ",+6,"692,068",+145,"1,385",53,"59,926","2,118","3,211,069","267,680","11,995,922 ",Africa,174724,14,0.5,115,,
51,Bulgaria,"709,537","+1,652","29,279 ",+116,"581,749","+2,690","98,509",631,"103,230","4,260","6,792,182","988,188","6,873,369 ",Europe,102351,240,17,"14,332",,
52,Lebanon,"683,326","+1,994","8,804 ",+9,"638,065",+231,"36,457",186,"100,762","1,298","4,795,578","707,148","6,781,580 ",Asia,107701,294,1,"5,376",,
53,Belarus,"667,893","+1,756","5,210 ",+17,"657,109","+2,108","5,574",,"70,715",552,"10,574,547","1,119,608","9,444,863 ",Europe,"141,8131",186,2,590,,
54,Croatia,"639,778","+4,751","11,383 ",+54,"601,174","+2,583","27,221",320,"157,235","2,798","3,535,311","868,855","4,068,932 ",Europe,63571,"1,168",13,"6,690",,
55,Guatemala,"620,853",+418,"16,008 ",+9,"603,756",+410,"1,089",5,"33,760",870,"3,166,569","172,187","18,390,308 ",North America,"301,1496",23,0.5,59,,
56,Ireland,"606,852","+4,126","5,788 ",+81,"468,593","+3,173","132,471",118,"120,963","1,154","9,178,076","1,829,446","5,016,860 ",Europe,88671,822,16,"26,405",,
57,Azerbaijan,"599,713","+1,210","8,019 ",+15,"569,238","+1,853","22,456",,"58,393",781,"5,633,054","548,484","10,270,220 ",Asia,"171,2812",118,1,"2,187",,
58,Sri Lanka,"569,928",+757,"14,533 ",+28,"543,467",+356,"11,928",,"26,457",675,"5,695,096","264,371","21,542,039 ",Asia,"381,4824",35,1,554,,
59,Costa Rica,"567,706",,"7,324 ",,"556,781",,"3,601",73,"110,003","1,419","2,715,029","526,085","5,160,819 ",North America,97052,,,698,,
60,Saudi Arabia,"550,043",+46,"8,849 ",+2,"539,205",+64,"1,989",29,"15,455",249,"31,825,816","894,215","35,590,792 ",Asia,"654,0221",1,0.06,56,,
61,Bolivia,"546,155","+1,489","19,264 ",+17,"499,564",+782,"27,327",220,"45,891","1,619","2,593,083","217,883","11,901,239 ",South America,226185,125,1,"2,296",,
62,Ecuador,"530,126",,"33,494 ",,"443,880",,"52,752",759,"29,407","1,858","2,053,558","113,916","18,026,974 ",South America,345389,,,"2,926",,
63,Denmark,"529,210","+6,629","2,972 ",+7,"459,462","+4,417","66,776",66,"90,907",511,"96,901,673","16,645,591","5,821,462 ",Europe,"111,9590","1,139",1,"11,471",,
64,Myanmar,"525,403",+394,"19,157 ",+11,"501,520",+819,"4,726",,"9,564",349,"5,734,899","104,398","54,932,925 ",Asia,"1052,86810",7,0.2,86,,
