#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
113,Maldives,"92,211",+116,254 ,+1,"90,205",+102,"1,752",23,"166,414",458,"1,771,023","3,196,187","554,105 ",Asia,"62,1820",209,2,"3,162",,
114,Jamaica,"91,469",+48,"2,410 ",+3,"62,942",+118,"26,117",10,"30,698",809,"677,213","227,283","2,979,601 ",North America,"331,2364",16,1,"8,765",,
115,Luxembourg,"90,774",,880 ,,"84,834",,"5,060",17,"141,727","1,374","3,704,591","5,784,022","640,487 ",Europe,77280,,,"7,900",,
116,Laos,"79,833","+1,364",207 ,+6,"7,339",,"72,287",,"10,750",28,"816,844","109,998","7,425,998 ",Asia,"9335,8749",184,0.8,"9,734",,
117,Trinidad and Tobago,"75,134",+601,"2,262 ",+26,"60,582",+380,"12,290",22,"53,440","1,609","457,734","325,569","1,405,952 ",North America,196223,427,18,"8,741",,
118,Senegal,"74,024",+11,"1,886 ",,"72,103",+2,35,1,"4,261",109,"880,611","50,692","17,371,795 ",Africa,"2359,21120",0.6,,2,,
119,Angola,"65,259",+15,"1,735 ",,"63,325",+27,199,3,"1,901",51,"1,192,540","34,747","34,320,243 ",Africa,"52619,78129",0.4,,6,,
120,Malawi,"61,981",+15,"2,307 ",,"58,824",+8,850,67,"3,125",116,"446,156","22,495","19,833,401 ",Africa,"3208,59744",0.8,,43,,
121,Ivory Coast,"61,824",+7,706 ,+1,"60,864",+20,254,,"2,264",26,"1,159,053","42,444","27,307,933 ",Africa,"44238,68024",0.3,0.04,9,,
122,Réunion,"61,188",,384 ,,"57,781",,"3,023",18,"67,654",425,"1,347,378","1,489,765","904,423 ",Africa,"152,3551",,,"3,342",,
123,DRC,"58,319",,"1,107 ",,"50,930",,"6,282",,624,12,"306,299","3,278","93,434,058 ",Africa,"1,60284,403305",,,67,,
124,Guadeloupe,"55,284",,748 ,,"2,250",,"52,286",23,"138,133","1,869","551,264","1,377,396","400,222 ",North America,75351,,,"130,642",,
125,Fiji,"52,543",,697 ,,"51,116",,730,,"58,013",770,"461,940","510,032","905,708 ",Australia/Oceania,"171,2992",,,806,,
126,Suriname,"50,993",+33,"1,170 ",,"29,577",+1,"20,246",11,"85,829","1,969","161,217","271,352","594,126 ",South America,125084,56,,"34,077",,
127,Syria,"48,619",+81,"2,777 ",+5,"29,738",+114,"16,104",,"2,685",153,"113,162","6,250","18,105,754 ",Asia,"3726,520160",4,0.3,889,,
128,Eswatini,"47,504",+136,"1,248 ",,"45,271",+8,985,11,"40,350","1,060","394,107","334,758","1,177,288 ",Africa,259433,116,,837,,
129,French Polynesia,"46,323",,636 ,,N/A,N/A,N/A,7,"163,556","2,246",,,"283,224 ",Australia/Oceania,6445,,,"43,030",,
130,French Guiana,"46,142",,328 ,,"11,254",,"34,560",7,"148,990","1,059","454,826","1,468,607","309,699 ",South America,79441,,,"111,592",,
131,Martinique,"45,501",,718 ,,104,,"44,679",1,"121,385","1,915","416,247","1,110,436","374,850 ",North America,85221,,,"119,192",,
132,Madagascar,"44,800",,972 ,,"43,119",,709,22,"1,561",34,"290,447","10,119","28,704,072 ",Africa,"64129,53199",,,25,,
133,Sudan,"43,489",,"3,164 ",,"35,491",,"4,834",,960,70,"238,579","5,266","45,306,625 ",Africa,"1,04214,319190",,,107,,
134,Malta,"39,934",+69,468 ,,"37,761",+123,"1,705",3,"90,100","1,056","1,211,456","2,733,306","443,220 ",Europe,119470,156,,"3,847",,
135,Mauritania,"39,558",+48,840 ,+2,"37,877",+49,841,15,"8,201",174,"514,130","106,587","4,823,570 ",Africa,"1225,7429",10,0.4,174,,
136,Cabo Verde,"38,450",+11,351 ,,"37,972",+4,127,23,"68,102",622,"211,166","374,013","564,595 ",Africa,"151,6093",19,,225,,
137,Guyana,"38,160",+42,"1,006 ",+2,"36,170",,984,17,"48,184","1,270","396,734","500,949","791,965 ",South America,217872,53,3,"1,242",,
138,Gabon,"37,477",,280 ,,"33,094",,"4,103",10,"16,291",122,"1,409,899","612,869","2,300,490 ",Africa,"618,2162",,,"1,784",,
139,Papua New Guinea,"35,538",+148,550 ,,"34,555",+233,433,7,"3,868",60,"249,149","27,116","9,188,402 ",Australia/Oceania,"25916,70637",16,,47,,
140,Guinea,"30,770",,387 ,,"29,725",,658,49,"2,256",28,"569,940","41,786","13,639,640 ",Africa,"44335,24524",,,48,,
141,Belize,"30,680",,579 ,,"28,979",,"1,122",10,"75,213","1,419","354,279","868,525","407,909 ",North America,137051,,,"2,751",,
142,Togo,"26,304",+13,243 ,,"25,923",+2,138,,"3,075",28,"585,043","68,387","8,554,917 ",Africa,"32535,20515",2,,16,,
143,Tanzania,"26,270",,730 ,,N/A,N/A,N/A,7,423,12,,,"62,154,689 ",Africa,"2,36685,143",,,408,,
144,Barbados,"26,095",+131,238 ,+4,"23,417",+164,"2,440",,"90,646",827,"442,981","1,538,786","287,877 ",North America,"111,2101",455,14,"8,476",,
145,Haiti,"25,510",,747 ,,"21,644",,"3,119",,"2,199",64,"132,422","11,415","11,600,646 ",North America,"45515,53088",,,269,,
146,Benin,"24,863",,161 ,,"24,546",,156,5,"1,977",13,"604,310","48,056","12,575,055 ",Africa,"50678,10621",,,12,,
147,Seychelles,"23,537",,127 ,,"22,912",,498,,"237,232","1,280",,,"99,215 ",Africa,4781,,,"5,019",,
148,Somalia,"23,051",,"1,331 ",,"12,325",,"9,395",,"1,395",81,"262,138","15,864","16,524,060 ",Africa,"71712,41563",,,569,,
149,Bahamas,"22,825",,695 ,,"21,615",,515,1,"57,263","1,744","169,626","425,553","398,601 ",North America,175742,,,"1,292",,
150,Mauritius,"22,090",+117,455 ,,"20,266",+102,"1,369",,"17,328",357,"358,675","281,362","1,274,779 ",Africa,"582,8024",92,,"1,074",,
151,Lesotho,"21,838",,663 ,,"13,741",,"7,434",,"10,080",306,"262,081","120,972","2,166,463 ",Africa,"993,2688",,,"3,431",,
152,Mayotte,"21,003",,185 ,,"2,964",,"17,854",,"74,430",656,"176,919","626,963","282,184 ",Africa,"131,5252",,,"63,271",,
153,Burundi,"20,439",,38 ,,773,,"19,628",,"1,649",3,"345,742","27,895","12,394,511 ",Africa,"606326,17136",,,"1,584",,
154,Timor-Leste,"19,828",,122 ,,"19,701",+1,5,,"14,642",90,"211,166","155,933","1,354,209 ",Asia,"6811,1006",,,4,,
155,Congo,"18,970",,354 ,,"12,421",,"6,195",,"3,321",62,"188,207","32,953","5,711,397 ",Africa,"30116,13430",,,"1,085",,
156,Channel Islands,"18,893",,104 ,,"16,459",,"2,330",,"107,256",590,"1,085,647","6,163,266","176,148 ",Europe,"91,6940",,,"13,228",,
