#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"265,338,601","+176,897","5,261,621","+3,547","239,151,644","+214,118","20,925,336","86,790","34,040",675.0,,,,All,,,,,,,
1,USA,"49,878,049",,"808,116 ",,"39,463,245",,"9,606,688","13,714","149,443","2,421","759,601,375","2,275,890","333,760,103 ",North America,74130,,,"28,783",,
2,India,"34,624,360",,"470,530 ",,"34,053,856","+8,190","99,974","8,944","24,745",336,"646,026,786","461,688","1,399,272,504 ",Asia,"402,9742",,,71,,
3,Brazil,"22,129,409",,"615,454 ",,"21,357,412",,"156,543","8,318","103,069","2,866","63,776,166","297,040","214,705,739 ",South America,103493,,,729,,
4,UK,"10,379,647",,"145,424 ",,"9,156,066",,"1,078,157",895,"151,766","2,126","366,108,215","5,353,035","68,392,645 ",Europe,74700,,,"15,764",,
5,Russia,"9,769,011","+32,974","280,072 ","+1,215","8,471,813","+35,182","1,017,126","2,300","66,900","1,918","227,400,000","1,557,285","146,023,393 ",Europe,155211,226,8,"6,966",,
6,Turkey,"8,861,386",,"77,417 ",,"8,392,971",,"390,998","1,405","103,487",904,"108,745,783","1,269,982","85,627,781 ",Asia,"101,1061",,,"4,566",,
7,France,"7,823,388",,"119,457 ",,"7,168,188","+12,369","535,743","2,058","119,480","1,824","167,925,512","2,564,580","65,478,756 ",Europe,85480,,,"8,182",,
8,Iran,"6,131,356","+2,157","130,124 ",+58,"5,916,199","+7,298","85,033","3,278","71,696","1,522","39,093,355","457,129","85,519,258 ",Asia,146572,25,0.7,994,,
9,Germany,"6,097,477",,"103,308 ",,"5,058,200","+34,900","935,969","4,636","72,447","1,227","85,782,441","1,019,222","84,164,610 ",Europe,148151,,,"11,121",,
10,Argentina,"5,337,692",,"116,639 ",,"5,198,099",,"22,954",657,"116,582","2,548","26,355,038","575,629","45,784,786 ",South America,93932,,,501,,
11,Spain,"5,202,958",,"88,159 ",,"4,927,391",,"187,408",814,"111,221","1,885","66,213,858","1,415,415","46,780,515 ",Europe,95311,,,"4,006",,
12,Italy,"5,077,445",,"134,077 ",,"4,727,214",,"216,154",708,"84,154","2,222","121,173,417","2,008,328","60,335,462 ",Europe,124500,,,"3,583",,
13,Colombia,"5,076,378",,"128,685 ",,"4,916,313",,"31,380",342,"98,278","2,491","28,258,816","547,089","51,653,038 ",South America,104012,,,608,,
