#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"269,949,577","+481,121","5,317,154","+5,259","242,693,941","+426,274","21,938,482","88,811","34,632",682.1,,,,All,,,,,,,
1,USA,"50,751,762","+46,505","817,765 ",+422,"39,981,492","+29,799","9,952,505","14,927","152,044","2,450","773,027,244","2,315,859","333,797,157 ",North America,74080,139,1,"29,816",,
2,India,"34,684,396","+1,660","475,128 ",,"34,114,331","+9,265","94,937","8,944","24,783",339,"654,627,300","467,747","1,399,531,786 ",Asia,"402,9462",1,,68,,
3,Brazil,"22,184,824",,"616,733 ",,"21,407,699",,"160,392","8,318","103,313","2,872","63,776,166","297,000","214,734,593 ",South America,103483,,,747,,
4,UK,"10,771,444","+54,073","146,387 ",+132,"9,453,429","+39,312","1,171,628",900,"157,479","2,140","374,468,898","5,474,735","68,399,452 ",Europe,64670,791,2,"17,129",,
5,Russia,"9,986,967","+30,288","288,351 ","+1,171","8,709,964","+36,446","988,652","2,300","68,392","1,975","231,000,000","1,581,925","146,024,586 ",Europe,155061,207,8,"6,770",,
6,Turkey,"9,022,223","+19,255","78,969 ",+191,"8,592,094","+23,180","351,160","1,128","105,344",922,"111,562,570","1,302,614","85,645,129 ",Asia,"91,0851",225,2,"4,100",,
7,France,"8,214,844","+53,720","120,383 ",+65,"7,294,653","+42,277","799,808","2,461","125,453","1,838","172,371,975","2,632,376","65,481,511 ",Europe,85440,820,1.0,"12,214",,
8,Germany,"6,501,279","+37,542","106,208 ",+277,"5,368,300","+39,000","1,026,771","4,636","77,240","1,262","87,852,398","1,043,753","84,169,720 ",Europe,137921,446,3,"12,199",,
9,Iran,"6,152,524","+1,681","130,661 ",+58,"5,963,373","+6,356","58,490","3,126","71,926","1,527","39,951,481","467,051","85,539,819 ",Asia,146552,20,0.7,684,,
10,Argentina,"5,356,885","+2,445","116,760 ",+12,"5,213,678","+2,414","26,447",681,"116,981","2,550","26,663,231","582,259","45,792,710 ",South America,93922,53,0.3,578,,
11,Spain,"5,290,190",,"88,381 ",,"4,943,735",,"258,074","1,056","113,084","1,889","66,213,858","1,415,405","46,780,860 ",Europe,95291,,,"5,517",,
