#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
86,Norway,"260,921",,"1,050 ",,"88,952",,"170,919",62,"47,606",192,"8,537,200","1,557,635","5,480,875 ",Europe,"215,2201",,,"31,185",,
87,Kenya,"254,951",,"5,332 ",,"248,131",,"1,488",20,"4,599",96,"2,827,102","50,999","55,434,865 ",Africa,"21710,39720",,,27,,
88,Latvia,"252,728",+315,"4,155 ",+9,"236,997",+419,"11,576",168,"136,107","2,238","5,323,266","2,866,858","1,856,829 ",Europe,74470,170,5,"6,234",,
89,Qatar,"243,290",+158,611 ,,"240,666",+139,"2,013",15,"86,648",218,"2,987,747","1,064,086","2,807,805 ",Asia,"124,5951",56,,717,,
90,Estonia,"221,860",+311,"1,791 ",,"201,315",+468,"18,754",38,"167,090","1,349","2,327,340","1,752,791","1,327,791 ",Europe,67411,234,,"14,124",,
91,North Macedonia,"215,009",,"7,547 ",,"199,064",,"8,398",,"103,208","3,623","1,467,751","704,547","2,083,254 ",Europe,102761,,,"4,031",,
92,Nigeria,"214,092",,"2,976 ",,"207,254",,"3,862",11,"1,004",14,"3,479,682","16,313","213,313,133 ",Africa,"99671,67861",,,18,,
93,Algeria,"210,152",,"6,058 ",,"144,160",,"59,934",20,"4,674",135,"230,861","5,134","44,963,743 ",Africa,"2147,422195",,,"1,333",,
94,Zambia,"210,150",+7,"3,667 ",,"206,392",+6,91,8,"10,999",192,"2,716,971","142,201","19,106,551 ",Africa,"915,2107",0.4,,5,,
95,Australia,"209,145","+1,163","1,997 ",+3,"191,722",,"15,426",75,"8,070",77,"47,748,241","1,842,427","25,915,946 ",Australia/Oceania,"12412,9771",45,0.1,595,,
96,Albania,"199,555",,"3,089 ",,"189,044",,"7,422",23,"69,450","1,075","1,391,072","484,125","2,873,374 ",Europe,149302,,,"2,583",,
97,Botswana,"194,909",,"2,416 ",,"191,961",,532,1,"80,596",999,"1,859,485","768,912","2,418,332 ",Africa,"121,0011",,,220,,
98,Uzbekistan,"193,065",+234,"1,399 ",+2,"189,664",+216,"2,002",23,"5,653",41,"1,377,915","40,348","34,151,101 ",Asia,"17724,41125",7,0.06,59,,
99,Finland,"185,622","+3,338","1,335 ",+26,"46,000",,"138,287",51,"33,428",240,"7,896,869","1,422,133","5,552,834 ",Europe,"304,1591",601,5,"24,904",,
100,Kyrgyzstan,"183,285",+37,"2,743 ",+2,"178,112",+64,"2,430",131,"27,456",411,"1,830,395","274,197","6,675,479 ",Asia,"362,4344",6,0.3,364,,
101,Afghanistan,"157,260",+32,"7,308 ",,"140,530",+53,"9,422","1,124","3,916",182,"791,314","19,704","40,159,632 ",Asia,"2555,49551",0.8,,235,,
102,Montenegro,"156,873",,"2,285 ",,"151,851",,"2,737",60,"249,727","3,638","903,392","1,438,115","628,178 ",Europe,42751,,,"4,357",,
103,Mozambique,"151,524",,"1,940 ",,"149,485",,99,8,"4,665",60,"976,023","30,046","32,484,425 ",Africa,"21416,74533",,,3,,
104,Zimbabwe,"133,991",,"4,705 ",,"128,655",,631,12,"8,834",310,"1,585,579","104,541","15,167,085 ",Africa,"1133,22410",,,42,,
105,Cyprus,"131,462",,591 ,,"124,370",,"6,501",37,"107,780",485,"9,477,138","7,769,904","1,219,724 ",Asia,"92,0640",,,"5,330",,
106,Ghana,"130,920",,"1,209 ",,"129,042",,669,5,"4,093",38,"1,933,408","60,449","31,984,067 ",Africa,"24426,45517",,,21,,
107,Namibia,"129,180",,"3,573 ",,"125,483",,124,2,"49,578","1,371","786,776","301,960","2,605,566 ",Africa,207293,,,48,,
108,Uganda,"127,485",+34,"3,252 ",,"97,847",,"26,386",115,"2,669",68,"1,953,083","40,887","47,767,518 ",Africa,"37514,68924",0.7,,552,,
109,Cambodia,"120,112",+25,"2,935 ",+4,"116,488",+22,689,,"7,047",172,"2,715,508","159,321","17,044,266 ",Asia,"1425,8076",1,0.2,40,,
110,El Salvador,"119,803",,"3,771 ",,"102,982",,"13,050",336,"18,340",577,"1,440,742","220,558","6,532,256 ",North America,"551,7325",,,"1,998",,
111,Cameroon,"106,794",,"1,791 ",,"102,716",,"2,287",152,"3,887",65,"1,751,774","63,762","27,473,627 ",Africa,"25715,34016",,,83,,
112,Rwanda,"100,330",,"1,342 ",,"45,521",,"53,467",1,"7,486",100,"3,460,087","258,157","13,403,014 ",Africa,"1349,9874",,,"3,989",,
113,Maldives,"91,464",,250 ,+2,"89,434",,"1,780",23,"165,120",451,"1,743,453","3,147,465","553,923 ",Asia,"62,2160",,4,"3,213",,
114,Jamaica,"91,169",,"2,388 ",,"62,444",,"26,337",9,"30,600",802,"670,794","225,147","2,979,354 ",North America,"331,2484",,,"8,840",,
115,Luxembourg,"88,108",,866 ,,"83,258",,"3,984",10,"137,606","1,353","3,675,228","5,739,925","640,292 ",Europe,77390,,,"6,222",,
116,Senegal,"73,987",+2,"1,885 ",,"72,088",+1,14,2,"4,261",109,"873,259","50,293","17,363,327 ",Africa,"2359,21120",0.1,,0.8,,
117,Laos,"72,447",+929,166 ,+7,"7,339",,"64,942",,"9,759",22,"782,029","105,338","7,423,978 ",Asia,"10244,7239",125,0.9,"8,748",,
118,Trinidad and Tobago,"70,136",,"2,115 ",,"57,544",,"10,477",22,"49,888","1,504","443,512","315,472","1,405,866 ",North America,206653,,,"7,452",,
119,Angola,"65,144",,"1,733 ",,"63,197",,214,3,"1,899",51,"1,179,270","34,380","34,300,597 ",Africa,"52719,79329",,,6,,
120,Malawi,"61,897",,"2,305 ",,"58,765",,827,67,"3,122",116,"440,594","22,225","19,823,915 ",Africa,"3208,60045",,,42,,
121,Ivory Coast,"61,708",,704 ,,"60,702",,302,,"2,261",26,"1,131,105","41,439","27,295,402 ",Africa,"44238,77224",,,11,,
122,Réunion,"59,048",,381 ,,"56,040",,"2,627",18,"65,297",421,"1,347,378","1,489,966","904,301 ",Africa,"152,3731",,,"2,905",,
123,DRC,"58,115",,"1,104 ",,"50,930",,"6,081",,622,12,"306,299","3,280","93,381,747 ",Africa,"1,60784,585305",,,65,,
124,Guadeloupe,"55,147",,746 ,,"2,250",,"52,151",23,"137,792","1,864","551,264","1,377,402","400,220 ",North America,75361,,,"130,306",,
125,Fiji,"52,506",,696 ,,"51,037",+24,773,,"57,980",769,"460,369","508,367","905,584 ",Australia/Oceania,"171,3012",,,854,,
126,Suriname,"50,760",+19,"1,166 ",+2,"29,569",+2,"20,025",10,"85,451","1,963","158,615","267,017","594,025 ",South America,125094,32,3,"33,711",,
127,Syria,"47,965",,"2,739 ",,"28,981",,"16,245",,"2,650",151,"103,566","5,723","18,097,600 ",Asia,"3776,607175",,,898,,
128,Eswatini,"46,538",,"1,248 ",,"45,241",,49,10,"39,538","1,060","387,508","329,217","1,177,058 ",Africa,259433,,,42,,
129,French Guiana,"45,864",,326 ,,"11,254",,"34,284",11,"148,163","1,053","447,549","1,445,805","309,550 ",South America,79501,,,"110,754",,
130,French Polynesia,"45,609",,636 ,,N/A,N/A,N/A,7,"161,053","2,246",,,"283,193 ",Australia/Oceania,6445,,,"40,513",,
131,Martinique,"44,318",,700 ,,104,,"43,514",1,"118,227","1,867","416,247","1,110,421","374,855 ",North America,85361,,,"116,082",,
132,Madagascar,"44,072",,967 ,,"41,322",,"1,783",3,"1,536",34,"249,510","8,697","28,690,413 ",Africa,"65129,670115",,,62,,
133,Sudan,"42,056",,"3,114 ",,"32,905",,"6,037",,929,69,"238,579","5,268","45,286,992 ",Africa,"1,07714,543190",,,133,,
134,Malta,"39,329",+95,468 ,,"37,332",+39,"1,529",2,"88,739","1,056","1,211,456","2,733,442","443,198 ",Europe,119470,214,,"3,450",,
135,Mauritania,"39,178",,831 ,,"37,380",,967,14,"8,126",172,"500,581","103,829","4,821,224 ",Africa,"1235,80210",,,201,,
136,Cabo Verde,"38,362",,349 ,,"37,946",,67,23,"67,960",618,"211,166","374,089","564,480 ",Africa,"151,6173",,,119,,
137,Guyana,"37,773",,987 ,,"35,265",,"1,521",17,"47,700","1,246","389,445","491,790","791,893 ",South America,218022,,,"1,921",,
138,Gabon,"37,298",,279 ,,"32,019",,"5,000",8,"16,220",121,"1,396,270","607,210","2,299,483 ",Africa,"628,2422",,,"2,174",,
139,Papua New Guinea,"35,029",,545 ,,"33,828",,656,7,"3,814",59,"249,149","27,125","9,185,155 ",Australia/Oceania,"26216,85337",,,71,,
140,Guinea,"30,770",+2,387 ,,"29,725",,658,49,"2,257",28,"569,940","41,807","13,632,802 ",Africa,"44335,22724",0.1,,48,,
141,Belize,"30,165",,570 ,,"28,421",,"1,174",10,"73,975","1,398","345,261","846,703","407,771 ",North America,147151,,,"2,879",,
142,Tanzania,"26,261",,730 ,,N/A,N/A,N/A,7,423,12,,,"62,122,018 ",Africa,"2,36685,099",,,408,,
143,Togo,"26,241",,243 ,,"25,900",,98,,"3,069",28,"576,999","67,476","8,551,196 ",Africa,"32635,19015",,,11,,
144,Barbados,"25,038",,225 ,,"21,118",,"3,695",,"86,977",782,"434,521","1,509,435","287,870 ",North America,"111,2791",,,"12,836",,
145,Haiti,"25,027",,723 ,,"20,973",,"3,331",,"2,158",62,"132,422","11,418","11,597,988 ",North America,"46316,04188",,,287,,
146,Benin,"24,850",,161 ,,"24,546",,143,5,"1,977",13,"604,310","48,080","12,568,962 ",Africa,"50678,06821",,,11,,
147,Seychelles,"23,197",,125 ,,"22,590",,482,,"233,831","1,260",,,"99,204 ",Africa,4794,,,"4,859",,
148,Somalia,"23,016",,"1,327 ",,"12,046",,"9,643",,"1,394",80,"262,138","15,872","16,515,547 ",Africa,"71812,44663",,,584,,
149,Bahamas,"22,734",,671 ,,"21,604",,459,4,"57,045","1,684","167,558","420,441","398,529 ",North America,185942,,,"1,152",,
150,Lesotho,"21,768",,662 ,,"13,685",,"7,421",,"10,049",306,"257,888","119,054","2,166,139 ",Africa,"1003,2728",,,"3,426",,
151,Mauritius,"21,325",,455 ,,"19,425",,"1,445",,"16,729",357,"358,675","281,372","1,274,738 ",Africa,"602,8024",,,"1,134",,
152,Mayotte,"20,938",,185 ,,"2,964",,"17,789",,"74,233",656,"176,919","627,243","282,058 ",Africa,"131,5252",,,"63,069",,
153,Burundi,"20,386",,38 ,,773,,"19,575",,"1,646",3,"345,742","27,910","12,387,708 ",Africa,"608325,99236",,,"1,580",,
154,Timor-Leste,"19,822",,122 ,,"19,697",,3,,"14,643",90,"169,501","125,211","1,353,728 ",Asia,"6811,0968",,,2,,
155,Congo,"18,837",,349 ,,"12,421",,"6,067",,"3,300",61,"188,207","32,968","5,708,791 ",Africa,"30316,35830",,,"1,063",,
156,Iceland,"17,770",+69,35 ,,"16,143",+478,"1,592",2,"51,603",102,"1,244,621","3,614,312","344,359 ",Europe,"199,8390",200,,"4,623",,
157,Curaçao,"17,397",,178 ,,"17,106",,113,3,"105,413","1,079","334,926","2,029,399","165,037 ",North America,99270,,,685,,
158,Mali,"17,339",,605 ,,"15,128",,"1,606",,823,29,"487,323","23,129","21,069,384 ",Africa,"1,21534,82543",,,76,,
159,Channel Islands,"17,326",,103 ,,"15,135",,"2,088",,"98,378",585,"1,067,673","6,062,294","176,117 ",Europe,"101,7100",,,"11,856",,
160,Nicaragua,"17,152",,209 ,,"4,225",,"12,718",,"2,547",31,,,"6,735,385 ",North America,"39332,227",,,"1,888",,
161,Tajikistan,"17,095",,124 ,,"16,966",,5,,"1,738",13,,,"9,838,510 ",Asia,"57679,343",,,0.5,,
162,Andorra,"16,712",,131 ,,"15,770",,811,4,"215,809","1,692","193,595","2,499,968","77,439 ",Europe,55910,,,"10,473",,
163,Taiwan,"16,596",+8,848 ,,"15,603",+6,145,,695,36,"8,350,058","349,705","23,877,446 ",Asia,"1,43928,1573",0.3,,6,,
164,Aruba,"16,324",,174 ,,"15,978",,172,11,"151,987","1,620","177,885","1,656,223","107,404 ",North America,76171,,,"1,601",,
165,Burkina Faso,"15,711",,281 ,,"15,211",,219,,724,13,"230,176","10,603","21,707,789 ",Africa,"1,38277,25294",,,10,,
166,Brunei ,"15,058",+22,97 ,,"14,451",+39,510,4,"33,963",219,"614,805","1,386,660","443,371 ",Asia,"294,5711",50,,"1,150",,
167,Equatorial Guinea,"13,579",,173 ,,"13,323",,83,1,"9,252",118,"242,340","165,122","1,467,638 ",Africa,"1088,4836",,,57,,
168,Djibouti,"13,504",,186 ,,"13,291",,27,,"13,394",184,"246,141","244,140","1,008,198 ",Africa,"755,4204",,,27,,
169,Saint Lucia,"12,977",+7,280 ,,"12,585",+23,112,7,"70,219","1,515","99,923","540,685","184,808 ",North America,146602,38,,606,,
170,South Sudan,"12,717",,133 ,,"12,395",,189,2,"1,118",12,"259,491","22,806","11,378,273 ",Africa,"89585,55144",,,17,,
171,Hong Kong,"12,431",+3,213 ,,"12,133",,85,,"1,639",28,"28,195,188","3,718,435","7,582,542 ",Asia,"61035,5990",0.4,,11,,
