#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"267,227,797","+501,814","5,284,432","+6,211","240,674,527","+411,360","21,268,838","87,564","34,283",677.9,,,,All,,,,,,,
1,USA,"50,210,404","+60,867","811,199 ",+825,"39,708,093","+35,358","9,691,112","14,103","150,431","2,430","765,625,642","2,293,831","333,775,983 ",North America,74110,182,2,"29,035",,
2,India,"34,648,383",,"473,757 ",,"34,079,612","+10,004","95,014","8,944","24,760",339,"649,447,014","464,095","1,399,383,625 ",Asia,"402,9542",,,68,,
3,Brazil,"22,147,476",,"615,789 ",,"21,370,388",,"161,299","8,318","103,147","2,868","63,776,166","297,023","214,718,105 ",South America,103493,,,751,,
4,UK,"10,560,341","+45,691","145,826 ",+180,"9,300,698","+41,519","1,113,817",901,"154,401","2,132","370,541,215","5,417,621","68,395,562 ",Europe,64690,668,3,"16,285",,
5,Russia,"9,864,845","+31,096","283,644 ","+1,182","8,565,091","+34,615","1,016,110","2,300","67,556","1,942","228,800,000","1,566,867","146,023,904 ",Europe,155151,213,8,"6,959",,
6,Turkey,"8,943,837","+22,687","78,215 ",+198,"8,486,689","+24,366","378,933","1,128","104,441",913,"110,159,341","1,286,379","85,635,216 ",Asia,"101,0951",265,2,"4,425",,
7,France,"7,987,591","+59,019","119,899 ",+172,"7,211,231","+20,102","656,461","2,351","121,985","1,831","170,480,237","2,603,549","65,479,937 ",Europe,85460,901,3,"10,025",,
8,Germany,"6,270,761","+51,592","104,361 ",+448,"5,170,400","+50,300","996,000","4,636","74,504","1,240","85,782,441","1,019,196","84,166,800 ",Europe,138061,613,5,"11,834",,
9,Iran,"6,141,335","+3,514","130,356 ",+79,"5,936,975","+6,473","74,004","3,213","71,805","1,524","39,415,479","460,848","85,528,070 ",Asia,146562,41,0.9,865,,
10,Argentina,"5,343,153",,"116,680 ",,"5,203,809",,"22,664",671,"116,693","2,548","26,452,899","577,723","45,788,182 ",South America,93922,,,495,,
11,Spain,"5,202,958",,"88,159 ",,"4,927,391",,"187,408",814,"111,220","1,885","66,213,858","1,415,411","46,780,663 ",Europe,95311,,,"4,006",,
12,Italy,"5,134,318","+15,756","134,386 ",+88,"4,759,038","+10,584","240,894",776,"85,097","2,227","123,331,813","2,044,126","60,334,736 ",Europe,124490,261,1,"3,993",,
13,Colombia,"5,082,762",,"128,821 ",,"4,923,433",,"30,508",342,"98,394","2,494","28,382,350","549,433","51,657,480 ",South America,104012,,,591,,
14,Indonesia,"4,258,076",+261,"143,893 ",+17,"4,108,717",+420,"5,466",,"15,336",518,"56,549,237","203,668","277,654,573 ",Asia,"651,9305",0.9,0.06,20,,
15,Mexico,"3,902,015",+752,"295,312 ",+110,"3,260,084","+2,408","346,619","4,798","29,817","2,257","11,954,353","91,347","130,867,492 ",North America,3444311,6,0.8,"2,649",,
16,Poland,"3,704,040","+19,366","86,205 ",+504,"3,184,676","+16,922","433,159","2,036","98,023","2,281","25,095,931","664,136","37,787,358 ",Europe,104382,512,13,"11,463",,
17,Ukraine,"3,510,610","+8,655","88,986 ",+467,"3,082,619","+22,878","339,005",177,"80,968","2,052","16,119,721","371,781","43,358,094 ",Europe,124873,200,11,"7,819",,
18,South Africa,"3,051,222","+13,147","90,002 ",+27,"2,864,648","+3,276","96,572",546,"50,537","1,491","19,838,883","328,586","60,376,468 ",Africa,206713,218,0.4,"1,599",,
19,Philippines,"2,835,345",+356,"49,591 ",+92,"2,772,728",+871,"13,026",899,"25,392",444,"24,390,103","218,425","111,663,595 ",Asia,"392,2525",3,0.8,117,,
