#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"254,709,594","+141,873","5,125,056","+3,228","230,288,861","+148,514","19,295,677","77,792","32,677",657.5,,,,All,,,,,,,
1,USA,"48,072,898",,"784,779 ",,"38,050,509",,"9,237,610","11,273","144,075","2,352","723,992,003","2,169,818","333,664,823 ",North America,74250,,,"27,685",,
2,India,"34,456,401",,"463,852 ",,"33,861,756","+11,971","130,793","8,944","24,636",332,"625,774,159","447,427","1,398,605,778 ",Asia,"413,0152",,,94,,
3,Brazil,"21,960,766",,"611,384 ",,"21,162,046",,"187,336","8,318","102,318","2,849","63,776,166","297,143","214,631,543 ",South America,103513,,,873,,
4,UK,"9,600,369",,"142,945 ",,"7,863,878",,"1,593,546",999,"140,407","2,091","347,364,723","5,080,278","68,375,143 ",Europe,74780,,,"23,306",,
5,Russia,"9,145,912","+36,818","257,837 ","+1,240","7,846,448","+34,161","1,041,627","2,300","62,635","1,766","217,800,000","1,491,573","146,020,326 ",Europe,165661,252,8,"7,133",,
6,Turkey,"8,432,018",,"73,746 ",,"7,914,217",,"444,055","1,405","98,524",862,"102,307,403","1,195,415","85,583,174 ",Asia,"101,1611",,,"5,189",,
7,France,"7,290,886",,"118,224 ",,"7,015,542",,"157,120","1,049","111,359","1,806","151,204,954","2,309,471","65,471,673 ",Europe,95540,,,"2,400",,
8,Iran,"6,045,212",,"128,272 ",,"5,708,253",,"208,687","3,491","70,732","1,501","37,146,083","434,628","85,466,388 ",Asia,146662,,,"2,442",,
9,Argentina,"5,307,159",,"116,250 ",,"5,173,493",,"17,416",565,"115,967","2,540","25,673,638","560,996","45,764,409 ",South America,93942,,,381,,
10,Germany,"5,068,919",,"98,361 ",,"4,516,000","+21,700","454,558","2,828","60,236","1,169","80,348,721","954,811","84,151,469 ",Europe,178561,,,"5,402",,
11,Spain,"5,056,954",,"87,716 ",,"4,894,422",,"74,816",427,"108,102","1,875","66,213,858","1,415,442","46,779,627 ",Europe,95331,,,"1,599",,
12,Colombia,"5,034,266",,"127,833 ",,"4,874,808",,"31,625",342,"97,513","2,476","27,429,312","531,304","51,626,381 ",South America,104042,,,613,,
13,Italy,"4,865,260",,"132,819 ",,"4,611,566",,"120,875",475,"80,631","2,201","111,051,082","1,840,428","60,339,817 ",Europe,124541,,,"2,003",,
14,Indonesia,"4,251,076",,"143,670 ",,"4,098,884",,"8,522",,"15,320",518,"50,403,461","181,641","277,488,720 ",Asia,"651,9316",,,31,,
15,Mexico,"3,846,508",+775,"291,204 ",+57,"3,209,863","+2,973","345,441","4,798","29,410","2,227","11,600,384","88,695","130,789,817 ",North America,3444911,6,0.4,"2,641",,
16,Ukraine,"3,244,749","+16,308","77,985 ",+838,"2,664,373","+21,914","502,391",177,"74,810","1,798","15,292,648","352,584","43,373,090 ",Europe,135563,376,19,"11,583",,
17,Poland,"3,230,634","+16,590","79,161 ",+282,"2,827,027","+9,821","324,446","1,270","85,490","2,095","23,113,362","611,631","37,789,727 ",Europe,124772,439,7,"8,586",,
18,South Africa,"2,926,075",,"89,489 ",,"2,819,870",,"16,716",546,"48,498","1,483","18,933,156","313,808","60,333,567 ",Africa,216743,,,277,,
19,Philippines,"2,819,341",+849,"45,808 ",+99,"2,748,069","+2,393","25,464","1,292","25,267",411,"23,638,465","211,852","111,579,902 ",Asia,"402,4365",8,0.9,228,,
20,Malaysia,"2,551,452",,"29,729 ",,"2,455,767",,"65,956",526,"77,471",903,"35,905,131","1,090,203","32,934,346 ",Asia,"131,1081",,,"2,003",,
21,Netherlands,"2,314,304",,"18,750 ",,"2,025,289",,"270,265",370,"134,655","1,091","19,205,114","1,117,428","17,186,888 ",Europe,79171,,,"15,725",,
22,Peru,"2,215,373",,"200,672 ",,N/A,N/A,N/A,907,"65,931","5,972","19,664,890","585,243","33,601,265 ",South America,151672,,,"8,751",,
23,Iraq,"2,070,076",,"23,536 ",,"2,026,387",,"20,153",148,"49,932",568,"16,078,752","387,832","41,458,008 ",Asia,"201,7613",,,486,,
24,Thailand,"2,030,700","+5,947","20,141 ",+62,"1,918,452","+7,943","92,107","1,776","28,993",288,"14,913,135","212,922","70,040,270 ",Asia,"343,4775",85,0.9,"1,315",,
25,Czechia,"1,907,629","+11,514","31,636 ",+45,"1,725,968",+299,"150,025",635,"177,681","2,947","42,055,310","3,917,136","10,736,239 ",Europe,63390,"1,072",4,"13,974",,
26,Canada,"1,752,517",,"29,384 ",,"1,698,570",,"24,563",545,"45,882",769,"47,540,334","1,244,645","38,195,895 ",North America,"221,3001",,,643,,
27,Romania,"1,744,440",,"53,264 ",,"1,587,856",,"103,320","1,720","91,516","2,794","15,453,673","810,726","19,061,521 ",Europe,113581,,,"5,420",,
28,Chile,"1,728,767",,"38,001 ",,"1,631,235",,"59,531",592,"89,383","1,965","24,582,477","1,270,990","19,341,202 ",South America,115091,,,"3,078",,
29,Japan,"1,725,561",+79,"18,327 ",,"1,705,666",+192,"1,568",82,"13,701",146,"27,223,924","216,157","125,945,065 ",Asia,"736,8725",0.6,,12,,
30,Bangladesh,"1,572,735",,"27,926 ",,"1,536,744",,"8,065","1,400","9,421",167,"10,613,490","63,577","166,938,851 ",Asia,"1065,97816",,,48,,
31,Belgium,"1,512,474","+9,229","26,403 ",+27,"1,253,548","+3,004","232,523",471,"129,728","2,265","23,022,800","1,974,712","11,658,812 ",Europe,84421,792,2,"19,944",,
32,Israel,"1,337,781",,"8,143 ",,"1,324,018",,"5,620",141,"143,446",873,"30,583,325","3,279,361","9,326,000 ",Asia,"71,1450",,,603,,
33,Pakistan,"1,280,092",+216,"28,618 ",+6,"1,228,848",+375,"22,626","1,101","5,645",126,"21,452,460","94,602","226,765,897 ",Asia,"1777,92411",1.0,0.03,100,,
34,Serbia,"1,214,650",,"10,896 ",,"1,114,763",,"88,991",266,"139,791","1,254","6,584,767","757,822","8,689,065 ",Europe,77971,,,"10,242",,
35,Sweden,"1,182,471",,"15,051 ",,"1,147,455",,"19,965",36,"116,092","1,478","13,485,270","1,323,950","10,185,634 ",Europe,96771,,,"1,960",,
36,Portugal,"1,108,462",,"18,265 ",,"1,051,839",,"38,358",76,"109,145","1,798","20,385,083","2,007,215","10,155,904 ",Europe,95560,,,"3,777",,
37,Vietnam,"1,035,138",,"23,183 ",,"864,516",,"147,439","3,950","10,505",235,"64,476,029","654,317","98,539,435 ",Asia,"954,2512",,,"1,496",,
38,Austria,"981,904","+10,363","11,807 ",+61,"850,926","+7,992","119,171",458,"108,176","1,301","104,177,857","11,477,275","9,076,881 ",Europe,97690,"1,142",7,"13,129",,
39,Hungary,"966,167","+5,325","32,336 ",+165,"827,237","+1,462","106,594",545,"100,363","3,359","7,876,457","818,190","9,626,686 ",Europe,102981,553,17,"11,073",,
40,Cuba,"959,064",,"8,283 ",,"948,969",,"1,812",51,"84,744",732,"10,816,441","955,758","11,317,129 ",North America,"121,3661",,,160,,
41,Kazakhstan,"958,468",+931,"12,450 ",+16,"916,872","+1,503","29,146",528,"50,222",652,"11,575,012","606,512","19,084,557 ",Asia,"201,5332",49,0.8,"1,527",,
42,Morocco,"948,271",,"14,746 ",,"930,236",,"3,289",347,"25,280",393,"10,267,930","273,737","37,510,235 ",Africa,"402,5444",,,88,,
43,Switzerland,"918,745",,"11,363 ",,"844,708",,"62,674",112,"105,103","1,300","12,070,902","1,380,886","8,741,418 ",Europe,107691,,,"7,170",,
44,Jordan,"895,564",,"11,255 ",,"853,406",,"30,903",735,"86,595","1,088","11,515,382","1,113,458","10,342,003 ",Asia,129191,,,"2,988",,
45,Greece,"838,824",,"16,838 ",,"743,826",,"78,160",551,"81,021","1,626","30,508,702","2,946,798","10,353,170 ",Europe,126150,,,"7,549",,
46,Nepal,"817,333",,"11,478 ",,"798,544",,"7,311",,"27,377",384,"4,514,075","151,202","29,854,585 ",Asia,"372,6017",,,245,,
47,Georgia,"791,115","+5,204","11,140 ",+83,"727,184","+4,785","52,791",,"198,840","2,800","10,952,279","2,752,757","3,978,658 ",Asia,53570,"1,308",21,"13,269",,
