#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"278,680,011","+170,367","5,403,774","+3,024","249,458,316","+271,746","23,817,921","88,803","35,752",693.3,,,,All,,,,,,,
1,USA,"52,788,451",,"834,455 ",,"40,964,993",,"10,989,003","16,128","158,113","2,499","797,357,949","2,388,258","333,865,970 ",North America,64000,,,"32,914",,
2,India,"34,772,657",,"479,133 ",,"34,215,977","+7,051","77,547","8,944","24,837",342,"669,809,816","478,431","1,400,013,310 ",Asia,"402,9222",,,55,,
3,Brazil,"22,226,573",,"618,228 ",,"21,414,318",,"194,027","8,318","103,481","2,878","63,776,166","296,926","214,788,179 ",South America,103473,,,903,,
4,UK,"11,767,262",,"147,720 ",,"9,961,369",,"1,658,173",872,"172,006","2,159","393,792,547","5,756,183","68,412,092 ",Europe,64630,,,"24,238",,
5,Russia,"10,343,353","+24,703","302,269 ",+998,"9,180,379","+41,213","860,705","2,300","70,832","2,070","237,300,000","1,625,044","146,026,801 ",Europe,144831,169,7,"5,894",,
6,Turkey,"9,247,606",,"81,125 ",,"8,880,050",,"286,431","1,128","107,935",947,"115,788,134","1,351,444","85,677,346 ",Asia,"91,0561",,,"3,343",,
7,France,"8,889,636",,"122,295 ",,"7,701,093",,"1,066,248","3,147","135,747","1,867","182,873,794","2,792,537","65,486,626 ",Europe,75350,,,"16,282",,
8,Germany,"6,964,025","+9,476","110,724 ",+88,"6,048,800","+56,000","804,501","4,636","82,729","1,315","89,622,218","1,064,660","84,179,211 ",Europe,127601,113,1,"9,557",,
9,Iran,"6,181,784","+1,967","131,306 ",+44,"6,022,150","+2,807","28,328","2,796","72,236","1,534","41,286,279","482,440","85,578,003 ",Asia,146522,23,0.5,331,,
10,Spain,"5,718,007",,"89,019 ",,"5,002,310",,"626,678","1,515","122,228","1,903","66,213,858","1,415,385","46,781,501 ",Europe,85261,,,"13,396",,
11,Italy,"5,517,054",,"136,245 ",,"4,950,780",,"430,029","1,023","91,447","2,258","133,238,576","2,208,473","60,330,623 ",Europe,114430,,,"7,128",,
12,Argentina,"5,428,957",,"116,979 ",,"5,248,682",,"63,296",832,"118,517","2,554","27,302,336","596,024","45,807,426 ",South America,83922,,,"1,382",,
13,Colombia,"5,115,194",,"129,640 ",,"4,953,642",,"31,912",342,"98,973","2,508","29,166,085","564,330","51,682,656 ",South America,103992,,,617,,
14,Indonesia,"4,261,412",+204,"144,047 ",+5,"4,112,706",+182,"4,659",,"15,340",519,"61,632,313","221,867","277,788,835 ",Asia,"651,9285",0.7,0.02,17,,
15,Poland,"4,032,796","+15,392","94,041 ",+596,"3,522,816","+22,246","415,939","2,061","106,729","2,489","26,681,046","706,120","37,785,440 ",Europe,94021,407,16,"11,008",,
16,Mexico,"3,943,764","+3,363","298,508 ",+149,"3,295,433","+1,522","349,823","4,798","30,121","2,280","12,237,083","93,463","130,930,373 ",North America,3343911,26,1,"2,672",,
17,Ukraine,"3,637,038","+6,647","94,432 ",+248,"3,408,294","+14,874","134,312",177,"83,907","2,179","16,626,864","383,585","43,345,954 ",Europe,124593,153,6,"3,099",,
18,South Africa,"3,374,262",,"90,662 ",,"3,094,902",,"188,698",546,"55,855","1,501","20,985,692","347,381","60,411,197 ",Africa,186663,,,"3,124",,
19,Netherlands,"3,040,560","+12,423","20,661 ",+40,"2,491,332","+23,669","528,567",548,"176,871","1,202","19,205,114","1,117,173","17,190,813 ",Europe,68321,723,2,"30,747",,
20,Philippines,"2,838,032",+310,"51,050 ",+69,"2,777,661",+227,"9,321",899,"25,400",457,"24,937,631","223,193","111,731,346 ",Asia,"392,1894",3,0.6,83,,
21,Malaysia,"2,731,713",,"31,265 ",,"2,652,585",,"47,863",329,"82,836",948,"40,221,291","1,219,662","32,977,399 ",Asia,"121,0551",,,"1,451",,
22,Czechia,"2,442,600","+7,353","35,640 ",+18,"2,221,551",+500,"185,409",767,"227,466","3,319","46,569,944","4,336,809","10,738,296 ",Europe,43010,685,2,"17,266",,
23,Peru,"2,271,549",,"202,424 ",,N/A,N/A,N/A,890,"67,507","6,016","21,333,592","634,004","33,648,965 ",South America,151662,,,"10,356",,
24,Thailand,"2,204,672","+2,671","21,528 ",+27,"2,144,952","+2,766","38,192",899,"31,469",307,"17,270,775","246,520","70,058,404 ",Asia,"323,2544",38,0.4,545,,
25,Iraq,"2,092,156",+322,"24,115 ",+7,"2,062,247",+466,"5,794",84,"50,350",580,"16,745,526","403,002","41,551,946 ",Asia,"201,7232",8,0.2,139,,
26,Belgium,"2,030,878","+4,421","28,110 ",+30,"1,595,493","+8,548","407,275",692,"174,115","2,410","26,752,030","2,293,548","11,664,037 ",Europe,64150,379,3,"34,917",,
27,Canada,"1,945,754",,"30,131 ",,"1,814,426",,"101,197",455,"50,896",788,"51,486,352","1,346,745","38,230,215 ",North America,"201,2691",,,"2,647",,
28,Romania,"1,801,798",+717,"58,507 ",+42,"1,730,994","+1,280","12,297",468,"94,591","3,072","16,871,483","885,723","19,048,269 ",Europe,113261,38,2,646,,
29,Chile,"1,797,631","+1,399","38,984 ",+30,"1,710,145","+1,980","48,502",555,"92,861","2,014","27,018,744","1,395,725","19,358,220 ",South America,114971,72,2,"2,505",,
30,Japan,"1,730,905",+303,"18,386 ",+3,"1,710,822",+145,"1,697",34,"13,748",146,"29,038,151","230,635","125,905,043 ",Asia,"736,8484",2,0.02,13,,
31,Vietnam,"1,620,869","+16,157","30,766 ",+235,"1,215,261","+30,833","374,842","7,767","16,434",312,"73,609,689","746,319","98,630,273 ",Asia,"613,2061",164,2,"3,800",,
32,Bangladesh,"1,582,710",+342,"28,055 ",+1,"1,546,956",+292,"7,699","1,352","9,471",168,"11,362,254","67,993","167,109,072 ",Asia,"1065,95615",2,0.01,46,,
33,Israel,"1,361,886",+621,"8,241 ",,"1,342,941",+333,"10,704",88,"146,031",884,"37,547,800","4,026,142","9,326,000 ",Asia,"71,1320",67,,"1,148",,
34,Pakistan,"1,292,728",+322,"28,898 ",+4,"1,254,301",+197,"9,529",652,"5,690",127,"23,048,609","101,441","227,211,952 ",Asia,"1767,86310",1,0.02,42,,
35,Serbia,"1,287,202",,"12,518 ",,"1,251,175",,"23,509",104,"148,202","1,441","7,122,142","820,010","8,685,428 ",Europe,76941,,,"2,707",,
36,Sweden,"1,273,313",,"15,229 ",,"1,179,355",,"78,729",92,"124,931","1,494","14,208,757","1,394,087","10,192,160 ",Europe,86691,,,"7,724",,
37,Austria,"1,260,751","+2,374","13,617 ",+22,"1,214,967","+3,655","32,167",418,"138,816","1,499","119,534,266","13,161,369","9,082,206 ",Europe,76670,261,2,"3,542",,
38,Portugal,"1,253,094",,"18,840 ",,"1,149,611",,"84,643",155,"123,423","1,856","24,494,256","2,412,554","10,152,831 ",Europe,85390,,,"8,337",,
39,Hungary,"1,237,330",,"38,307 ",,"1,071,772",,"127,251",454,"128,565","3,980","9,058,668","941,243","9,624,150 ",Europe,82511,,,"13,222",,
40,Switzerland,"1,221,424",,"12,128 ",,"951,091",,"258,205",302,"139,624","1,386","13,812,799","1,578,970","8,747,980 ",Europe,77211,,,"29,516",,
41,Greece,"1,056,583",,"20,198 ",,"979,526",,"56,859",655,"102,106","1,952","44,275,964","4,278,735","10,347,910 ",Europe,105120,,,"5,495",,
42,Jordan,"1,047,953",,"12,372 ",,"986,120",,"49,461","1,138","101,227","1,195","13,243,053","1,279,212","10,352,512 ",Asia,108371,,,"4,778",,
43,Kazakhstan,"985,016",+460,"12,960 ",+3,"956,046",+686,"16,010",528,"51,550",678,"11,575,012","605,772","19,107,870 ",Asia,"191,4742",24,0.2,838,,
44,Cuba,"964,406",,"8,317 ",,"955,679",,410,16,"85,222",735,"11,517,561","1,017,775","11,316,414 ",North America,"121,3611",,,36,,
45,Morocco,"954,199",,"14,823 ",,"937,133",,"2,243",103,"25,408",395,"10,710,227","285,183","37,555,645 ",Africa,"392,5344",,,60,,
46,Georgia,"920,617","+1,976","13,367 ",+78,"876,254","+3,076","30,996",,"231,435","3,360","12,643,619","3,178,492","3,977,867 ",Asia,42980,497,20,"7,792",,
47,Nepal,"826,901",+237,"11,582 ",+1,"810,271",+349,"5,048",114,"27,647",387,"4,809,067","160,790","29,909,065 ",Asia,"362,5826",8,0.03,169,,
48,Slovakia,"824,172","+4,679","16,290 ",+51,"747,873","+6,579","60,009",482,"150,849","2,982","5,030,666","920,770","5,463,544 ",Europe,73351,856,9,"10,984",,
49,UAE,"746,557",,"2,154 ",,"739,616",,"4,787",,"74,162",214,"108,250,575","10,753,442","10,066,598 ",Asia,"134,6730",,,476,,
50,Bulgaria,"732,106",,"30,436 ",,"605,051",,"96,619",479,"106,546","4,429","7,252,489","1,055,485","6,871,238 ",Europe,92261,,,"14,061",,
51,Tunisia,"722,123",,"25,509 ",,"694,680",,"1,934",82,"60,172","2,126","3,293,865","274,466","12,000,987 ",Africa,174704,,,161,,
52,Lebanon,"707,123",,"8,996 ",,"652,174",,"45,953",186,"104,290","1,327","4,795,578","707,278","6,780,333 ",Asia,107541,,,"6,777",,
53,Belarus,"691,072","+1,921","5,466 ",+17,"683,403","+2,153","2,203",,"73,170",579,"10,919,017","1,156,096","9,444,736 ",Europe,"141,7281",203,2,233,,
54,Croatia,"689,831","+3,241","12,232 ",+53,"655,755","+3,760","21,844",266,"169,579","3,007","3,690,329","907,183","4,067,900 ",Europe,63331,797,13,"5,370",,
55,Ireland,"680,375",,"5,890 ",,"532,365",,"142,120",98,"135,557","1,174","9,736,837","1,939,949","5,019,119 ",Europe,78521,,,"28,316",,
56,Denmark,"675,844","+10,702","3,187 ",+14,"539,621","+6,584","133,036",74,"116,079",547,"104,306,215","17,914,963","5,822,296 ",Europe,"91,8270","1,838",2,"22,849",,
57,Guatemala,"624,866",,"16,089 ",,"607,673",,"1,104",5,"33,953",874,"3,244,302","176,283","18,403,909 ",North America,"291,1446",,,60,,
58,Azerbaijan,"613,059",,"8,257 ",,"591,724",,"13,078",,"59,671",804,"5,788,891","563,453","10,273,962 ",Asia,"171,2442",,,"1,273",,
59,S. Korea,"596,209","+6,231","5,071 ",+56,"485,721","+16,666","105,417","1,084","11,614",99,"15,804,065","307,866","51,334,293 ",Asia,"8610,1233",121,1,"2,054",,
60,Sri Lanka,"582,722",+573,"14,852 ",+20,"558,850",+323,"9,020",,"27,046",689,"5,726,599","265,788","21,545,710 ",Asia,"371,4514",27,0.9,419,,
61,Bolivia,"570,876",,"19,496 ",,"514,816",,"36,564",220,"47,941","1,637","2,624,793","220,427","11,907,766 ",South America,216115,,,"3,071",,
62,Costa Rica,"568,860",,"7,343 ",,"560,239",,"1,278",49,"110,186","1,422","2,911,504","563,947","5,162,723 ",North America,97032,,,248,,
63,Saudi Arabia,"552,081",+332,"8,869 ",+1,"540,627",+121,"2,585",36,"15,502",249,"32,678,701","917,605","35,613,027 ",Asia,"654,0151",9,0.03,73,,
64,Ecuador,"538,218",,"33,624 ",,"443,880",,"60,714",759,"29,838","1,864","2,103,013","116,588","18,037,960 ",South America,345369,,,"3,366",,
65,Myanmar,"529,114",,"19,242 ",,"506,514",,"3,358",,"9,629",350,"5,950,796","108,299","54,947,849 ",Asia,"1042,8569",,,61,,
66,Lithuania,"509,497","+1,581","7,249 ",+21,"477,368","+3,500","24,880",112,"191,094","2,719","6,538,607","2,452,395","2,666,213 ",Europe,53680,593,8,"9,332",,
67,Panama,"485,512",,"7,406 ",,"472,874",,"5,232",18,"109,972","1,678","4,401,180","996,896","4,414,882 ",North America,95961,,,"1,185",,
68,Paraguay,"465,028",,"16,596 ",,"447,400",,"1,032",49,"64,038","2,285","2,010,268","276,831","7,261,719 ",South America,164384,,,142,,
69,Slovenia,"454,298","+1,203","5,529 ",+1,"432,173","+1,323","16,596",202,"218,480","2,659","2,047,337","984,600","2,079,360 ",Europe,53761,579,0.5,"7,981",,
70,Venezuela,"442,757",,"5,310  ",,"431,291",,"6,156",681,"15,636",188,"3,359,014","118,622","28,317,032 ",South America,"645,3338",,,217,,
71,Palestine,"437,574",+248,"4,619 ",+3,"429,024",+333,"3,931",54,"82,936",875,"2,823,415","535,136","5,276,072 ",Asia,"121,1422",47,0.6,745,,
72,Kuwait,"414,591",,"2,467 ",,"411,216",,908,5,"95,010",565,"5,798,634","1,328,843","4,363,671 ",Asia,"111,7691",,,208,,
73,Dominican Republic,"412,685",,"4,228 ",,"406,692",,"1,765",82,"37,488",384,"2,547,334","231,400","11,008,336 ",North America,"272,6044",,,160,,
74,Uruguay,"406,127",,"6,159 ",,"396,537",,"3,431",22,"116,319","1,764","4,317,741","1,236,646","3,491,492 ",South America,95671,,,983,,
75,Mongolia,"388,063",+188,"2,053 ",+2,"313,256",,"72,754",192,"115,629",612,"4,030,048","1,200,812","3,356,102 ",Asia,"91,6351",56,0.6,"21,678",,
76,Ethiopia,"386,164",,"6,885 ",,"351,393",,"27,886",153,"3,241",58,"4,015,621","33,700","119,156,945 ",Africa,"30917,30730",,,234,,
77,Libya,"384,663",+658,"5,641 ",+6,"372,884",+548,"6,138",,"54,881",805,"1,999,814","285,319","7,009,043 ",Africa,"181,2434",94,0.9,876,,
78,Honduras,"379,073",+79,"10,430 ",+1,"123,783",,"244,860",50,"37,396","1,029","1,135,703","112,038","10,136,794 ",North America,279729,8,0.10,"24,156",,
79,Egypt,"378,843",,"21,510 ",,"314,994",,"42,339",90,"3,602",205,"3,693,367","35,115","105,178,410 ",Africa,"2784,89028",,,403,,
