#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"254,512,270","+391,506","5,121,175","+5,140","231,259,145","+1,541,586","18,131,950","77,575","32,652",657.0,,,,All,,,,,,,
1,USA,"48,049,942","+57,027","784,549 ",+338,"38,032,662","+76,911","9,232,731","11,250","144,007","2,351","723,561,803","2,168,529","333,664,823 ",North America,74250,171,1,"27,671",,
2,India,"34,447,536",,"463,655 ",,"33,849,785","+11,926","134,096","8,944","24,630",332,"624,666,542","446,635","1,398,605,778 ",Asia,"413,0162",,,96,,
3,Brazil,"21,960,766","+2,799","611,384 ",+66,"21,162,046","+10,704","187,336","8,318","102,318","2,849","63,776,166","297,143","214,631,543 ",South America,103513,13,0.3,873,,
4,UK,"9,600,369","+39,705","142,945  ",+47,"7,863,878","+38,678","1,593,546",999,"140,407","2,091","347,364,723","5,080,278","68,375,143 ",Europe,74780,581,0.7,"23,306",,
5,Russia,"9,109,094","+38,420","256,597 ","+1,211","7,812,557","+27,972","1,039,940","2,300","62,382","1,757","217,400,000","1,488,834","146,020,326 ",Europe,165691,263,8,"7,122",,
6,Turkey,"8,432,018","+23,852","73,746 ",+215,"7,914,217","+25,258","444,055","1,405","98,524",862,"102,307,403","1,195,415","85,583,174 ",Asia,"101,1611",279,3,"5,189",,
7,France,"7,290,886","+3,241","118,224 ",+70,"7,015,612","+6,586","157,050","1,049","111,359","1,806","151,204,954","2,309,471","65,471,673 ",Europe,95540,50,1,"2,399",,
8,Iran,"6,045,212","+7,494","128,272 ",+105,"5,708,253","+12,304","208,687","3,491","70,732","1,501","37,146,083","434,628","85,466,388 ",Asia,146662,88,1,"2,442",,
9,Argentina,"5,307,159","+1,417","116,250 ",+18,"5,173,493","+1,300","17,416",565,"115,967","2,540","25,673,638","560,996","45,764,409 ",South America,93942,31,0.4,381,,
10,Germany,"5,068,919","+30,483","98,361 ",+167,"4,494,300","+16,400","476,258","2,828","60,236","1,169","80,348,721","954,811","84,151,469 ",Europe,178561,362,2,"5,660",,
11,Spain,"5,056,954","+3,266","87,716 ",+15,"4,894,422","+1,917","74,816",427,"108,102","1,875","66,213,858","1,415,442","46,779,627 ",Europe,95331,70,0.3,"1,599",,
12,Colombia,"5,034,266","+2,321","127,833 ",+24,"4,874,808","+2,388","31,625",342,"97,513","2,476","27,429,312","531,304","51,626,381 ",South America,104042,45,0.5,613,,
13,Italy,"4,865,260","+5,144","132,819 ",+44,"4,611,566","+3,510","120,875",475,"80,631","2,201","111,051,082","1,840,428","60,339,817 ",Europe,124541,85,0.7,"2,003",,
14,Indonesia,"4,251,076",+221,"143,670 ",+11,"4,098,884",+706,"8,522",,"15,320",518,"50,403,461","181,641","277,488,720 ",Asia,"651,9316",0.8,0.04,31,,
15,Mexico,"3,845,733",+942,"291,147 ",+58,"3,206,890","+1,980","347,696","4,798","29,404","2,226","11,596,638","88,666","130,789,817 ",North America,3444911,7,0.4,"2,658",,
16,Ukraine,"3,228,441","+10,802","77,147 ",+442,"2,642,459","+11,219","508,835",177,"74,434","1,779","15,246,974","351,531","43,373,090 ",Europe,135623,249,10,"11,732",,
17,Poland,"3,214,023","+9,512","78,879 ",+12,"2,817,206","+14,590","317,938","1,204","85,050","2,087","23,113,362","611,631","37,789,727 ",Europe,124792,252,0.3,"8,413",,
18,South Africa,"2,926,075",+136,"89,489 ",+5,"2,819,870",+182,"16,716",546,"48,498","1,483","18,933,156","313,808","60,333,567 ",Africa,216743,2,0.08,277,,
19,Philippines,"2,818,511","+1,547","45,709 ",+128,"2,745,777","+2,601","27,025","1,292","25,260",410,"23,638,465","211,852","111,579,902 ",Asia,"402,4415",14,1,242,,
20,Malaysia,"2,551,452","+5,143","29,729 ",+53,"2,455,767","+4,551","65,956",526,"77,471",903,"35,905,131","1,090,203","32,934,346 ",Asia,"131,1081",156,2,"2,003",,
