#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"266,565,398","+396,575","5,275,653","+4,535","240,129,324","+427,246","21,160,421","86,983","34,198",676.8,,,,All,,,,,,,
1,USA,"50,052,209","+50,933","809,272 ",+291,"39,598,975","+75,402","9,643,962","13,911","149,960","2,425","761,711,696","2,282,141","333,770,690 ",North America,74120,153,0.9,"28,894",,
2,India,"34,648,086","+6,525","473,537 ",,"34,069,608","+8,834","104,941","8,944","24,760",338,"648,259,067","463,258","1,399,346,585 ",Asia,"402,9552",5,,75,,
3,Brazil,"22,147,476","+4,385","615,744 ",+70,"21,370,388","+7,835","161,344","8,318","103,149","2,868","63,776,166","297,028","214,713,983 ",South America,103493,20,0.3,751,,
4,UK,"10,515,239","+51,459","145,646 ",+41,"9,259,179","+38,553","1,110,414",900,"153,744","2,129","369,333,562","5,400,041","68,394,590 ",Europe,74700,752,0.6,"16,235",,
5,Russia,"9,833,749","+32,136","282,462 ","+1,184","8,530,476","+28,070","1,020,811","2,300","67,343","1,934","228,500,000","1,564,814","146,023,734 ",Europe,155171,220,8,"6,991",,
6,Turkey,"8,921,150","+20,033","78,017 ",+187,"8,462,323","+25,611","380,810","1,128","104,179",911,"109,804,024","1,282,267","85,632,738 ",Asia,"101,0981",234,2,"4,447",,
7,France,"7,928,572","+11,308","119,535 ",,"7,191,129","+19,749","617,908","2,066","121,085","1,826","167,925,512","2,564,549","65,479,543 ",Europe,85480,173,,"9,437",,
8,Germany,"6,219,169","+39,330","103,913 ",+309,"5,120,100","+37,600","995,156","4,636","73,892","1,235","85,782,441","1,019,205","84,166,070 ",Europe,148101,467,4,"11,824",,
9,Iran,"6,137,821","+3,356","130,277 ",+77,"5,930,502","+7,186","77,042","3,232","71,766","1,523","39,415,479","460,864","85,525,133 ",Asia,146562,39,0.9,901,,
10,Argentina,"5,340,676",,"116,646 ",,"5,201,840",,"22,190",656,"116,642","2,548","26,410,553","576,813","45,787,050 ",South America,93932,,,485,,
