#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"243,239,753","+458,042","4,944,680","+7,115","220,429,411","+362,060","17,865,662","76,796","31,205",634.4,,,,All,,,,,,,
1,USA,"46,172,426","+78,714","753,731 ","+1,412","35,893,252","+78,926","9,525,443","14,255","138,435","2,260","677,186,696","2,030,347","333,532,490 ",North America,74430,236,4,"28,559",,
2,India,"34,142,441","+15,759","453,076 ",+232,"33,506,817","+18,636","182,548","8,944","24,428",324,"595,742,218","426,237","1,397,679,771 ",Asia,"413,0852",11,0.2,131,,
3,Brazil,"21,697,341","+16,852","604,764 ",+461,"20,875,999","+14,944","216,578","8,318","101,140","2,819","63,776,166","297,285","214,528,493 ",South America,103553,79,2,"1,010",,
4,UK,"8,641,221","+52,009","139,146 ",+115,"7,057,586","+28,875","1,444,489",872,"126,425","2,036","324,387,705","4,745,922","68,350,834 ",Europe,84910,761,2,"21,133",,
5,Russia,"8,131,164","+36,339","227,389 ","+1,036","7,091,607","+25,895","812,168","2,300","55,687","1,557","202,100,000","1,384,094","146,016,066 ",Europe,186421,249,7,"5,562",,
6,Turkey,"7,772,604","+28,465","68,472 ",+198,"7,201,620","+29,160","502,512",633,"90,885",801,"93,450,205","1,092,714","85,521,219 ",Asia,"111,2491",333,2,"5,876",,
7,France,"7,108,206","+6,127","117,411 ",+35,"6,900,991","+4,914","89,804","1,049","108,585","1,794","151,204,954","2,309,818","65,461,836 ",Europe,95580,94,0.5,"1,372",,
8,Iran,"5,833,525","+11,788","124,763 ",+178,"5,375,475","+14,286","333,287","4,486","68,314","1,461","32,619,228","381,990","85,392,956 ",Asia,156843,138,2,"3,903",,
9,Argentina,"5,277,525","+1,541","115,796 ",+26,"5,143,070",+968,"18,659",750,"115,391","2,532","24,692,014","539,880","45,736,108 ",South America,93952,34,0.6,408,,
10,Spain,"4,995,176","+1,881","87,102 ",+20,"4,846,456","+1,965","61,618",434,"106,784","1,862","66,213,858","1,415,479","46,778,395 ",Europe,95371,40,0.4,"1,317",,
