#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"248,036,713","+179,663","5,024,400","+3,900","224,673,742","+121,766","18,338,571","73,420","31,821",644.6,,,,All,,,,,,,
1,USA,"46,931,939",+655,"767,442 ",+6,"36,881,993",+157,"9,282,504","12,201","140,687","2,301","702,200,603","2,104,976","333,590,717 ",North America,74350,2,0.02,"27,826",,
2,India,"34,285,814",,"458,470 ",,"33,668,560",,"158,784","8,944","24,523",328,"610,210,339","436,461","1,398,087,214 ",Asia,"413,0492",,,114,,
3,Brazil,"21,814,693",,"607,954 ",,"21,003,105",,"203,634","8,318","101,665","2,833","63,776,166","297,222","214,573,835 ",South America,103533,,,949,,
4,UK,"9,097,311",,"140,672 ",,"7,390,121",,"1,566,518",946,"133,076","2,058","331,717,146","4,852,395","68,361,530 ",Europe,84860,,,"22,915",,
5,Russia,"8,593,200","+39,008","240,871 ","+1,178","7,412,631","+30,905","939,698","2,300","58,850","1,650","210,100,000","1,438,864","146,017,940 ",Europe,176061,267,8,"6,435",,
6,Turkey,"8,061,666",,"70,828 ",,"7,519,421",,"471,417","1,405","94,235",828,"97,321,334","1,137,616","85,548,479 ",Asia,"111,2081",,,"5,511",,
7,France,"7,168,743",,"117,689 ",,"6,945,822",,"105,232","1,049","109,503","1,798","151,204,954","2,309,666","65,466,165 ",Europe,95560,,,"1,607",,
8,Iran,"5,944,599","+10,104","126,616 ",+160,"5,534,667","+12,736","283,316","3,818","69,588","1,482","35,726,294","418,217","85,425,266 ",Asia,146752,118,2,"3,317",,
9,Argentina,"5,289,945",,"115,989 ",,"5,156,473",,"17,483",596,"115,631","2,535","25,142,279","549,575","45,748,561 ",South America,93942,,,382,,
10,Spain,"5,011,148",,"87,368 ",,"4,864,318",,"59,462",411,"107,124","1,868","66,213,858","1,415,463","46,778,937 ",Europe,95351,,,"1,271",,
11,Colombia,"5,003,977",,"127,311 ",,"4,847,217",,"29,449",342,"96,966","2,467","26,845,376","520,202","51,605,648 ",South America,104052,,,571,,
12,Italy,"4,774,783",,"132,120 ",,"4,558,941",,"83,722",364,"79,127","2,189","104,398,683","1,730,082","60,343,204 ",Europe,134571,,,"1,387",,
13,Germany,"4,624,813","+5,540","96,336 ",+39,"4,300,600","+13,700","227,877","1,984","54,965","1,145","77,993,513","926,936","84,141,248 ",Europe,188731,66,0.5,"2,708",,
14,Indonesia,"4,245,373",+612,"143,457 ",+34,"4,090,287",+868,"11,629",,"15,305",517,"47,206,855","170,190","277,378,151 ",Asia,"651,9346",2,0.1,42,,
15,Mexico,"3,808,205",+994,"288,464 ",+99,"3,168,911",,"350,830","4,798","29,129","2,206","11,354,665","86,851","130,738,033 ",North America,3445312,8,0.8,"2,683",,
16,Poland,"3,034,668","+4,514","77,021 ",+9,"2,717,052","+4,050","240,595",634,"80,301","2,038","22,257,660","588,962","37,791,307 ",Europe,124912,119,0.2,"6,366",,
17,Ukraine,"2,955,693","+19,455","68,727 ",+700,"2,454,737","+12,639","432,229",177,"68,130","1,584","14,512,577","334,522","43,383,087 ",Europe,156313,448,16,"9,963",,
18,South Africa,"2,922,222",,"89,179 ",,"2,814,411",,"18,632",546,"48,457","1,479","18,558,387","307,742","60,304,966 ",Africa,216763,,,309,,
19,Philippines,"2,792,656","+2,303","43,404 ",+128,"2,708,466","+4,677","40,786","2,047","25,041",389,"23,037,025","206,565","111,524,107 ",Asia,"402,5695",21,1,366,,
20,Malaysia,"2,476,268",,"28,975 ",,"2,380,060",,"67,233",569,"75,224",880,"34,387,378","1,044,622","32,918,484 ",Asia,"131,1361",,,"2,042",,
21,Peru,"2,202,189",,"200,276 ",,N/A,N/A,N/A,860,"65,573","5,963","19,107,779","568,960","33,583,692 ",South America,151682,,,"8,375",,
22,Netherlands,"2,139,746",,"18,423 ",,"1,987,998",,"133,325",223,"124,509","1,072","17,988,698","1,046,740","17,185,442 ",Europe,89331,,,"7,758",,
23,Iraq,"2,057,716","+1,315","23,223 ",+27,"2,006,270","+1,925","28,223",198,"49,675",561,"15,851,770","382,677","41,423,399 ",Asia,"201,7843",32,0.7,681,,
24,Thailand,"1,927,763","+7,574","19,338 ",+78,"1,809,981","+8,279","98,444","2,225","27,526",276,"14,913,135","212,943","70,033,589 ",Asia,"363,6225",108,1,"1,406",,
25,Czechia,"1,773,291","+7,591","30,807 ",+9,"1,677,928",+133,"64,556",256,"165,180","2,870","40,742,581","3,795,133","10,735,482 ",Europe,63480,707,0.8,"6,013",,
26,Japan,"1,722,966",+86,"18,275 ",+7,"1,700,728",+282,"3,963",120,"13,679",145,"26,540,362","210,705","125,959,810 ",Asia,"736,8925",0.7,0.06,31,,
27,Canada,"1,719,323",+821,"29,036 ",+13,"1,665,964",+785,"24,323",765,"45,028",760,"46,092,312","1,207,134","38,183,251 ",North America,"221,3151",22,0.3,637,,
28,Chile,"1,698,127","+1,341","37,782 ",+5,"1,618,825",,"41,520",479,"87,827","1,954","23,672,372","1,224,332","19,334,933 ",South America,115121,69,0.3,"2,147",,
29,Romania,"1,666,097","+11,073","48,664 ",+586,"1,429,157","+13,551","188,276","1,876","87,384","2,552","14,853,914","779,062","19,066,403 ",Europe,113921,581,31,"9,875",,
30,Bangladesh,"1,569,982",+229,"27,873 ",+3,"1,533,836",+211,"8,273","1,380","9,408",167,"10,389,635","62,260","166,876,138 ",Asia,"1065,98716",1,0.02,50,,
31,Belgium,"1,360,650",,"25,994 ",,"1,214,256",,"120,400",258,"116,725","2,230","21,692,310","1,860,901","11,656,887 ",Europe,94481,,,"10,329",,
32,Israel,"1,328,566",+190,"8,103 ",,"1,312,621",+180,"7,842",210,"142,458",869,"29,630,965","3,177,243","9,326,000 ",Asia,"71,1510",20,,841,,
33,Pakistan,"1,274,017",+457,"28,466  ",+10,"1,222,987",+428,"22,564","1,234","5,622",126,"20,879,087","92,140","226,601,561 ",Asia,"1787,96011",2,0.04,100,,
34,Sweden,"1,174,273",,"15,006 ",,"1,139,303",,"19,964",32,"115,314","1,474","13,277,086","1,303,819","10,183,229 ",Europe,96791,,,"1,960",,
35,Serbia,"1,155,756","+7,111","10,078 ",+60,"1,007,042",,"138,636",282,"132,992","1,160","6,357,224","731,522","8,690,405 ",Europe,88621,818,7,"15,953",,
36,Portugal,"1,091,592",+450,"18,171 ",+9,"1,041,385",+345,"32,036",59,"107,472","1,789","19,902,849","1,959,513","10,157,036 ",Europe,95591,44,0.9,"3,154",,
37,Cuba,"953,183",+549,"8,246 ",+6,"941,502",+839,"3,435",96,"84,223",729,"10,558,968","932,986","11,317,392 ",North America,"121,3721",49,0.5,304,,
38,Morocco,"946,283",,"14,678 ",,"927,024",,"4,581",347,"25,239",391,"10,107,841","269,589","37,493,505 ",Africa,"402,5544",,,122,,
39,Kazakhstan,"941,793","+1,181","12,133 ",+19,"889,558","+1,853","40,102",221,"49,371",636,"11,575,012","606,785","19,075,968 ",Asia,"201,5722",62,1.0,"2,102",,
40,Vietnam,"932,357","+5,637","22,205 ",+74,"824,806","+2,741","85,346",,"9,465",225,"60,535,102","614,532","98,505,968 ",Asia,"1064,4362",57,0.8,866,,
41,Switzerland,"879,049","+1,949","11,274 ",+10,"830,374",,"37,401",95,"100,589","1,290","11,740,855","1,343,501","8,739,001 ",Europe,107751,223,1,"4,280",,
42,Hungary,"876,497","+1,867","30,920 ",+39,"800,796",+589,"44,781",312,"91,040","3,212","7,464,487","775,320","9,627,620 ",Europe,113111,194,4,"4,651",,
43,Jordan,"864,661",,"11,052 ",,"832,152",,"21,457",608,"83,638","1,069","11,006,263","1,064,628","10,338,132 ",Asia,129351,,,"2,076",,
44,Austria,"840,902","+5,398","11,380 ",+11,"780,053","+2,986","49,469",317,"92,662","1,254","97,837,484","10,781,086","9,074,919 ",Europe,117970,595,1,"5,451",,
45,Nepal,"813,433",+422,"11,427 ",+11,"792,832",+555,"9,174",,"27,265",383,"4,435,357","148,665","29,834,513 ",Asia,"372,6117",14,0.4,307,,
46,Greece,"754,451","+6,700","16,050 ",+60,"691,597","+3,324","46,804",434,"72,858","1,550","26,509,644","2,560,055","10,355,108 ",Europe,146450,647,6,"4,520",,
47,UAE,"740,057",+74,"2,137 ",+1,"734,348",+106,"3,572",,"73,640",213,"93,957,394","9,349,345","10,049,623 ",Asia,"144,7030",7,0.10,355,,
48,Georgia,"726,941","+5,553","10,136 ",+47,"669,822","+4,223","46,983",,"182,697","2,547","10,300,906","2,588,850","3,978,950 ",Asia,53930,"1,396",12,"11,808",,
49,Tunisia,"712,776",,"25,244 ",,"686,181",,"1,351",68,"59,480","2,107","3,076,634","256,741","11,983,428 ",Africa,174754,,,113,,
50,Lebanon,"642,225",,"8,509 ",,"616,936",,"16,780",200,"94,658","1,254","4,780,275","704,572","6,784,655 ",Asia,117971,,,"2,473",,
51,Bulgaria,"608,499",,"24,309 ",,"481,778",,"102,412",669,"88,462","3,534","5,621,877","817,296","6,878,627 ",Europe,112831,,,"14,888",,
52,Belarus,"604,037","+1,979","4,662 ",+16,"577,482","+1,927","21,893",,"63,952",494,"9,661,788","1,022,934","9,445,176 ",Europe,"162,0261",210,2,"2,318",,
53,Guatemala,"601,657",,"15,137 ",,"581,127",,"5,393",5,"32,776",825,"2,910,582","158,556","18,356,757 ",North America,"311,2136",,,294,,
54,Costa Rica,"560,563",,"7,078 ",,"505,468",,"48,017",240,"108,718","1,373","2,544,016","493,397","5,156,121 ",North America,97282,,,"9,313",,
55,Saudi Arabia,"548,666",,"8,796 ",,"537,605",,"2,265",61,"15,440",248,"30,389,463","855,175","35,535,945 ",Asia,"654,0401",,,64,,
56,Sri Lanka,"542,212",+573,"13,770 ",+10,"513,540",+448,"14,902",,"25,181",639,"5,381,256","249,908","21,532,983 ",Asia,"401,5644",27,0.5,692,,
57,Azerbaijan,"534,748","+2,178","7,132 ",+31,"497,363","+2,010","30,253",,"52,115",695,"5,214,586","508,195","10,260,991 ",Asia,"191,4392",212,3,"2,948",,
58,Ecuador,"515,859",,"32,958 ",,"443,880",,"39,021",759,"28,659","1,831","1,917,796","106,545","17,999,874 ",South America,355469,,,"2,168",,
59,Bolivia,"513,810",,"18,928 ",,"475,965",,"18,917",220,"43,231","1,593","2,544,536","214,094","11,885,139 ",South America,236285,,,"1,592",,
60,Myanmar,"502,024","+1,074","18,728 ",+14,"470,793","+1,575","12,503",,"9,145",341,"4,911,010","89,460","54,896,111 ",Asia,"1092,93111",20,0.3,228,,
61,Slovakia,"487,916","+2,287","13,076 ",+31,"426,689","+1,785","48,151",271,"89,310","2,393","3,977,948","728,139","5,463,170 ",Europe,114181,419,6,"8,814",,
62,Panama,"472,736",,"7,315 ",,"463,321",,"2,100",49,"107,313","1,661","4,078,264","925,779","4,405,224 ",North America,96021,,,477,,
63,Croatia,"472,259",+785,"9,291 ",+40,"442,406","+3,067","20,562",185,"115,992","2,282","3,113,199","764,636","4,071,478 ",Europe,94381,193,10,"5,050",,
64,Paraguay,"461,086",,"16,249 ",,"444,579",,258,21,"63,604","2,241","1,897,149","261,702","7,249,273 ",South America,164464,,,36,,
65,Ireland,"448,449",,"5,436 ",,"387,139",,"55,874",91,"89,488","1,085","8,019,575","1,600,303","5,011,286 ",Europe,119221,,,"11,150",,
66,Palestine,"423,816",,"4,421 ",,"414,318",,"5,077",55,"80,586",841,"2,641,485","502,262","5,259,179 ",Asia,"121,1902",,,965,,
67,Lithuania,"412,769","+2,031","5,936 ",+23,"364,678",+669,"42,155",236,"154,504","2,222","5,624,925","2,105,476","2,671,569 ",Europe,64500,760,9,"15,779",,
68,Kuwait,"412,708",,"2,462 ",,"409,892",,354,6,"94,773",565,"4,845,605","1,112,731","4,354,694 ",Asia,"111,7691",,,81,,
69,Venezuela,"407,866",,"4,902 ",,"391,840",,"11,124",681,"14,398",173,"3,359,014","118,574","28,328,430 ",South America,"695,7798",,,393,,
70,Uruguay,"394,053",,"6,080 ",,"385,687",,"2,286",25,"112,916","1,742","3,841,507","1,100,786","3,489,786 ",South America,95741,,,655,,
71,Denmark,"391,221","+1,981","2,716 ",,"367,699",+966,"20,806",32,"67,227",467,"86,213,618","14,814,848","5,819,406 ",Europe,"152,1430",340,,"3,575",,
72,Dominican Republic,"383,317",+841,"4,138 ",+5,"373,682","+1,874","5,497",261,"34,870",376,"2,227,882","202,666","10,992,892 ",North America,"292,6575",77,0.5,500,,
73,Honduras,"375,778",+142,"10,256 ",+7,"115,939",+53,"249,583",120,"37,153","1,014","1,092,755","108,040","10,114,396 ",North America,279869,14,0.7,"24,676",,
74,S. Korea,"367,974","+1,588","2,874 ",+16,"336,548",,"28,552",347,"7,169",56,"15,804,065","307,903","51,328,044 ",Asia,"13917,8593",31,0.3,556,,
75,Ethiopia,"365,372",,"6,467 ",,"340,251",,"18,654",414,"3,077",54,"3,701,893","31,174","118,751,138 ",Africa,"32518,36332",,,157,,
76,Mongolia,"361,338","+1,021","1,755 ",+10,"313,256",,"46,327",192,"107,907",524,"4,030,048","1,203,504","3,348,595 ",Asia,"91,9081",305,3,"13,835",,
77,Libya,"358,463",+499,"5,139 ",+17,"300,232","+1,558","53,092",,"51,240",735,"1,798,661","257,107","6,995,765 ",Africa,"201,3614",71,2,"7,589",,
78,Moldova,"339,114",,"7,828 ",,"317,244",,"14,042",278,"84,326","1,947","2,024,434","503,409","4,021,453 ",Europe,125142,,,"3,492",,
79,Slovenia,"338,244","+1,136","4,766 ",+10,"305,410","+1,661","28,068",109,"162,671","2,292","1,737,313","835,520","2,079,319 ",Europe,64361,546,5,"13,499",,
80,Egypt,"331,968",,"18,711 ",,"279,179",,"34,078",90,"3,165",178,"3,693,367","35,207","104,903,771 ",Africa,"3165,60728",,,325,,
81,Armenia,"310,629","+1,232","6,441 ",+62,"272,332","+1,591","31,856",,"104,567","2,168","2,120,537","713,834","2,970,631 ",Asia,104611,415,21,"10,724",,
82,Oman,"304,308",+9,"4,111 ",,"299,663",+9,534,5,"57,641",779,"25,000,000","4,735,431","5,279,350 ",Asia,"171,2840",2,,101,,
83,Bahrain,"276,874",,"1,393 ",,"275,072",,409,2,"155,536",783,"6,937,881","3,897,404","1,780,129 ",Asia,"61,2780",,,230,,
84,Bosnia and Herzegovina,"255,054",+706,"11,654 ",+47,"192,218",,"51,182",,"78,392","3,582","1,311,066","402,961","3,253,582 ",Europe,132792,217,14,"15,731",,
85,Kenya,"253,409",+70,"5,282 ",+1,"246,957",+36,"1,170",26,"4,579",95,"2,714,255","49,040","55,347,286 ",Africa,"21810,47820",1,0.02,21,,
86,Qatar,"239,508",+134,611 ,,"237,659",+116,"1,238",11,"85,301",218,"2,841,667","1,012,060","2,807,805 ",Asia,"124,5951",48,,441,,
87,Latvia,"221,795","+1,884","3,312 ",+43,"183,973","+1,247","34,510",189,"119,350","1,782","4,985,118","2,682,541","1,858,357 ",Europe,85610,"1,014",23,"18,570",,
88,Nigeria,"212,051",,"2,898 ",,"203,338",,"5,815",11,996,14,"3,298,966","15,493","212,935,086 ",Africa,"1,00473,47765",,,27,,
89,Zambia,"209,760",+21,"3,661 ",,"205,984",+6,115,10,"11,000",192,"2,606,571","136,696","19,068,423 ",Africa,"915,2097",1,,6,,
90,Norway,"208,615",,902 ,,"88,952",,"118,761",20,"38,084",165,"8,163,052","1,490,219","5,477,752 ",Europe,"266,0731",,,"21,681",,
91,Algeria,"206,566",,"5,924 ",,"141,746",,"58,896",9,"4,600",132,"230,861","5,141","44,905,253 ",Africa,"2177,580195",,,"1,312",,
92,North Macedonia,"202,705",,"7,145 ",,"188,849",,"6,711",,"97,302","3,430","1,386,978","665,773","2,083,260 ",Europe,102922,,,"3,221",,
93,Singapore,"200,844",,421 ,,"170,162",,"30,261",62,"33,974",71,"20,824,694","3,522,637","5,911,678 ",Asia,"2914,0420",,,"5,119",,
94,Estonia,"196,951","+1,571","1,550 ",+10,"167,910",+625,"27,491",54,"148,337","1,167","2,154,943","1,623,034","1,327,725 ",Europe,78571,"1,183",8,"20,705",,
95,Botswana,"187,281",,"2,407 ",,"183,644",,"1,230",1,"77,555",997,"1,824,059","755,360","2,414,822 ",Africa,"131,0031",,,509,,
96,Uzbekistan,"186,521",+277,"1,327 ",+2,"182,426",+381,"2,768",23,"5,467",39,"1,377,915","40,390","34,115,304 ",Asia,"18325,70925",8,0.06,81,,
97,Albania,"185,497",,"2,931 ",,"174,849",,"7,717",3,"64,552","1,020","1,308,267","455,270","2,873,605 ",Europe,159802,,,"2,685",,
