#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"246,705,137","+447,347","5,003,594","+7,272","223,479,113","+331,616","18,222,430","74,846","31,650",641.9,,,,All,,,,,,,
1,USA,"46,755,750","+64,786","765,539 ","+1,404","36,621,867","+55,919","9,368,344","12,799","140,168","2,295","697,644,312","2,091,451","333,569,543 ",North America,74360,194,4,"28,085",,
2,India,"34,259,690","+14,160","457,772 ",+551,"33,632,999","+13,057","168,919","8,944","24,507",327,"605,885,769","433,414","1,397,939,053 ",Asia,"413,0542",10,0.4,121,,
3,Brazil,"21,793,401","+11,965","607,462 ",+337,"20,979,324",,"206,615","8,318","101,574","2,831","63,776,166","297,245","214,557,347 ",South America,103533,56,2,963,,
4,UK,"8,979,236","+43,467","140,392 ",+186,"7,290,633","+28,866","1,548,211",946,"131,357","2,054","331,717,146","4,852,671","68,357,641 ",Europe,84870,636,3,"22,649",,
5,Russia,"8,432,546","+39,849","236,220 ","+1,163","7,302,515","+30,462","893,811","2,300","57,750","1,618","206,300,000","1,412,847","146,017,259 ",Europe,176181,273,8,"6,121",,
6,Turkey,"7,985,944","+24,409","70,207 ",+209,"7,435,318","+30,846","480,419","1,405","93,361",821,"96,273,166","1,125,494","85,538,566 ",Asia,"111,2181",285,2,"5,616",,
7,France,"7,153,188","+6,433","117,649 ",+27,"6,934,898","+4,701","100,641","1,049","109,268","1,797","151,204,954","2,309,721","65,464,591 ",Europe,95560,98,0.4,"1,537",,
8,Iran,"5,909,402","+9,893","125,998 ",+123,"5,481,737","+13,117","301,667","4,014","69,186","1,475","32,619,228","381,898","85,413,517 ",Asia,146783,116,1,"3,532",,
9,Argentina,"5,287,447","+1,373","115,935 ",+19,"5,152,539","+1,310","18,973",609,"115,588","2,534","25,052,705","547,672","45,744,033 ",South America,93952,30,0.4,415,,
10,Spain,"5,011,148","+2,261","87,368 ",+46,"4,864,318","+1,646","59,462",411,"107,124","1,868","66,213,858","1,415,469","46,778,740 ",Europe,95351,48,1.0,"1,271",,
11,Colombia,"4,999,048","+1,604","127,225 ",+30,"4,842,692","+1,801","29,131",342,"96,881","2,466","26,741,909","518,257","51,599,724 ",South America,104062,31,0.6,565,,
12,Italy,"4,762,563","+5,335","132,037 ",+33,"4,551,882","+3,433","78,644",349,"78,923","2,188","103,424,436","1,713,909","60,344,172 ",Europe,134571,88,0.5,"1,303",,
13,Germany,"4,577,488","+23,758","96,176 ",+114,"4,257,800","+10,800","223,512","1,336","54,404","1,143","73,348,901","871,766","84,138,328 ",Europe,188751,282,1,"2,656",,
14,Indonesia,"4,243,215",+683,"143,361 ",+28,"4,087,440",+681,"12,414",,"15,299",517,"46,306,016","166,961","277,346,560 ",Asia,"651,9356",2,0.1,45,,
15,Mexico,"3,798,286","+4,503","287,631 ",+357,"3,159,461","+3,192","351,194","4,798","29,056","2,200","11,300,220","86,444","130,723,238 ",North America,3445412,34,3,"2,687",,
16,Poland,"3,008,294","+9,387","76,875 ",+102,"2,697,544","+4,171","233,875",521,"79,602","2,034","22,043,704","583,294","37,791,758 ",Europe,134922,248,3,"6,189",,
17,South Africa,"2,921,589",+475,"89,151 ",+47,"2,813,781",+339,"18,657",546,"48,453","1,479","18,499,939","306,815","60,296,794 ",Africa,216763,8,0.8,309,,
18,Ukraine,"2,878,674","+26,870","66,852 ",+648,"2,421,495","+9,784","390,327",177,"66,350","1,541","14,306,108","329,741","43,385,944 ",Europe,156493,619,15,"8,997",,
