#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"247,603,669","+155,772","5,017,694","+2,885","224,252,841","+133,227","18,333,134","73,489","31,765",643.7,,,,All,,,,,,,
1,USA,"46,823,938",,"766,299 ",,"36,715,313",,"9,342,326","12,284","140,366","2,297","698,692,194","2,094,493","333,585,423 ",North America,74350,,,"28,006",,
2,India,"34,285,814",+202,"458,470 ",,"33,668,560","+7,211","158,784","8,944","24,524",328,"609,201,294","435,751","1,398,050,174 ",Asia,"413,0492",0.1,,114,,
3,Brazil,"21,810,855",,"607,860 ",,"20,996,772",,"206,223","8,318","101,649","2,833","63,776,166","297,228","214,569,713 ",South America,103533,,,961,,
4,UK,"9,057,629",,"140,632 ",,"7,356,576",,"1,560,421",946,"132,498","2,057","331,717,146","4,852,464","68,360,558 ",Europe,84860,,,"22,826",,
5,Russia,"8,554,192","+40,402","239,693 ","+1,155","7,381,726","+23,187","932,773","2,300","58,583","1,642","209,700,000","1,436,127","146,017,770 ",Europe,176091,277,8,"6,388",,
6,Turkey,"8,032,988",,"70,611 ",,"7,490,125",,"472,252","1,405","93,903",825,"96,964,691","1,133,480","85,546,001 ",Asia,"111,2121",,,"5,520",,
7,France,"7,166,877",,"117,683 ",,"6,939,948",,"109,246","1,049","109,475","1,798","151,204,954","2,309,680","65,465,771 ",Europe,95560,,,"1,669",,
8,Iran,"5,934,495","+9,857","126,456 ",+153,"5,521,931","+13,116","286,108","3,859","69,472","1,480","35,620,381","416,991","85,422,329 ",Asia,146762,115,2,"3,349",,
9,Argentina,"5,288,807",,"115,950 ",,"5,155,184",,"17,673",606,"115,609","2,535","25,110,230","548,888","45,747,429 ",South America,93952,,,386,,
10,Spain,"5,011,148",,"87,368 ",,"4,864,318",,"59,462",411,"107,124","1,868","66,213,858","1,415,465","46,778,888 ",Europe,95351,,,"1,271",,
11,Colombia,"5,002,387",,"127,281 ",,"4,845,554",,"29,552",342,"96,938","2,466","26,809,122","519,515","51,604,167 ",South America,104052,,,573,,
12,Italy,"4,771,964",,"132,100 ",,"4,557,417",,"82,447",342,"79,080","2,189","104,251,958","1,727,643","60,343,446 ",Europe,134571,,,"1,366",,
13,Germany,"4,610,330","+2,372","96,265 ",+6,"4,286,900","+11,400","227,165","1,984","54,793","1,144","77,993,513","926,944","84,140,518 ",Europe,188741,28,0.07,"2,700",,
14,Indonesia,"4,244,761",+403,"143,423 ",+18,"4,089,419",+784,"11,919",,"15,304",517,"46,951,291","169,273","277,370,254 ",Asia,"651,9346",1,0.06,43,,
15,Mexico,"3,807,211","+1,446","288,365 ",+89,"3,168,911","+2,808","349,935","4,798","29,122","2,206","11,346,642","86,792","130,734,334 ",North America,3445312,11,0.7,"2,677",,
16,Poland,"3,030,151","+4,894","77,012 ",+13,"2,713,002","+6,034","240,137",603,"80,181","2,038","22,229,709","588,221","37,791,420 ",Europe,124912,130,0.3,"6,354",,
17,Ukraine,"2,936,238","+13,936","68,027 ",+298,"2,442,098","+5,885","426,113",177,"67,681","1,568","14,455,647","333,204","43,383,801 ",Europe,156383,321,7,"9,822",,
18,South Africa,"2,922,116",,"89,177 ",,"2,814,264",,"18,675",546,"48,457","1,479","18,544,880","307,529","60,302,923 ",Africa,216763,,,310,,
19,Philippines,"2,790,375","+3,117","43,276 ",+104,"2,703,914","+5,124","43,185","2,047","25,021",388,"23,003,537","206,273","111,520,121 ",Asia,"402,5775",28,0.9,387,,
20,Malaysia,"2,471,642",,"28,912 ",,"2,374,761",,"67,969",562,"75,086",878,"34,291,849","1,041,756","32,917,351 ",Asia,"131,1391",,,"2,065",,
21,Peru,"2,201,796",,"200,246 ",,N/A,N/A,N/A,857,"65,564","5,963","19,087,167","568,368","33,582,437 ",South America,151682,,,"8,364",,
22,Netherlands,"2,132,052",,"18,411 ",,"1,986,352",,"127,289",213,"124,062","1,071","17,988,698","1,046,747","17,185,339 ",Europe,89331,,,"7,407",,
23,Iraq,"2,056,401","+1,153","23,196 ",+26,"2,004,345","+1,973","28,860",200,"49,646",560,"15,831,552","382,211","41,420,927 ",Asia,"201,7863",28,0.6,697,,
24,Thailand,"1,920,189","+8,165","19,260 ",+55,"1,801,702","+9,574","99,227","2,225","27,418",275,"14,913,135","212,944","70,033,112 ",Asia,"363,6365",117,0.8,"1,417",,
25,Czechia,"1,765,654","+2,749","30,775 ",+10,"1,676,285",+32,"58,594",221,"164,470","2,867","40,637,471","3,785,361","10,735,427 ",Europe,63490,256,0.9,"5,458",,
26,Japan,"1,722,864",+229,"18,268 ",+7,"1,700,446",+245,"4,150",122,"13,678",145,"26,486,665","210,277","125,960,863 ",Asia,"736,8955",2,0.06,33,,
27,Canada,"1,714,414",,"28,968 ",,"1,659,368",,"26,078",765,"44,901",759,"46,092,312","1,207,163","38,182,348 ",North America,"221,3181",,,683,,
28,Chile,"1,696,786","+1,738","37,777 ",+20,"1,643,486","+1,700","15,523",465,"87,760","1,954","23,632,242","1,222,285","19,334,485 ",South America,115121,90,1,803,,
29,Romania,"1,655,024","+6,993","48,073 ",+311,"1,415,606","+9,912","191,345","1,876","86,802","2,521","14,781,683","775,260","19,066,751 ",Europe,123971,367,16,"10,036",,
30,Bangladesh,"1,569,753",+214,"27,870 ",+2,"1,533,625",+202,"8,258","1,381","9,407",167,"10,369,604","62,141","166,871,658 ",Asia,"1065,98816",1,0.01,49,,
31,Belgium,"1,360,650",,"25,994 ",,"1,214,256",,"120,400",258,"116,726","2,230","21,692,310","1,860,923","11,656,750 ",Europe,94481,,,"10,329",,
32,Israel,"1,327,720",+75,"8,100 ",,"1,311,639",+4,"7,981",219,"142,368",869,"29,512,944","3,164,588","9,326,000 ",Asia,"71,1510",8,,856,,
33,Pakistan,"1,273,560",+482,"28,456 ",+7,"1,222,559","+1,024","22,545","1,338","5,621",126,"20,839,791","91,971","226,589,823 ",Asia,"1787,96311",2,0.03,99,,
34,Sweden,"1,171,512",,"14,991 ",,"1,139,320",+803,"17,201",24,"115,045","1,472","13,154,558","1,291,808","10,183,057 ",Europe,96791,,,"1,689",,
35,Serbia,"1,148,645","+5,896","10,018 ",+63,"1,007,042",,"131,585",290,"132,172","1,153","6,332,571","728,677","8,690,501 ",Europe,88671,678,7,"15,141",,
36,Portugal,"1,090,651",,"18,157 ",,"1,040,604",,"31,890",59,"107,378","1,788","19,855,030","1,954,790","10,157,117 ",Europe,95591,,,"3,140",,
37,Cuba,"952,634",+633,"8,240 ",+4,"940,663",+847,"3,731",96,"84,174",728,"10,541,921","931,478","11,317,411 ",North America,"121,3731",56,0.4,330,,
38,Morocco,"946,145",,"14,668 ",,"926,433",,"5,044",347,"25,236",391,"10,098,826","269,357","37,492,310 ",Africa,"402,5564",,,135,,
39,Kazakhstan,"940,612","+1,395","12,114 ",+18,"887,705","+1,730","40,793",221,"49,310",635,"11,575,012","606,805","19,075,354 ",Asia,"201,5752",73,0.9,"2,139",,
40,Vietnam,"926,720","+5,598","22,131 ",+48,"822,065","+1,731","82,524",,"9,408",225,"60,535,102","614,547","98,503,577 ",Asia,"1064,4512",57,0.5,838,,
41,Switzerland,"877,095","+4,541","11,253 ",+6,"830,374","+2,343","35,468",93,"100,368","1,288","11,718,380","1,340,956","8,738,828 ",Europe,107771,520,0.7,"4,059",,
42,Hungary,"874,630","+11,211","30,881 ",+152,"800,207","+2,297","43,542",299,"90,845","3,208","7,452,355","774,055","9,627,687 ",Europe,113121,"1,164",16,"4,523",,
43,Jordan,"862,541",,"11,038 ",,"830,451",,"21,052",590,"83,435","1,068","10,968,136","1,060,968","10,337,855 ",Asia,129371,,,"2,036",,
