#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"247,909,189","+55,123","5,021,742","+1,271","224,601,693","+49,716","18,285,754","73,352","31,804",644.2,,,,All,,,,,,,
1,USA,"46,931,284",,"767,436 ",,"36,881,836",,"9,282,012","12,193","140,685","2,301","702,200,603","2,104,976","333,590,717 ",North America,74350,,,"27,825",,
2,India,"34,285,814",,"458,470 ",,"33,668,560",,"158,784","8,944","24,523",328,"610,210,339","436,461","1,398,087,214 ",Asia,"413,0492",,,114,,
3,Brazil,"21,814,693",,"607,954 ",,"21,003,105",,"203,634","8,318","101,665","2,833","63,776,166","297,222","214,573,835 ",South America,103533,,,949,,
4,UK,"9,097,311",,"140,672 ",,"7,390,121",,"1,566,518",946,"133,076","2,058","331,717,146","4,852,395","68,361,530 ",Europe,84860,,,"22,915",,
5,Russia,"8,554,192",,"239,693 ",,"7,381,726",,"932,773","2,300","58,583","1,642","209,700,000","1,436,125","146,017,940 ",Europe,176091,,,"6,388",,
6,Turkey,"8,061,666",,"70,828 ",,"7,519,421",,"471,417","1,405","94,235",828,"97,321,334","1,137,616","85,548,479 ",Asia,"111,2081",,,"5,511",,
7,France,"7,168,743",,"117,689 ",,"6,945,822",,"105,232","1,049","109,503","1,798","151,204,954","2,309,666","65,466,165 ",Europe,95560,,,"1,607",,
8,Iran,"5,934,495",,"126,456 ",,"5,521,931",,"286,108","3,859","69,470","1,480","35,620,381","416,977","85,425,266 ",Asia,146762,,,"3,349",,
9,Argentina,"5,289,945",,"115,989 ",,"5,156,473",,"17,483",596,"115,631","2,535","25,142,279","549,575","45,748,561 ",South America,93942,,,382,,
10,Spain,"5,011,148",,"87,368 ",,"4,864,318",,"59,462",411,"107,124","1,868","66,213,858","1,415,463","46,778,937 ",Europe,95351,,,"1,271",,
11,Colombia,"5,003,977",,"127,311 ",,"4,847,217",,"29,449",342,"96,966","2,467","26,845,376","520,202","51,605,648 ",South America,104052,,,571,,
12,Italy,"4,774,783",,"132,120 ",,"4,558,941",,"83,722",364,"79,127","2,189","104,398,683","1,730,082","60,343,204 ",Europe,134571,,,"1,387",,
13,Germany,"4,619,273",,"96,297 ",,"4,300,600","+13,700","222,376","1,984","54,899","1,144","77,993,513","926,936","84,141,248 ",Europe,188741,,,"2,643",,
14,Indonesia,"4,244,761",,"143,423 ",,"4,089,419",,"11,919",,"15,303",517,"46,951,291","169,268","277,378,151 ",Asia,"651,9346",,,43,,
