#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"274,944,819","+419,457","5,369,821","+3,379","246,643,625","+305,033","22,931,373","88,706","35,273",688.9,,,,All,,,,,,,
1,USA,"51,733,972","+37,767","827,272 ",+66,"40,531,961","+16,816","10,374,739","15,694","154,967","2,478","786,166,964","2,354,925","333,839,503 ",North America,64040,113,0.2,"31,077",,
2,India,"34,742,636","+2,361","477,422 ",,"34,178,940","+7,469","86,274","8,944","24,819",341,"664,109,365","474,422","1,399,828,108 ",Asia,"402,9322",2,,62,,
3,Brazil,"22,213,762","+1,419","617,803 ",+19,"21,414,318",,"181,641","8,318","103,432","2,877","63,776,166","296,954","214,767,569 ",South America,103483,7,0.09,846,,
4,UK,"11,361,387","+82,886","147,218 ",+45,"9,783,355","+41,501","1,430,814",875,"166,085","2,152","384,287,490","5,617,644","68,407,231 ",Europe,64650,"1,212",0.7,"20,916",,
5,Russia,"10,214,790","+27,967","297,203 ","+1,023","8,984,921","+32,655","932,666","2,300","69,952","2,035","235,100,000","1,609,988","146,025,949 ",Europe,144911,192,7,"6,387",,
6,Turkey,"9,171,119","+16,910","80,415 ",+171,"8,785,600","+22,858","305,104","1,128","107,058",939,"114,375,538","1,335,150","85,664,955 ",Asia,"91,0651",197,2,"3,562",,
7,France,"8,625,849","+48,473","121,493 ",+75,"7,506,909","+8,194","997,447","2,933","131,723","1,855","178,020,146","2,718,502","65,484,659 ",Europe,85390,740,1,"15,232",,
8,Germany,"6,812,736","+24,190","108,963 ",+127,"5,724,100",,"979,673","4,636","80,935","1,294","87,852,398","1,043,681","84,175,561 ",Europe,127731,287,2,"11,638",,
9,Iran,"6,170,979","+1,968","131,083 ",+50,"6,004,277","+4,417","35,619","2,876","72,122","1,532","40,463,565","472,908","85,563,317 ",Asia,146532,23,0.6,416,,
10,Spain,"5,455,527",,"88,708 ",,"4,968,287",,"398,532","1,306","116,618","1,896","66,213,858","1,415,393","46,781,255 ",Europe,95271,,,"8,519",,
11,Italy,"5,389,155","+24,259","135,641 ",+97,"4,891,239","+9,403","362,275",966,"89,325","2,248","130,368,736","2,160,862","60,331,833 ",Europe,114450,402,2,"6,005",,
12,Argentina,"5,386,453",,"116,899 ",,"5,230,733",,"38,821",789,"117,604","2,552","27,005,746","589,622","45,801,766 ",South America,93922,,,848,,
13,Colombia,"5,105,285",,"129,399 ",,"4,945,520",,"30,366",342,"98,796","2,504","28,919,466","559,639","51,675,252 ",South America,103992,,,588,,
14,Indonesia,"4,260,544",+164,"144,002 ",+4,"4,111,619",+155,"4,923",,"15,340",518,"60,204,039","216,757","277,749,346 ",Asia,"651,9295",0.6,0.01,18,,
15,Poland,"3,958,840","+15,976","91,485 ",+70,"3,435,983","+23,670","431,372","2,113","104,770","2,421","26,170,850","692,607","37,786,004 ",Europe,104131,423,2,"11,416",,
16,Mexico,"3,932,545","+2,530","297,835 ",+268,"3,285,918","+2,019","348,792","4,798","30,040","2,275","12,169,306","92,958","130,911,878 ",North America,3344011,19,2,"2,664",,
17,Ukraine,"3,608,151","+3,602","93,105 ",+176,"3,331,865","+6,866","183,181",177,"83,234","2,148","16,492,954","380,464","43,349,525 ",Europe,124663,83,4,"4,226",,
18,South Africa,"3,308,074","+15,465","90,348 ",+3,"3,010,513","+18,224","207,213",546,"54,769","1,496","20,985,692","347,440","60,400,983 ",Africa,186693,256,0.05,"3,431",,
19,Netherlands,"2,980,003","+13,259","20,468 ",+48,"2,379,429","+20,976","580,106",624,"173,354","1,191","19,205,114","1,117,207","17,190,297 ",Europe,68401,771,3,"33,746",,
20,Philippines,"2,837,577",+203,"50,739 ",+64,"2,777,109",+395,"9,729",899,"25,401",454,"24,814,389","222,129","111,711,419 ",Asia,"392,2025",2,0.6,87,,
21,Malaysia,"2,718,955","+3,108","31,092 ",+19,"2,634,381","+3,701","53,482",390,"82,463",943,"39,751,855","1,205,634","32,971,734 ",Asia,"121,0601",94,0.6,"1,622",,
22,Czechia,"2,403,248","+5,982","35,223 ",+36,"2,155,513",+172,"212,512",884,"223,807","3,280","46,118,642","4,294,891","10,738,025 ",Europe,43050,557,3,"19,791",,
23,Peru,"2,263,739",,"202,154 ",,N/A,N/A,N/A,942,"67,288","6,009","21,125,401","627,934","33,642,689 ",South America,151662,,,"10,134",,
24,Thailand,"2,191,528","+2,899","21,375 ",+22,"2,128,358","+4,389","41,795","1,061","31,283",305,"14,913,135","212,874","70,056,018 ",Asia,"323,2775",41,0.3,597,,
25,Iraq,"2,090,480",+272,"24,063 ",+12,"2,059,866",+392,"6,551",89,"50,325",579,"16,667,670","401,248","41,539,586 ",Asia,"201,7262",7,0.3,158,,
26,Belgium,"1,999,764",,"27,895 ",,"1,487,522",,"484,347",804,"171,457","2,392","26,251,807","2,250,795","11,663,349 ",Europe,64180,,,"41,527",,
27,Canada,"1,879,125","+4,652","30,042 ",+2,"1,790,840","+1,210","58,243",455,"49,159",786,"50,635,831","1,324,654","38,225,700 ",North America,"201,2721",122,0.05,"1,524",,
28,Romania,"1,798,205",+499,"58,196 ",+36,"1,724,809",+864,"15,200",526,"94,394","3,055","16,683,712","875,785","19,050,013 ",Europe,113271,26,2,798,,
29,Chile,"1,791,776","+1,252","38,864 ",+24,"1,699,045","+2,670","53,867",626,"92,570","2,008","26,754,880","1,382,254","19,355,981 ",South America,114981,65,1,"2,783",,
30,Japan,"1,729,777",+195,"18,379 ",,"1,710,200",+115,"1,198",27,"13,738",146,"28,807,401","228,793","125,910,309 ",Asia,"736,8514",2,,10,,
31,Bangladesh,"1,581,083",+211,"28,048 ",+1,"1,545,571",+168,"7,464","1,352","9,463",168,"11,266,074","67,427","167,086,674 ",Asia,"1065,95715",1,0.01,45,,
32,Vietnam,"1,540,478","+16,110","29,566 ",+215,"1,107,962","+10,799","402,950","7,587","15,621",300,"72,701,838","737,204","98,618,321 ",Asia,"643,3361",163,2,"4,086",,
33,Israel,"1,355,433",+647,"8,232 ",,"1,340,516",+866,"6,685",84,"145,339",883,"36,880,800","3,954,621","9,326,000 ",Asia,"71,1330",69,,717,,
34,Pakistan,"1,291,108",+260,"28,872 ",+2,"1,252,647",+251,"9,589",656,"5,684",127,"22,821,495","100,467","227,153,261 ",Asia,"1767,86810",1,0.01,42,,
35,Serbia,"1,282,461",+802,"12,401 ",+37,"1,242,509",,"27,551",125,"147,648","1,428","7,064,541","813,334","8,685,907 ",Europe,77001,92,4,"3,172",,
36,Sweden,"1,250,885",,"15,197 ",,"1,173,495","+1,130","62,193",79,"122,740","1,491","14,208,757","1,394,204","10,191,301 ",Europe,86711,,,"6,103",,
37,Austria,"1,249,641","+2,242","13,479 ",+17,"1,191,530","+4,931","44,632",479,"137,603","1,484","117,580,481","12,947,245","9,081,506 ",Europe,76740,247,2,"4,915",,
38,Portugal,"1,225,102","+4,266","18,778 ",+25,"1,133,335","+1,692","72,989",145,"120,661","1,849","23,826,316","2,346,672","10,153,235 ",Europe,85410,420,2,"7,189",,
39,Hungary,"1,218,295",,"37,530 ",,"1,026,254",,"154,511",519,"126,583","3,899","8,947,845","929,696","9,624,483 ",Europe,82561,,,"16,054",,
40,Switzerland,"1,169,968",,"11,967 ",,"922,157","+6,121","235,844",294,"133,755","1,368","13,462,260","1,539,051","8,747,117 ",Europe,77311,,,"26,962",,
41,Jordan,"1,036,665","+3,196","12,230 ",+39,"963,726","+4,516","60,709","1,289","100,150","1,182","13,066,806","1,262,356","10,351,129 ",Asia,108461,309,4,"5,865",,
42,Greece,"1,034,070","+2,831","19,891 ",+92,"958,603","+6,946","55,576",662,"99,924","1,922","42,946,380","4,149,969","10,348,603 ",Europe,105200,274,9,"5,370",,
43,Kazakhstan,"982,915",+440,"12,917 ",,"952,750",+436,"17,248",528,"51,449",676,"11,575,012","605,869","19,104,802 ",Asia,"191,4792",23,,903,,
44,Cuba,"964,097",+62,"8,314 ",,"955,368",+48,415,14,"85,194",735,"11,433,976","1,010,380","11,316,508 ",North America,"121,3611",5,,37,,
45,Morocco,"952,814",+186,"14,809 ",+1,"936,450",+102,"1,555",103,"25,375",394,"10,650,872","283,648","37,549,670 ",Africa,"392,5364",5,0.03,41,,
46,Georgia,"909,160","+2,195","13,071 ",+47,"858,949","+4,319","37,140",,"228,549","3,286","12,440,652","3,127,386","3,977,971 ",Asia,43040,552,12,"9,336",,
47,Nepal,"825,736",+133,"11,573 ",+1,"808,892",+289,"5,271",114,"27,615",387,"4,769,033","159,489","29,901,897 ",Asia,"362,5846",4,0.03,176,,
48,Slovakia,"806,115","+3,431","16,014 ",+83,"713,544","+7,279","76,557",545,"147,545","2,931","4,962,687","908,333","5,463,508 ",Europe,73411,628,15,"14,012",,
49,UAE,"744,137",+285,"2,151 ",,"738,636",+131,"3,350",,"73,933",214,"106,818,129","10,612,865","10,064,966 ",Asia,"144,6790",28,,333,,
50,Bulgaria,"724,337",,"30,047 ",,"598,462",,"95,828",532,"105,405","4,372","7,103,756","1,033,733","6,871,948 ",Europe,92291,,,"13,945",,
51,Tunisia,"720,853",,"25,460 ",,"693,850",,"1,543",76,"60,075","2,122","3,262,851","271,920","11,999,299 ",Africa,174714,,,129,,
52,Lebanon,"700,943","+1,479","8,936 ",+12,"647,268",,"44,739",186,"103,373","1,318","4,795,578","707,234","6,780,749 ",Asia,107591,218,2,"6,598",,
53,Belarus,"684,628","+1,456","5,385  ",+14,"676,388","+1,754","2,855",,"72,487",570,"10,821,178","1,145,731","9,444,779 ",Europe,"141,7541",154,1,302,,
54,Croatia,"675,363","+1,936","11,981 ",+51,"640,776","+3,214","22,606",269,"166,008","2,945","3,645,554","896,100","4,068,244 ",Europe,63401,476,13,"5,557",,
55,Ireland,"656,600","+5,124","5,835 ",,"512,989","+3,133","137,776",107,"130,839","1,163","9,313,992","1,855,981","5,018,366 ",Europe,88601,"1,021",,"27,454",,
56,Guatemala,"623,662",,"16,067 ",,"606,853",,742,5,"33,896",873,"3,219,293","174,968","18,399,375 ",North America,"301,1456",,,40,,
57,Denmark,"617,274","+8,212","3,076 ",+9,"506,044","+3,013","108,154",63,"106,024",528,"101,832,420","17,490,915","5,822,018 ",Europe,"91,8930","1,411",2,"18,577",,
58,Azerbaijan,"610,318",+921,"8,199 ",+17,"586,666","+1,382","15,453",,"59,412",798,"5,750,604","559,794","10,272,715 ",Asia,"171,2532",90,2,"1,504",,
59,Sri Lanka,"579,685",+551,"14,752 ",+18,"547,182",,"17,751",,"26,906",685,"5,726,599","265,803","21,544,486 ",Asia,"371,4604",26,0.8,824,,
60,Costa Rica,"568,538",,"7,340 ",,"559,654",,"1,544",50,"110,137","1,422","2,881,944","558,290","5,162,088 ",North America,97032,,,299,,
61,S. Korea,"565,098","+6,234","4,722 ",+78,"454,026","+2,689","106,350","1,025","11,008",92,"15,804,065","307,869","51,333,692 ",Asia,"9110,8713",121,2,"2,072",,
62,Bolivia,"563,858","+1,220","19,428 ",+20,"511,086","+1,205","33,344",220,"47,361","1,632","2,615,853","219,716","11,905,590 ",South America,216135,102,2,"2,801",,
63,Saudi Arabia,"550,842",+104,"8,862 ",+1,"540,079",+98,"1,901",33,"15,471",249,"32,362,387","908,912","35,605,616 ",Asia,"654,0181",3,0.03,53,,
64,Ecuador,"536,129",,"33,593 ",,"443,880",,"58,656",759,"29,728","1,863","2,094,849","116,159","18,034,298 ",South America,345379,,,"3,252",,
65,Myanmar,"528,253",+152,"19,220 ",+7,"505,395",+292,"3,638",,"9,615",350,"5,897,870","107,345","54,942,874 ",Asia,"1042,8599",3,0.1,66,,
66,Lithuania,"502,345","+1,267","7,119 ",+19,"467,750",+363,"27,476",111,"188,375","2,670","6,457,330","2,421,443","2,666,728 ",Europe,53750,475,7,"10,303",,
67,Panama,"482,677",,"7,398 ",,"471,413",,"3,866",14,"109,353","1,676","4,351,363","985,820","4,413,953 ",North America,95971,,,876,,
68,Paraguay,"464,232",,"16,530 ",,"446,944",,758,56,"63,939","2,277","1,997,154","275,070","7,260,522 ",South America,164394,,,104,,
69,Slovenia,"448,561",+767,"5,496 ",+13,"424,609","+1,103","18,456",214,"215,721","2,643","2,025,314","974,010","2,079,356 ",Europe,53781,369,6,"8,876",,
70,Venezuela,"441,228",,"5,278 ",,"429,523",,"6,427",681,"15,581",186,"3,359,014","118,617","28,318,128 ",South America,"645,3658",,,227,,
71,Palestine,"435,971",,"4,599 ",,"427,599",,"3,773",55,"82,657",872,"2,801,820","531,206","5,274,448 ",Asia,"121,1472",,,715,,
72,Kuwait,"414,098",+75,"2,466 ",,"411,093",+34,539,4,"94,915",565,"5,716,243","1,310,221","4,362,808 ",Asia,"111,7691",17,,124,,
73,Dominican Republic,"411,449",,"4,223 ",,"405,807",,"1,419",97,"37,381",384,"2,525,633","229,460","11,006,851 ",North America,"272,6064",,,129,,
74,Uruguay,"404,255",,"6,153 ",,"395,339",,"2,763",20,"115,788","1,762","4,269,543","1,222,899","3,491,328 ",South America,95671,,,791,,
75,Mongolia,"386,991",+204,"2,043 ",,"313,256",,"71,692",192,"115,334",609,"4,030,048","1,201,071","3,355,380 ",Asia,"91,6421",61,,"21,366",,
76,Libya,"381,749",+726,"5,598 ",+9,"369,774",+920,"6,377",,"54,475",799,"1,978,029","282,262","7,007,766 ",Africa,"181,2524",104,1,910,,
77,Honduras,"378,804",,"10,428 ",,"123,618",,"244,758",38,"37,377","1,029","1,132,491","111,745","10,134,641 ",North America,279729,,,"24,151",,
78,Ethiopia,"376,375",+565,"6,866 ",+5,"350,873",+49,"18,636",150,"3,160",58,"3,975,485","33,374","119,117,925 ",Africa,"31617,34930",5,0.04,156,,
79,Egypt,"374,411",,"21,315 ",,"311,637",,"41,459",90,"3,561",203,"3,693,367","35,124","105,152,003 ",Africa,"2814,93328",,,394,,
80,Moldova,"372,200",+46,"9,493 ",+11,"357,657",+285,"5,050",107,"92,581","2,361","2,320,474","577,196","4,020,254 ",Europe,114232,11,3,"1,256",,
81,Norway,"347,402",,"1,204 ",,"88,952",,"257,246",117,"63,358",220,"9,044,376","1,649,474","5,483,188 ",Europe,"164,5541",,,"46,915",,
82,Armenia,"343,636",+130,"7,899 ",+6,"328,435",+385,"7,302",,"115,650","2,658","2,492,210","838,750","2,971,340 ",Asia,93761,44,2,"2,457",,
83,Oman,"304,843",+14,"4,113 ",,"300,191",+69,539,2,"57,560",777,"25,000,000","4,720,472","5,296,081 ",Asia,"171,2880",3,,102,,
84,Bosnia and Herzegovina,"284,272",,"13,121 ",,"192,218",,"78,933",,"87,442","4,036","1,444,359","444,285","3,250,975 ",Europe,112482,,,"24,280",,
85,Bahrain,"278,499",+89,"1,394 ",,"276,571",+33,534,1,"155,780",780,"7,775,271","4,349,150","1,787,768 ",Asia,"61,2820",50,,299,,
86,Singapore,"275,910",+255,813 ,+3,"271,357",+503,"3,740",29,"46,625",137,"21,098,774","3,565,440","5,917,579 ",Asia,"217,2790",43,0.5,632,,
87,Latvia,"267,139",+423,"4,444 ",+6,"252,591",+714,"10,104",82,"143,956","2,395","5,519,112","2,974,145","1,855,697 ",Europe,74180,228,3,"5,445",,
88,Kenya,"262,335",,"5,353 ",,"249,222",,"7,760",1,"4,727",96,"2,924,685","52,697","55,499,737 ",Africa,"21210,36819",,,140,,
89,Australia,"250,616","+3,819","2,146 ",+4,"218,968",,"29,502",109,"9,664",83,"51,618,137","1,990,511","25,932,108 ",Australia/Oceania,"10312,0841",147,0.2,"1,138",,
