#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"265,684,258","+523,950","5,263,719","+5,641","239,350,562","+376,200","21,069,977","86,677","34,085",675.3,,,,All,,,,,,,
1,USA,"49,933,750","+55,701","808,608 ",+492,"39,498,111","+34,866","9,627,031","13,725","149,607","2,423","760,171,483","2,277,562","333,765,397 ",North America,74130,167,1,"28,844",,
2,India,"34,632,615","+8,255","470,620 ",+90,"34,053,856","+8,190","108,139","8,944","24,750",336,"646,026,786","461,675","1,399,309,544 ",Asia,"402,9732",6,0.06,77,,
3,Brazil,"22,138,247","+8,838","615,606 ",+152,"21,359,352","+1,940","163,289","8,318","103,108","2,867","63,776,166","297,034","214,709,861 ",South America,103493,41,0.7,761,,
4,UK,"10,421,104","+42,848","145,551 ",+127,"9,188,131","+32,065","1,087,422",895,"152,370","2,128","366,108,215","5,352,959","68,393,618 ",Europe,74700,626,2,"15,899",,
5,Russia,"9,769,011","+32,974","280,072 ","+1,215","8,471,813","+35,182","1,017,126","2,300","66,900","1,918","227,400,000","1,557,283","146,023,563 ",Europe,155211,226,8,"6,965",,
6,Turkey,"8,881,760","+20,374","77,645 ",+228,"8,412,434","+19,463","391,681","1,405","103,722",907,"109,098,818","1,274,069","85,630,260 ",Asia,"101,1031",238,3,"4,574",,
7,France,"7,875,012","+51,624","119,506 ",+49,"7,168,188","+12,369","587,318","2,058","120,267","1,825","167,925,512","2,564,565","65,479,150 ",Europe,85480,788,0.7,"8,970",,
8,Germany,"6,143,856","+46,379","103,530 ",+222,"5,058,200","+34,900","982,126","4,636","72,997","1,230","85,782,441","1,019,213","84,165,340 ",Europe,148131,551,3,"11,669",,
9,Iran,"6,131,356","+2,157","130,124 ",+58,"5,916,199","+7,298","85,033","3,278","71,693","1,522","39,093,355","457,114","85,522,195 ",Asia,146572,25,0.7,994,,
10,Argentina,"5,339,382","+1,690","116,643 ",+4,"5,200,141","+2,042","22,598",657,"116,616","2,548","26,387,800","576,330","45,785,918 ",South America,93932,37,0.09,494,,
11,Spain,"5,202,958",,"88,159 ",,"4,927,391",,"187,408",814,"111,221","1,885","66,213,858","1,415,414","46,780,564 ",Europe,95311,,,"4,006",,
12,Italy,"5,094,072","+16,632","134,152 ",+75,"4,736,202","+8,988","223,718",732,"84,429","2,223","121,810,009","2,018,887","60,335,220 ",Europe,124500,276,1,"3,708",,
13,Colombia,"5,078,987","+2,609","128,733 ",+48,"4,918,619","+2,306","31,635",342,"98,326","2,492","28,293,690","547,749","51,654,519 ",South America,104012,51,0.9,612,,
14,Indonesia,"4,257,489",+246,"143,863 ",+5,"4,105,994",+314,"7,632",,"15,335",518,"55,613,822","200,310","277,638,777 ",Asia,"651,9305",0.9,0.02,27,,
15,Mexico,"3,897,452","+3,088","294,903 ",+188,"3,253,066","+2,588","349,483","4,798","29,783","2,254","11,925,712","91,133","130,860,095 ",North America,3444411,24,1,"2,671",,
16,Poland,"3,649,027","+25,576","85,630 ",+502,"3,116,875","+25,616","446,522","1,978","96,567","2,266","24,764,134","655,351","37,787,584 ",Europe,104412,677,13,"11,817",,
17,Ukraine,"3,490,855","+13,206","88,002 ",+436,"3,041,385","+22,765","361,468",177,"80,510","2,030","16,051,772","370,202","43,359,522 ",Europe,124933,305,10,"8,337",,
18,South Africa,"3,020,569","+16,366","89,965 ",+21,"2,855,474","+2,576","75,130",546,"50,032","1,490","19,715,126","326,559","60,372,382 ",Africa,206713,271,0.3,"1,244",,
19,Philippines,"2,834,294",+517,"49,230 ",+243,"2,770,726","+1,139","14,338",899,"25,384",441,"24,390,103","218,440","111,655,624 ",Asia,"392,2685",5,2,128,,
20,Netherlands,"2,728,876","+22,613","19,642 ",+56,"2,147,210","+10,152","562,024",600,"158,758","1,143","19,205,114","1,117,301","17,188,851 ",Europe,68751,"1,316",3,"32,697",,
21,Malaysia,"2,654,474","+4,896","30,574 ",+36,"2,561,232","+4,678","62,668",490,"80,546",928,"38,278,869","1,161,519","32,955,873 ",Asia,"121,0781",149,1,"1,902",,
22,Peru,"2,241,027",,"201,326 ",,N/A,N/A,N/A,967,"66,647","5,987","20,463,224","608,570","33,625,115 ",South America,151672,,,"9,488",,
23,Czechia,"2,229,715","+17,659","33,576 ",+53,"1,895,484",+563,"300,655","1,052","207,661","3,127","44,205,461","4,117,012","10,737,268 ",Europe,53200,"1,645",5,"28,001",,
24,Thailand,"2,136,537","+5,896","20,915 ",+37,"2,042,666","+5,666","72,956","1,369","30,500",299,"14,913,135","212,895","70,049,337 ",Asia,"333,3495",84,0.5,"1,041",,
25,Iraq,"2,083,889",+374,"23,873 ",+6,"2,049,194",+816,"10,822",105,"50,208",575,"16,417,858","395,564","41,504,977 ",Asia,"201,7393",9,0.1,261,,
26,Belgium,"1,827,467","+17,910","27,167 ",+47,"1,358,257","+6,702","442,043",821,"156,710","2,330","25,109,681","2,153,226","11,661,424 ",Europe,64290,"1,536",4,"37,906",,
27,Canada,"1,805,070","+2,711","29,766 ",+9,"1,746,170",+889,"29,134",497,"47,237",779,"49,099,908","1,284,899","38,213,055 ",North America,"211,2841",71,0.2,762,,
28,Romania,"1,785,120","+1,490","57,021 ",+111,"1,699,083","+3,800","29,016",948,"93,683","2,992","16,147,097","847,399","19,054,895 ",Europe,113341,78,6,"1,523",,
29,Chile,"1,770,620","+2,036","38,465 ",+26,"1,662,877","+1,853","69,278",692,"91,506","1,988","25,879,136","1,337,443","19,349,711 ",South America,115031,105,1,"3,580",,
30,Japan,"1,727,701",+141,"18,364 ",+1,"1,708,505",+160,832,28,"13,720",146,"28,101,312","223,159","125,925,054 ",Asia,"736,8574",1,0.01,7,,
31,Bangladesh,"1,577,070",,"27,989 ",,"1,541,886",,"7,195","1,382","9,442",168,"10,946,046","65,536","167,023,961 ",Asia,"1065,96715",,,43,,
32,Israel,"1,345,442",+359,"8,199 ",,"1,331,903",+406,"5,340",111,"144,268",879,"31,188,024","3,344,202","9,326,000 ",Asia,"71,1370",38,,573,,
33,Vietnam,"1,294,778","+13,998","26,061 ",+203,"1,007,566","+1,107","261,151","6,788","13,134",264,"69,698,432","706,989","98,584,854 ",Asia,"763,7831",142,2,"2,649",,
34,Pakistan,"1,286,453",+431,"28,761 ",+8,"1,245,344",+189,"12,348",858,"5,667",127,"22,165,834","97,652","226,988,925 ",Asia,"1767,89210",2,0.04,54,,
35,Serbia,"1,262,419","+1,613","11,876 ",+39,"1,206,586","+3,728","43,957",164,"145,319","1,367","6,872,899","791,148","8,687,247 ",Europe,77311,186,4,"5,060",,
36,Sweden,"1,212,145",,"15,136 ",,"1,161,101",,"35,908",43,"118,967","1,486","13,708,481","1,345,433","10,188,897 ",Europe,86731,,,"3,524",,
37,Austria,"1,193,286","+7,304","12,753 ",+60,"1,063,484","+13,433","117,049",648,"131,426","1,405","112,234,412","12,361,239","9,079,544 ",Europe,87120,804,7,"12,892",,
38,Portugal,"1,163,001","+5,649","18,514 ",+22,"1,085,654","+3,233","58,833",130,"114,532","1,823","21,748,627","2,141,800","10,154,367 ",Europe,95480,556,2,"5,794",,
39,Hungary,"1,134,869",,"35,122 ",,"910,745",,"189,002",566,"117,903","3,649","8,559,975","889,309","9,625,418 ",Europe,82741,,,"19,636",,
40,Switzerland,"1,039,730",,"11,612 ",,"867,860",,"160,258",213,"118,898","1,328","12,597,593","1,440,598","8,744,699 ",Europe,87531,,,"18,326",,
41,Kazakhstan,"974,455",+686,"12,754 ",+20,"940,688","+1,122","21,013",528,"51,029",668,"11,575,012","606,142","19,096,213 ",Asia,"201,4972",36,1,"1,100",,
42,Jordan,"971,401","+2,976","11,715 ",+28,"899,555","+1,827","60,131","1,159","93,880","1,132","12,351,487","1,193,697","10,347,257 ",Asia,118831,288,3,"5,811",,
43,Cuba,"963,002",+110,"8,307 ",+1,"954,030",+148,665,13,"85,095",734,"11,160,862","986,223","11,316,771 ",North America,"121,3621",10,0.09,59,,
44,Greece,"962,695","+5,143","18,516 ",+89,"868,028","+7,433","76,151",697,"93,009","1,789","37,943,822","3,665,878","10,350,540 ",Europe,115590,497,9,"7,357",,
45,Morocco,"950,501",+127,"14,787 ",+3,"932,835",+98,"2,879",347,"25,324",394,"10,491,463","279,527","37,532,940 ",Africa,"392,5384",3,0.08,77,,
