#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"287,112,702","+283,280","5,449,151","+3,129","253,414,896","+255,153","28,248,655","89,625","36,834",699.1,,,,All,,,,,,,
1,USA,"55,252,823",,"845,745 ",,"41,467,660",,"12,939,418","17,821","165,476","2,533","811,323,078","2,429,817","333,903,023 ",North America,63950,,,"38,752",,
2,India,"34,838,804",,"481,080 ",,"34,266,363","+7,585","91,361","8,944","24,880",344,"677,878,255","484,104","1,400,272,592 ",Asia,"402,9112",,,65,,
3,Brazil,"22,277,239",,"619,024 ",,"21,567,845",,"90,370","8,318","103,703","2,882","63,776,166","296,886","214,817,033 ",South America,103473,,,421,,
4,UK,"12,748,050",,"148,421 ",,"10,271,706",,"2,327,923",868,"186,324","2,169","404,382,130","5,910,386","68,418,899 ",Europe,54610,,,"34,025",,
5,Russia,"10,499,982","+20,638","308,860 ",+912,"9,463,919","+40,692","727,203","2,300","71,904","2,115","240,400,000","1,646,260","146,027,994 ",Europe,144731,141,6,"4,980",,
6,France,"9,740,600",,"123,552 ",,"8,037,572",,"1,579,476","3,333","148,736","1,887","188,795,159","2,882,836","65,489,381 ",Europe,75300,,,"24,118",,
7,Turkey,"9,441,764",,"82,198 ",,"9,039,344",,"320,222","1,128","110,179",959,"118,321,127","1,380,729","85,694,693 ",Asia,"91,0431",,,"3,737",,
8,Germany,"7,142,982",,"112,512 ",,"6,382,900","+50,600","647,570","4,636","84,849","1,336","89,622,218","1,064,595","84,184,322 ",Europe,127481,,,"7,692",,
9,Spain,"6,294,745",,"89,405 ",,"5,056,955",,"1,148,385","1,803","134,555","1,911","66,213,858","1,415,375","46,781,846 ",Europe,75231,,,"24,548",,
10,Iran,"6,194,401","+1,703","131,606 ",+34,"6,037,090","+2,269","25,705","2,694","72,366","1,537","41,982,912","490,463","85,598,564 ",Asia,146502,20,0.4,300,,
11,Italy,"5,981,428",,"137,247 ",,"5,064,718",,"779,463","1,226","99,147","2,275","138,913,581","2,302,603","60,328,929 ",Europe,104400,,,"12,920",,
12,Argentina,"5,606,745",,"117,146 ",,"5,294,529",,"195,070","1,004","122,377","2,557","27,954,322","610,152","45,815,350 ",South America,83912,,,"4,258",,
13,Colombia,"5,147,039",,"129,901 ",,"4,967,873",,"49,265",342,"99,569","2,513","29,565,827","571,950","51,693,023 ",South America,103982,,,953,,
14,Indonesia,"4,262,720",+180,"144,094 ",+6,"4,114,334",+193,"4,292",,"15,342",519,"63,166,543","227,345","277,844,119 ",Asia,"651,9284",0.6,0.02,15,,
15,Poland,"4,108,215","+13,613","97,054 ",+638,"3,630,119","+15,829","381,042","1,910","108,727","2,569","27,197,479","719,802","37,784,650 ",Europe,93891,360,17,"10,085",,
16,Mexico,"3,969,686","+8,024","299,285 ",+153,"3,306,071","+1,297","364,330","4,798","30,313","2,285","12,358,387","94,370","130,956,264 ",North America,3343811,61,1,"2,782",,
17,Ukraine,"3,667,649","+7,029","95,899 ",+209,"3,468,858","+8,609","102,892",177,"84,623","2,213","16,786,785","387,319","43,340,956 ",Europe,124523,162,5,"2,374",,
18,South Africa,"3,446,532",,"91,061 ",,"3,159,143",,"196,328",546,"57,038","1,507","21,187,864","350,644","60,425,498 ",Africa,186643,,,"3,249",,
19,Netherlands,"3,132,745","+16,706","20,924 ",+32,"2,640,799","+18,475","471,022",490,"182,226","1,217","21,107,399","1,227,779","17,191,536 ",Europe,58221,972,2,"27,398",,
20,Philippines,"2,843,979","+2,961","51,504 ",+132,"2,778,242",+481,"14,233",899,"25,447",461,"25,217,292","225,639","111,759,244 ",Asia,"392,1704",26,1,127,,
21,Malaysia,"2,754,513",,"31,462 ",,"2,677,406",,"45,645",281,"83,507",954,"41,025,673","1,243,755","32,985,330 ",Asia,"121,0481",,,"1,384",,
22,Czechia,"2,475,729","+5,749","36,129 ",+28,"2,304,491",+239,"135,109",596,"230,543","3,364","46,923,659","4,369,595","10,738,675 ",Europe,42970,535,3,"12,582",,
23,Peru,"2,292,254",,"202,653 ",,N/A,N/A,N/A,905,"68,105","6,021","21,725,629","645,487","33,657,752 ",South America,151662,,,"10,961",,
24,Thailand,"2,223,435","+3,111","21,698 ",+26,"2,168,494","+3,241","33,243",588,"31,735",310,"17,270,775","246,508","70,061,744 ",Asia,"323,2294",44,0.4,474,,
25,Canada,"2,142,310",,"30,280 ",,"1,878,245",,"233,785",455,"56,028",792,"52,560,743","1,374,621","38,236,538 ",North America,"181,2631",,,"6,114",,
26,Iraq,"2,093,740",+304,"24,158 ",+4,"2,064,970",+443,"4,612",78,"50,368",581,"16,830,481","404,878","41,569,250 ",Asia,"201,7212",7,0.10,111,,
27,Belgium,"2,089,657","+13,876","28,308 ",+41,"1,721,202","+14,890","340,147",580,"179,139","2,427","27,200,334","2,331,791","11,664,999 ",Europe,64120,"1,190",4,"29,160",,
28,Romania,"1,808,891","+1,668","58,752 ",+37,"1,738,999","+1,456","11,140",399,"94,976","3,085","17,086,975","897,151","19,045,828 ",Europe,113241,88,2,585,,
29,Chile,"1,806,494","+1,812","39,115 ",+19,"1,725,178","+1,490","42,201",522,"93,304","2,020","27,362,375","1,413,247","19,361,355 ",South America,114951,94,1.0,"2,180",,
30,Japan,"1,733,325",+490,"18,393 ",,"1,712,019",+191,"2,913",49,"13,768",146,"29,340,602","233,051","125,897,671 ",Asia,"736,8454",4,,23,,
