#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"265,128,376","+673,486","5,257,248","+7,154","238,853,850","+386,302","21,017,278","86,651","34,013",674.5,,,,All,,,,,,,
1,USA,"49,864,028","+133,662","807,940 ","+1,199","39,449,816","+60,170","9,606,272","13,613","149,403","2,421","759,390,949","2,275,296","333,754,810 ",North America,74130,400,4,"28,782",,
2,India,"34,624,065","+8,308","470,254 ",+139,"34,045,666","+8,612","108,145","8,944","24,745",336,"644,668,082","460,729","1,399,235,464 ",Asia,"402,9752",6,0.10,77,,
3,Brazil,"22,129,409","+10,627","615,454 ",+229,"21,357,412","+5,907","156,543","8,318","103,071","2,867","63,776,166","297,046","214,701,617 ",South America,103493,49,1,729,,
4,UK,"10,379,647","+50,584","145,424 ",+143,"9,156,066","+29,938","1,078,157",895,"151,768","2,126","366,108,215","5,353,111","68,391,673 ",Europe,74700,740,2,"15,764",,
5,Russia,"9,736,037","+32,930","278,857 ","+1,217","8,436,631","+36,514","1,020,549","2,300","66,675","1,910","226,800,000","1,553,178","146,023,223 ",Europe,155241,226,8,"6,989",,
6,Turkey,"8,861,386","+21,495","77,417 ",+187,"8,392,971","+20,193","390,998","1,405","103,490",904,"108,745,783","1,270,019","85,625,303 ",Asia,"101,1061",251,2,"4,566",,
7,France,"7,823,388","+49,858","119,457 ",+127,"7,155,819","+14,543","548,112","2,058","119,481","1,824","162,981,031","2,489,082","65,478,363 ",Europe,85480,761,2,"8,371",,
8,Iran,"6,129,199","+3,603","130,066 ",+78,"5,908,901","+7,369","90,232","3,296","71,673","1,521","39,093,355","457,145","85,516,321 ",Asia,146572,42,0.9,"1,055",,
9,Germany,"6,097,477","+70,681","103,308 ",+399,"4,979,700",,"1,014,469","4,636","72,448","1,227","85,782,441","1,019,231","84,163,880 ",Europe,148151,840,5,"12,053",,
10,Argentina,"5,337,692","+2,382","116,639 ",+22,"5,198,099","+2,003","22,954",657,"116,585","2,548","26,355,038","575,643","45,783,654 ",South America,93932,52,0.5,501,,
11,Spain,"5,202,958","+13,738","88,159 ",+37,"4,927,391","+1,413","187,408",814,"111,221","1,885","66,213,858","1,415,417","46,780,466 ",Europe,95311,294,0.8,"4,006",,
12,Italy,"5,077,445","+17,030","134,077 ",+74,"4,727,214","+9,658","216,154",708,"84,153","2,222","121,173,417","2,008,320","60,335,704 ",Europe,124500,282,1,"3,583",,
13,Colombia,"5,076,378","+2,299","128,685 ",+42,"4,916,313","+2,392","31,380",342,"98,281","2,491","28,258,816","547,105","51,651,557 ",South America,104012,45,0.8,608,,
14,Indonesia,"4,257,243",+245,"143,858 ",+8,"4,105,680",+328,"7,705",,"15,335",518,"55,342,143","199,343","277,622,982 ",Asia,"651,9305",0.9,0.03,28,,
15,Mexico,"3,894,364","+3,146","294,715 ",+287,"3,250,478","+2,466","349,171","4,798","29,761","2,252","11,904,011","90,973","130,852,697 ",North America,3444411,24,2,"2,668",,
16,Poland,"3,623,452","+26,965","85,126 ",+470,"3,091,259","+25,041","447,067","1,968","95,889","2,253","24,656,171","652,490","37,787,809 ",Europe,104442,714,12,"11,831",,
17,Ukraine,"3,477,649","+13,777","87,566 ",+509,"3,018,620","+22,893","371,463",177,"80,202","2,019","16,009,215","369,208","43,360,950 ",Europe,124953,318,12,"8,567",,
18,South Africa,"3,004,203","+16,055","89,940 ",+25,"2,852,898","+1,993","61,365",546,"49,765","1,490","19,646,423","325,443","60,368,296 ",Africa,206713,266,0.4,"1,017",,
19,Philippines,"2,833,878",+544,"48,987 ",+235,"2,769,914",+734,"14,977","1,023","25,382",439,"24,313,150","217,767","111,647,653 ",Asia,"392,2795",5,2,134,,
20,Netherlands,"2,706,263","+21,529","19,586 ",+62,"2,137,058","+9,044","549,619",609,"157,445","1,139","19,205,114","1,117,314","17,188,644 ",Europe,68781,"1,253",4,"31,976",,
21,Malaysia,"2,649,578","+5,551","30,538 ",+17,"2,556,554","+5,301","62,486",499,"80,403",927,"38,161,832","1,158,047","32,953,607 ",Asia,"121,0791",168,0.5,"1,896",,
22,Peru,"2,239,421",,"201,282 ",,N/A,N/A,N/A,978,"66,605","5,987","20,414,072","607,153","33,622,605 ",South America,151672,,,"9,442",,
23,Czechia,"2,211,972","+18,582","33,450 ",+50,"1,873,194",+392,"305,328","1,056","206,011","3,115","44,071,446","4,104,572","10,737,159 ",Europe,53210,"1,731",5,"28,437",,
24,Thailand,"2,130,641","+4,912","20,878 ",+33,"2,037,000","+5,844","72,763","1,369","30,417",298,"14,913,135","212,898","70,048,383 ",Asia,"333,3555",70,0.5,"1,039",,
25,Iraq,"2,083,515",+741,"23,867 ",+8,"2,048,378","+1,112","11,270",100,"50,205",575,"16,405,036","395,302","41,500,033 ",Asia,"201,7393",18,0.2,272,,
26,Belgium,"1,809,557","+23,113","27,120 ",+48,"1,351,555","+5,627","430,882",793,"155,178","2,326","24,998,146","2,143,712","11,661,149 ",Europe,64300,"1,982",4,"36,950",,
27,Canada,"1,801,951","+3,079","29,751 ",+14,"1,744,920","+2,396","27,280",497,"47,158",779,"49,000,664","1,282,362","38,211,249 ",North America,"211,2841",81,0.4,714,,
28,Romania,"1,783,630","+1,673","56,890 ",+183,"1,695,283","+3,927","31,457","1,031","93,601","2,985","16,108,574","845,346","19,055,592 ",Europe,113351,88,10,"1,651",,
29,Chile,"1,768,584","+2,091","38,439 ",+36,"1,661,024","+1,253","69,121",692,"91,405","1,987","25,803,364","1,333,589","19,348,816 ",South America,115031,108,2,"3,572",,
30,Japan,"1,727,560",+130,"18,363 ",+1,"1,708,345",+126,852,32,"13,719",146,"28,040,512","222,672","125,927,160 ",Asia,"736,8584",1,0.01,7,,
31,Bangladesh,"1,577,070",+243,"27,989 ",+3,"1,541,886",+225,"7,195","1,382","9,443",168,"10,946,046","65,539","167,015,002 ",Asia,"1065,96715",1,0.02,43,,
32,Israel,"1,345,083",+415,"8,199 ",,"1,331,497",+434,"5,387",112,"144,229",879,"31,188,024","3,344,202","9,326,000 ",Asia,"71,1370",44,,578,,
33,Pakistan,"1,286,022",+391,"28,753 ",+8,"1,245,155","+2,437","12,114",895,"5,666",127,"22,118,750","97,454","226,965,448 ",Asia,"1767,89410",2,0.04,53,,
34,Vietnam,"1,266,288",,"25,658 ",,"1,005,310",,"235,320","6,600","12,845",260,"68,989,197","699,829","98,580,073 ",Asia,"783,8421",,,"2,387",,
35,Serbia,"1,260,806","+1,801","11,837 ",+45,"1,202,858","+3,439","46,111",172,"145,130","1,363","6,860,373","789,689","8,687,438 ",Europe,77341,207,5,"5,308",,
36,Sweden,"1,212,145",,"15,136 ",,"1,161,101",+828,"35,908",43,"118,971","1,486","13,708,481","1,345,479","10,188,553 ",Europe,86731,,,"3,524",,
37,Austria,"1,185,982","+6,738","12,693 ",+68,"1,050,051","+13,498","123,238",643,"130,625","1,398","111,937,966","12,328,971","9,079,263 ",Europe,87150,742,7,"13,574",,
38,Portugal,"1,157,352","+2,535","18,492 ",+21,"1,082,421","+3,713","56,439",129,"113,974","1,821","21,283,107","2,095,923","10,154,529 ",Europe,95490,250,2,"5,558",,
39,Hungary,"1,134,869","+10,143","35,122 ",+191,"910,745","+8,745","189,002",566,"117,902","3,649","8,559,975","889,297","9,625,551 ",Europe,82741,"1,054",20,"19,635",,
40,Switzerland,"1,039,730","+4,838","11,612 ",+9,"867,860","+2,970","160,258",213,"118,903","1,328","12,597,593","1,440,655","8,744,354 ",Europe,87531,553,1,"18,327",,
41,Kazakhstan,"973,769",+724,"12,734 ",+18,"939,566","+1,231","21,469",528,"50,996",667,"11,575,012","606,181","19,094,986 ",Asia,"201,5002",38,0.9,"1,124",,
42,Jordan,"968,425","+4,770","11,687 ",+26,"897,728","+3,651","59,010","1,144","93,597","1,130","12,320,807","1,190,795","10,346,704 ",Asia,118851,461,3,"5,703",,
43,Cuba,"962,892",+114,"8,306 ",+1,"953,882",+160,704,22,"85,085",734,"11,160,862","986,220","11,316,809 ",North America,"121,3621",10,0.09,62,,
44,Greece,"957,552","+6,201","18,427 ",+102,"860,595","+4,017","78,530",694,"92,510","1,780","37,549,349","3,627,670","10,350,817 ",Europe,115620,599,10,"7,587",,
45,Morocco,"950,374",+151,"14,784 ",+2,"932,737",+172,"2,853",347,"25,323",394,"10,477,982","279,185","37,530,550 ",Africa,"392,5394",4,0.05,76,,
46,Georgia,"857,933","+4,100","12,258 ",+67,"799,850","+3,397","45,825",,"215,653","3,081","11,714,425","2,944,578","3,978,304 ",Asia,53250,"1,031",17,"11,519",,
47,Nepal,"822,172",+223,"11,535 ",,"803,716",+347,"6,921",,"27,517",386,"4,649,390","155,608","29,878,958 ",Asia,"362,5906",7,,232,,
48,UAE,"742,163",+54,"2,148 ",,"737,103",+79,"2,912",,"73,776",214,"101,872,653","10,126,765","10,059,743 ",Asia,"144,6830",5,,289,,
49,Tunisia,"718,059",+151,"25,390 ",+9,"691,410",+111,"1,259",68,"59,869","2,117","3,188,390","265,834","11,993,896 ",Africa,174724,13,0.8,105,,
50,Slovakia,"712,749","+15,278","14,696 ",+90,"578,636","+7,315","119,417",630,"130,459","2,690","4,678,940","856,417","5,463,393 ",Europe,83721,"2,796",16,"21,858",,
51,Bulgaria,"701,469","+2,289","28,769 ",+113,"570,241","+3,323","102,459",684,"102,043","4,185","6,668,930","970,136","6,874,222 ",Europe,102391,333,16,"14,905",,
52,Lebanon,"675,765","+1,765","8,755 ",+10,"634,994",+692,"32,016",186,"99,640","1,291","4,795,578","707,096","6,782,078 ",Asia,107751,260,1,"4,721",,
53,Belarus,"660,204","+1,876","5,130 ",+16,"648,305","+2,201","6,769",,"69,900",543,"10,478,624","1,109,446","9,444,914 ",Europe,"141,8411",199,2,717,,
54,Croatia,"623,776","+4,521","11,096 ",+53,"581,031","+5,422","31,649",313,"153,287","2,727","3,489,551","857,522","4,069,345 ",Europe,73671,"1,111",13,"7,777",,
55,Guatemala,"619,040",+313,"15,972 ",+5,"601,824",+353,"1,244",5,"33,671",869,"3,141,170","170,856","18,384,867 ",North America,"301,1516",17,0.3,68,,
56,Azerbaijan,"593,588","+1,703","7,929 ",+24,"560,999","+2,180","24,660",,"57,805",772,"5,578,401","543,242","10,268,724 ",Asia,"171,2952",166,2,"2,401",,
57,Ireland,"583,472","+5,408","5,707 ",,"451,327","+3,186","126,438",110,"116,323","1,138","8,983,297","1,790,944","5,015,956 ",Europe,98791,"1,078",,"25,207",,
58,Costa Rica,"567,263",,"7,309 ",,"550,529",,"9,425",77,"109,933","1,416","2,715,029","526,163","5,160,057 ",North America,97062,,,"1,827",,
59,Sri Lanka,"566,196",+725,"14,419 ",+20,"541,536",+412,"10,241",,"26,285",669,"5,661,108","262,811","21,540,570 ",Asia,"381,4944",34,0.9,475,,
60,Saudi Arabia,"549,848",+38,"8,840 ",+1,"538,990",+24,"2,018",41,"15,453",248,"31,610,540","888,388","35,581,898 ",Asia,"654,0251",1,0.03,57,,
61,Bolivia,"540,869","+1,107","19,205 ",+9,"495,349",+638,"26,315",220,"45,456","1,614","2,593,083","217,931","11,898,628 ",South America,226205,93,0.8,"2,212",,
