#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"268,091,135","+16,400","5,294,887",+408,"241,298,994","+20,228","21,497,254","88,440","34,394",679.3,,,,All,,,,,,,
1,USA,"50,422,410",,"813,904 ",,"39,815,866",,"9,792,640","14,473","151,062","2,438","768,243,021","2,301,600","333,786,570 ",North America,74100,,,"29,338",,
2,India,"34,665,096",,"473,952 ",,"34,089,137",,"102,007","8,944","24,770",339,"650,660,144","464,937","1,399,457,705 ",Asia,"402,9532",,,73,,
3,Brazil,"22,167,781",,"616,298 ",,"21,399,316",,"152,167","8,318","103,237","2,870","63,776,166","297,011","214,726,349 ",South America,103483,,,709,,
4,UK,"10,610,958",,"145,987 ",,"9,340,390",,"1,124,581",880,"155,137","2,134","371,694,121","5,434,323","68,397,507 ",Europe,64690,,,"16,442",,
5,Russia,"9,895,597",,"284,823 ",,"8,602,067",,"1,008,707","2,300","67,767","1,951","229,200,000","1,569,602","146,024,245 ",Europe,155131,,,"6,908",,
6,Turkey,"8,964,711",,"78,407 ",,"8,516,522",,"369,782","1,128","104,679",916,"110,515,595","1,290,464","85,640,173 ",Asia,"101,0921",,,"4,318",,
7,France,"8,048,931",,"120,032 ",,"7,231,292",,"697,607","2,426","122,921","1,833","170,480,237","2,603,518","65,480,724 ",Europe,85460,,,"10,654",,
8,Germany,"6,339,593",,"104,932 ",,"5,225,700",,"1,008,961","4,636","75,320","1,247","85,782,441","1,019,178","84,168,260 ",Europe,138021,,,"11,987",,
9,Iran,"6,144,644",,"130,446 ",,"5,943,467",,"70,731","3,185","71,839","1,525","39,632,983","463,360","85,533,945 ",Asia,146562,,,827,,
10,Argentina,"5,348,123",,"116,708 ",,"5,206,911",,"24,504",692,"116,796","2,549","26,536,077","579,511","45,790,446 ",South America,93922,,,535,,
11,Spain,"5,246,766",,"88,237 ",,"4,937,402",,"221,127",814,"112,156","1,886","66,213,858","1,415,408","46,780,761 ",Europe,95301,,,"4,727",,
12,Italy,"5,152,264",,"134,472 ",,"4,768,578",,"249,214",791,"85,395","2,229","123,896,511","2,053,502","60,334,252 ",Europe,124490,,,"4,131",,
13,Colombia,"5,086,381",,"128,929 ",,"4,927,104",,"30,348",342,"98,458","2,496","28,478,384","551,261","51,660,442 ",South America,104012,,,587,,
14,Indonesia,"4,258,340",,"143,909 ",,"4,109,068",,"5,363",,"15,336",518,"56,927,434","205,018","277,670,368 ",Asia,"651,9295",,,19,,
15,Mexico,"3,908,534","+3,215","295,893 ",+292,"3,264,585","+2,163","348,056","4,798","29,865","2,261","12,000,517","91,695","130,874,890 ",North America,3344211,25,2,"2,659",,
16,Poland,"3,732,589",,"86,796 ",,"3,194,731",,"451,062","2,026","98,779","2,297","25,210,982","667,184","37,787,133 ",Europe,104351,,,"11,937",,
17,Ukraine,"3,519,981",,"89,436 ",,"3,109,423",,"321,122",177,"81,187","2,063","16,160,332","372,730","43,356,666 ",Europe,124853,,,"7,407",,
18,South Africa,"3,071,064",,"90,038 ",,"2,867,966",,"113,060",546,"50,862","1,491","19,912,794","329,788","60,380,554 ",Africa,206713,,,"1,872",,
19,Philippines,"2,835,593",,"49,761 ",,"2,773,322",,"12,510",899,"25,392",446,"24,522,686","219,597","111,671,566 ",Asia,"392,2445",,,112,,
