#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"251,763,348","+215,951","5,083,682","+4,170","227,927,885","+173,507","18,751,781","76,812","32,299",652.2,,,,All,,,,,,,
1,USA,"47,536,536",,"778,316 ",,"37,604,540",,"9,153,680","11,167","142,481","2,333","714,443,957","2,141,406","333,633,063 ",North America,74290,,,"27,436",,
2,India,"34,386,786",,"461,827 ",,"33,776,053",,"148,906","8,944","24,590",330,"618,502,659","442,298","1,398,383,537 ",Asia,"413,0282",,,106,,
3,Brazil,"21,897,025",,"609,816 ",,"21,100,888",,"186,321","8,318","102,033","2,842","63,776,166","297,177","214,606,811 ",South America,103523,,,868,,
4,UK,"9,366,676",,"142,124 ",,"7,665,532",,"1,559,020","1,025","137,001","2,079","341,791,652","4,999,197","68,369,309 ",Europe,74810,,,"22,803",,
5,Russia,"8,911,713","+38,058","250,454 ","+1,239","7,654,161","+34,565","1,007,098","2,300","61,031","1,715","214,300,000","1,467,614","146,019,304 ",Europe,165831,261,8,"6,897",,
6,Turkey,"8,288,165",,"72,510 ",,"7,766,118",,"449,537","1,405","96,860",847,"100,193,860","1,170,923","85,568,305 ",Asia,"101,1801",,,"5,254",,
7,France,"7,232,157",,"118,023 ",,"6,984,056",,"130,078","1,049","110,466","1,803","151,204,954","2,309,555","65,469,312 ",Europe,95550,,,"1,987",,
8,Iran,"6,012,408","+7,948","127,686 ",+135,"5,643,381","+13,785","241,341","3,616","70,363","1,494","36,278,187","424,561","85,448,764 ",Asia,146692,93,2,"2,824",,
9,Argentina,"5,299,418",,"116,165 ",,"5,166,251",,"17,002",618,"115,815","2,539","25,457,423","556,354","45,757,617 ",South America,93942,,,372,,
10,Spain,"5,032,056",,"87,558 ",,"4,883,752",,"60,746",386,"107,570","1,872","66,213,858","1,415,451","46,779,331 ",Europe,95341,,,"1,299",,
11,Colombia,"5,019,158",,"127,610 ",,"4,862,352",,"29,196",342,"97,238","2,472","27,164,477","526,265","51,617,495 ",South America,104042,,,566,,
12,Germany,"4,830,135",,"97,355 ",,"4,415,900","+18,300","316,880","2,616","57,401","1,157","77,993,513","926,871","84,147,088 ",Europe,178641,,,"3,766",,
13,Italy,"4,818,705",,"132,491 ",,"4,586,009",,"100,205",421,"79,858","2,196","108,233,928","1,793,697","60,341,269 ",Europe,134551,,,"1,661",,
14,Indonesia,"4,249,323",+480,"143,592 ",+14,"4,096,194",+531,"9,537",,"15,316",518,"49,138,020","177,111","277,441,333 ",Asia,"651,9326",2,0.05,34,,
15,Mexico,"3,831,259","+3,663","290,110 ",+299,"3,195,737","+2,669","345,412","4,798","29,298","2,219","11,498,298","87,929","130,767,624 ",North America,3445111,28,2,"2,641",,
16,Poland,"3,143,725","+18,550","78,250 ",+269,"2,761,194","+2,736","304,281",951,"83,188","2,071","22,561,469","597,016","37,790,404 ",Europe,124832,491,7,"8,052",,
17,Ukraine,"3,130,772","+23,283","74,205 ",+815,"2,553,842","+16,277","502,725",177,"72,175","1,711","14,999,766","345,797","43,377,374 ",Europe,145853,537,19,"11,590",,
18,South Africa,"2,924,317",,"89,387 ",,"2,818,612",,"16,318",546,"48,479","1,482","18,768,665","311,145","60,321,309 ",Africa,216753,,,271,,
19,Philippines,"2,809,311","+2,646","44,665 ",+99,"2,735,508","+4,029","29,138","1,292","25,183",400,"23,374,991","209,536","111,555,990 ",Asia,"402,4985",24,0.9,261,,
20,Malaysia,"2,517,173",,"29,427 ",,"2,425,943",,"61,803",534,"76,446",894,"35,197,288","1,068,931","32,927,548 ",Asia,"131,1191",,,"1,877",,
21,Netherlands,"2,224,096",,"18,612 ",,"2,005,079",,"200,405",315,"129,411","1,083","18,498,260","1,076,340","17,186,268 ",Europe,89231,,,"11,661",,
22,Peru,"2,208,891",,"200,502 ",,N/A,N/A,N/A,905,"65,753","5,968","19,405,865","577,663","33,593,734 ",South America,151682,,,"8,565",,
23,Iraq,"2,066,042",+915,"23,415 ",+16,"2,019,444","+1,621","23,183",163,"49,852",565,"15,996,209","385,979","41,443,175 ",Asia,"201,7703",22,0.4,559,,
24,Thailand,"1,989,473","+6,978","19,826 ",+62,"1,873,184","+7,697","96,463","1,997","28,406",283,"14,913,135","212,931","70,037,407 ",Asia,"353,5335",100,0.9,"1,377",,
