#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
134,Cabo Verde,"38,293",,350 ,,"37,852",,91,23,"67,867",620,"211,166","374,254","564,232 ",Africa,"151,6123",,,161,,
135,Malta,"38,168",,462 ,,"36,761",,945,3,"86,129","1,043","1,211,456","2,733,738","443,150 ",Europe,129590,,,"2,132",,
136,Mauritania,"38,069",,807 ,,"36,522",,740,22,"7,904",168,"489,396","101,615","4,816,198 ",Africa,"1275,96810",,,154,,
137,Guyana,"36,741",,957 ,,"33,482",,"2,302",16,"46,406","1,209","371,431","469,134","791,737 ",South America,228272,,,"2,908",,
138,Gabon,"36,692",,266 ,,"30,083",,"6,343",17,"15,972",116,"1,365,397","594,342","2,297,325 ",Africa,"638,6372",,,"2,761",,
139,Papua New Guinea,"32,830",,430 ,,"31,153",,"1,247",7,"3,577",47,"224,212","24,429","9,178,199 ",Australia/Oceania,"28021,34541",,,136,,
140,Guinea,"30,715",,387 ,,"29,650",,678,24,"2,255",28,"567,389","41,664","13,618,150 ",Africa,"44335,18924",,,50,,
141,Belize,"28,899",,534 ,,"26,418",,"1,947",10,"70,922","1,311","327,639","804,071","407,475 ",North America,147631,,,"4,778",,
142,Tanzania,"26,196",,725 ,,N/A,N/A,N/A,7,422,12,,,"62,052,008 ",Africa,"2,36985,589",,,408,,
143,Togo,"26,148",,243 ,,"25,813",,92,,"3,061",28,"562,029","65,787","8,543,223 ",Africa,"32735,15715",,,11,,
144,Benin,"24,833",,161 ,,"24,546",,126,5,"1,978",13,"604,310","48,130","12,555,904 ",Africa,"50677,98721",,,10,,
