#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"243,997,366","+282,802","4,957,504","+4,446","221,068,053","+225,977","17,971,809","76,119","31,303",636.0,,,,All,,,,,,,
1,USA,"46,269,169","+4,573","755,782 ",+61,"36,000,821",,"9,512,566","13,875","138,722","2,266","679,107,947","2,036,075","333,537,783 ",North America,74410,14,0.2,"28,520",,
2,India,"34,174,636","+15,864","454,301 ",+559,"33,540,315","+15,865","180,020","8,944","24,450",325,"598,431,162","428,149","1,397,716,811 ",Asia,"413,0772",11,0.4,129,,
3,Brazil,"21,711,843",,"605,211 ",,"20,885,484",,"221,148","8,318","101,205","2,821","63,776,166","297,280","214,532,615 ",South America,103543,,,"1,031",,
4,UK,"8,734,934","+44,985","139,461 ",+135,"7,116,179","+30,083","1,479,294",892,"127,794","2,040","324,387,705","4,745,854","68,351,807 ",Europe,84900,658,2,"21,642",,
5,Russia,"8,205,983","+37,678","229,528 ","+1,075","7,143,137","+26,077","833,318","2,300","56,199","1,572","202,100,000","1,384,093","146,016,237 ",Europe,186361,258,7,"5,707",,
6,Turkey,"7,800,796",,"68,700 ",,"7,231,922",,"500,174",633,"91,212",803,"93,813,758","1,096,933","85,523,697 ",Asia,"111,2451",,,"5,848",,
7,France,"7,120,863","+6,291","117,463 ",+23,"6,909,619","+3,715","93,781","1,049","108,778","1,794","151,204,954","2,309,805","65,462,230 ",Europe,95570,96,0.4,"1,433",,
8,Iran,"5,851,670","+7,081","125,052 ",+124,"5,402,865","+14,369","323,753","4,346","68,524","1,464","32,619,228","381,977","85,395,893 ",Asia,156833,83,1,"3,791",,
9,Argentina,"5,278,910",,"115,819 ",,"5,144,364",,"18,727",739,"115,418","2,532","24,744,001","541,003","45,737,240 ",South America,93952,,,409,,
10,Spain,"4,997,732",,"87,132 ",,"4,848,432",,"62,168",435,"106,838","1,863","66,213,858","1,415,478","46,778,444 ",Europe,95371,,,"1,329",,
11,Colombia,"4,988,021",,"126,994 ",,"4,832,049",,"28,978",342,"96,684","2,462","26,451,223","512,712","51,590,838 ",South America,104062,,,562,,
12,Italy,"4,737,462","+3,908","131,802 ",+39,"4,531,644","+3,579","74,016",338,"78,505","2,184","100,645,374","1,667,816","60,345,624 ",Europe,134581,65,0.6,"1,227",,
13,Germany,"4,458,112","+2,712","95,794 ",,"4,200,000","+8,000","162,318","1,336","52,988","1,139","73,348,901","871,811","84,133,947 ",Europe,198781,32,,"1,929",,
14,Indonesia,"4,239,396",+802,"143,176 ",+23,"4,081,417","+1,066","14,803",,"15,288",516,"44,852,001","161,746","277,299,174 ",Asia,"651,9376",3,0.08,53,,
15,Mexico,"3,777,209","+4,653","285,953 ",+284,"3,137,453","+4,186","353,803","4,798","28,900","2,188","11,183,029","85,562","130,701,045 ",North America,3545712,36,2,"2,707",,
16,Poland,"2,968,200","+6,274","76,434 ",+75,"2,683,645","+2,054","208,121",399,"78,540","2,022","21,758,129","575,727","37,792,435 ",Europe,134942,166,2,"5,507",,
17,South Africa,"2,918,883",,"88,891 ",,"2,810,740",,"19,252",546,"48,418","1,475","18,314,612","303,803","60,284,536 ",Africa,216783,,,319,,
18,Philippines,"2,751,667","+5,807","41,585 ",+65,"2,647,031","+9,578","63,051","3,194","24,682",373,"22,535,777","202,143","111,484,253 ",Asia,"412,6815",52,0.6,566,,
19,Ukraine,"2,748,614","+23,229","63,486 ",+483,"2,369,695","+8,330","315,433",177,"63,346","1,463","13,927,353","320,979","43,390,228 ",Europe,166833,535,11,"7,270",,
20,Malaysia,"2,426,050","+5,828","28,534 ",+222,"2,320,391","+9,178","77,125",620,"73,724",867,"33,295,364","1,011,797","32,907,154 ",Asia,"141,1531",177,7,"2,344",,
21,Peru,"2,194,132",,"200,003 ",,N/A,N/A,N/A,873,"65,358","5,958","18,728,727","557,882","33,571,139 ",South America,151682,,,"8,146",,
22,Netherlands,"2,076,273","+5,676","18,313 ",+23,"1,973,338","+1,813","84,622",182,"120,823","1,066","17,790,280","1,035,257","17,184,409 ",Europe,89381,330,1,"4,924",,
23,Iraq,"2,045,027","+1,064","22,937 ",+36,"1,984,439","+2,207","37,651",231,"49,398",554,"15,660,404","378,283","41,398,678 ",Asia,"201,8053",26,0.9,909,,
24,Thailand,"1,841,131","+9,742","18,699 ",+74,"1,720,629","+10,182","101,803","2,728","26,291",267,"9,201,621","131,398","70,028,817 ",Asia,"383,7458",139,1,"1,454",,
25,Czechia,"1,726,690","+4,224","30,606 ",+5,"1,665,066",+48,"31,018",123,"160,848","2,851","39,824,015","3,709,757","10,734,940 ",Europe,63510,393,0.5,"2,889",,
26,Japan,"1,716,393",+325,"18,183 ",+10,"1,692,428",+740,"5,782",208,"13,625",144,"26,052,518","206,815","125,970,342 ",Asia,"736,9285",3,0.08,46,,
27,Canada,"1,696,764",+850,"28,739 ",+10,"1,638,678",+429,"29,347",765,"44,448",753,"45,496,284","1,191,807","38,174,219 ",North America,"221,3281",22,0.3,769,,
28,Chile,"1,680,017","+1,994","37,662 ",+11,"1,629,125","+1,714","13,230",439,"86,910","1,948","23,076,418","1,193,786","19,330,455 ",South America,125131,103,0.6,684,,
29,Bangladesh,"1,567,417",+278,"27,814 ",+9,"1,530,941",+294,"8,662","1,535","9,395",167,"10,203,665","61,162","166,831,343 ",Asia,"1065,99816",2,0.05,52,,
30,Romania,"1,550,203","+15,261","44,290 ",+437,"1,313,756","+13,388","192,157","1,854","81,291","2,323","14,293,541","749,535","19,069,890 ",Europe,124311,800,23,"10,076",,
31,Israel,"1,322,395",+501,"8,046 ",+7,"1,300,954","+1,119","13,395",303,"141,797",863,"28,799,673","3,088,106","9,326,000 ",Asia,"71,1590",54,0.8,"1,436",,
32,Belgium,"1,312,360","+6,682","25,846 ",+11,"1,200,847","+1,778","85,667",232,"112,596","2,217","21,151,753","1,814,743","11,655,512 ",Europe,94511,573,0.9,"7,350",,
33,Pakistan,"1,267,945",+552,"28,359 ",+15,"1,215,505",+842,"24,081","1,648","5,598",125,"20,444,536","90,269","226,484,178 ",Asia,"1797,98611",2,0.07,106,,
34,Sweden,"1,165,996",,"14,956 ",,"1,133,621",,"17,419",29,"114,521","1,469","13,014,907","1,278,288","10,181,511 ",Europe,96811,,,"1,711",,
35,Serbia,"1,092,476","+6,748","9,448 ",+60,"957,601","+5,926","125,427",282,"125,697","1,087","6,142,335","706,717","8,691,362 ",Europe,89201,776,7,"14,431",,
36,Portugal,"1,084,534",+883,"18,129 ",+4,"1,035,450",+729,"30,955",60,"106,768","1,785","19,550,680","1,924,688","10,157,845 ",Europe,95601,87,0.4,"3,047",,
37,Cuba,"944,431","+1,393","8,167 ",+14,"930,361","+1,571","5,903",165,"83,448",722,"10,332,305","912,943","11,317,581 ",North America,"121,3861",123,1,522,,
38,Morocco,"944,076",+424,"14,606 ",+6,"924,009",+400,"5,461",347,"25,188",390,"9,998,802","266,766","37,481,555 ",Africa,"402,5664",11,0.2,146,,
39,Kazakhstan,"926,534","+1,732","11,907 ",+28,"869,940","+1,979","44,687",221,"48,586",624,"11,575,012","606,980","19,069,833 ",Asia,"211,6022",91,1,"2,343",,
40,Vietnam,"884,895","+3,373","21,620 ",+77,"804,664","+1,338","58,611",,"8,985",220,"42,517,091","431,724","98,482,063 ",Asia,"1114,5552",34,0.8,595,,
41,Switzerland,"862,408",,"11,193 ",,"819,087",,"32,128",100,"98,704","1,281","11,479,392","1,313,841","8,737,274 ",Europe,107811,,,"3,677",,
42,Jordan,"849,758",+758,"10,941 ",+11,"821,458",+556,"17,359",590,"82,218","1,059","10,713,324","1,036,569","10,335,366 ",Asia,129451,73,1,"1,680",,
43,Hungary,"843,825",,"30,492 ",,"793,842",,"19,491",169,"87,640","3,167","7,236,933","751,632","9,628,287 ",Europe,113161,,,"2,024",,
44,Nepal,"808,534",+438,"11,345 ",+8,"786,630",+817,"10,559",,"27,114",380,"4,362,451","146,292","29,820,176 ",Asia,"372,6287",15,0.3,354,,
45,Austria,"794,982","+3,756","11,245 ",+12,"754,072","+2,078","29,665",227,"87,616","1,239","94,627,736","10,429,002","9,073,518 ",Europe,118070,414,1,"3,269",,
46,UAE,"739,190",+84,"2,129 ",+1,"733,127",+119,"3,934",,"73,578",212,"91,043,996","9,062,387","10,046,359 ",Asia,"144,7190",8,0.10,392,,
47,Greece,"714,283","+3,155","15,598 ",+43,"663,774","+2,494","34,911",353,"68,970","1,506","24,512,381","2,366,861","10,356,492 ",Europe,146640,305,4,"3,371",,
48,Tunisia,"711,397",,"25,132 ",,"684,968",,"1,297",135,"59,382","2,098","3,035,820","253,406","11,980,051 ",Africa,174774,,,108,,
49,Georgia,"688,804","+4,467","9,699 ",+42,"626,478","+1,790","52,627",,"173,103","2,437","9,889,089","2,485,221","3,979,158 ",Asia,64100,"1,123",11,"13,226",,
50,Lebanon,"636,685",,"8,445 ",,"611,505",,"16,735",200,"93,830","1,245","4,780,275","704,485","6,785,486 ",Asia,118031,,,"2,466",,
51,Guatemala,"593,459",,"14,615 ",,"569,427",,"9,417",5,"32,345",797,"2,820,537","153,727","18,347,690 ",North America,"311,2557",,,513,,
52,Belarus,"584,190","+2,079","4,499 ",+17,"556,496","+2,047","23,195",,"61,850",476,"9,335,239","988,352","9,445,261 ",Europe,"162,0991",220,2,"2,456",,
53,Bulgaria,"564,719",,"22,975 ",,"466,212",,"75,532",595,"82,081","3,339","5,240,388","761,679","6,880,048 ",Europe,122991,,,"10,978",,
