#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"254,302,532","+260,740","5,118,809","+3,519","229,915,742","+235,633","19,267,981","77,584","32,625",656.7,,,,All,,,,,,,
1,USA,"47,919,627","+3,437","783,575 ",+10,"37,918,301",,"9,217,751","11,269","143,618","2,348","720,805,103","2,160,301","333,659,530 ",North America,74260,10,0.03,"27,626",,
2,India,"34,447,536",,"463,655 ",,"33,849,785","+11,926","134,096","8,944","24,631",332,"624,666,542","446,647","1,398,568,738 ",Asia,"413,0162",,,96,,
3,Brazil,"21,957,967",,"611,318 ",,"21,151,342",,"195,307","8,318","102,307","2,848","63,776,166","297,148","214,627,421 ",South America,103513,,,910,,
4,UK,"9,600,369","+39,705","142,945 ",+47,"7,863,878","+38,678","1,593,546",999,"140,409","2,091","347,364,723","5,080,350","68,374,171 ",Europe,74780,581,0.7,"23,306",,
5,Russia,"9,109,094","+38,420","256,597 ","+1,211","7,812,557","+27,972","1,039,940","2,300","62,382","1,757","217,400,000","1,488,836","146,020,156 ",Europe,165691,263,8,"7,122",,
6,Turkey,"8,408,166",,"73,531 ",,"7,888,959",,"445,676","1,405","98,248",859,"101,956,470","1,191,349","85,580,696 ",Asia,"101,1641",,,"5,208",,
7,France,"7,287,645",,"118,154 ",,"7,009,009",,"160,482","1,049","111,311","1,805","151,204,954","2,309,485","65,471,280 ",Europe,95540,,,"2,451",,
8,Iran,"6,045,212","+7,494","128,272 ",+105,"5,708,253","+12,304","208,687","3,491","70,734","1,501","37,146,083","434,643","85,463,450 ",Asia,146662,88,1,"2,442",,
9,Argentina,"5,305,742",,"116,232  ",,"5,172,193",,"17,317",586,"115,939","2,540","25,642,280","560,324","45,763,277 ",South America,93942,,,378,,
10,Spain,"5,056,954","+3,266","87,716 ",+15,"4,894,422","+1,917","74,816",427,"108,102","1,875","66,213,858","1,415,444","46,779,578 ",Europe,95331,70,0.3,"1,599",,
11,Germany,"5,054,072","+15,636","98,263 ",+69,"4,494,300","+16,400","461,509","2,828","60,060","1,168","80,348,721","954,819","84,150,739 ",Europe,178561,186,0.8,"5,484",,
12,Colombia,"5,031,945",,"127,809 ",,"4,872,420",,"31,716",342,"97,471","2,476","27,393,975","530,635","51,624,900 ",South America,104042,,,614,,
13,Italy,"4,865,260","+5,144","132,819 ",+44,"4,611,566","+3,510","120,875",475,"80,631","2,201","111,051,082","1,840,421","60,340,059 ",Europe,124541,85,0.7,"2,003",,
14,Indonesia,"4,251,076",+221,"143,670 ",+11,"4,098,884",+706,"8,522",,"15,320",518,"50,403,461","181,647","277,480,822 ",Asia,"651,9316",0.8,0.04,31,,
15,Mexico,"3,845,733",+942,"291,147 ",+58,"3,206,890","+1,980","347,696","4,798","29,405","2,226","11,596,638","88,669","130,786,118 ",North America,3444911,7,0.4,"2,659",,
16,Ukraine,"3,228,441","+10,802","77,147 ",+442,"2,642,459","+11,219","508,835",177,"74,433","1,779","15,246,974","351,525","43,373,804 ",Europe,135623,249,10,"11,731",,
17,Poland,"3,214,023","+9,512","78,879 ",+12,"2,817,206","+14,590","317,938","1,204","85,050","2,087","23,113,362","611,629","37,789,840 ",Europe,124792,252,0.3,"8,413",,
