#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"256,086,663","+390,073","5,143,855","+5,283","231,369,114","+270,519","19,573,694","78,891","32,854",659.9,,,,All,,,,,,,
1,USA,"48,297,142","+9,217","788,127 ",+143,"38,262,047","+1,263","9,246,968","11,556","144,743","2,362","727,036,816","2,178,874","333,675,410 ",North America,74230,28,0.4,"27,712",,
2,India,"34,478,517",,"464,623 ",,"33,885,132","+11,242","128,762","8,944","24,651",332,"627,016,336","448,292","1,398,679,859 ",Asia,"413,0102",,,92,,
3,Brazil,"21,977,661",,"611,898 ",,"21,194,900",,"170,863","8,318","102,393","2,851","63,776,166","297,131","214,639,787 ",South America,103513,,,796,,
4,UK,"9,721,916","+46,807","143,559 ",+199,"7,977,881","+33,894","1,600,476",935,"142,181","2,100","350,469,592","5,125,541","68,377,088 ",Europe,74760,685,3,"23,407",,
5,Russia,"9,219,912","+37,374","260,335 ","+1,251","7,919,250","+36,414","1,040,327","2,300","63,141","1,783","218,800,000","1,498,418","146,020,667 ",Europe,165611,256,9,"7,125",,
6,Turkey,"8,480,986",,"74,202 ",,"7,970,207",,"436,577","1,405","99,091",867,"103,022,701","1,203,703","85,588,130 ",Asia,"101,1531",,,"5,101",,
7,France,"7,330,958",,"118,321 ",,"7,028,434",,"184,203","1,049","111,970","1,807","151,204,954","2,309,444","65,472,460 ",Europe,95530,,,"2,813",,
8,Iran,"6,063,775","+5,882","128,634 ",+103,"5,746,487","+12,306","188,654","3,439","70,944","1,505","37,359,561","437,096","85,472,262 ",Asia,146642,69,1,"2,207",,
9,Argentina,"5,310,334",,"116,313 ",,"5,175,526",,"18,495",572,"116,031","2,541","25,759,848","562,852","45,766,673 ",South America,93932,,,404,,
10,Germany,"5,219,095","+49,438","99,088  ",+180,"4,564,200","+23,300","555,807","2,828","62,019","1,177","80,348,721","954,794","84,152,929 ",Europe,168491,587,2,"6,605",,
11,Spain,"5,067,712",,"87,775 ",,"4,898,138",,"81,799",447,"108,331","1,876","66,213,858","1,415,439","46,779,726 ",Europe,95331,,,"1,749",,
12,Colombia,"5,038,544",,"127,912 ",,"4,879,456",,"31,176",342,"97,591","2,478","27,510,452","532,845","51,629,343 ",South America,104042,,,604,,
