#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"263,758,247","+38,020","5,242,146",+371,"238,095,806","+68,283","20,420,295","87,118","33,838",672.5,,,,All,,,,,,,
1,USA,"49,573,122",,"805,004 ",,"39,318,563",,"9,449,555","13,343","148,534","2,412","755,496,996","2,263,665","333,749,517 ",North America,74150,,,"28,313",,
2,India,"34,606,541",,"469,724 ",,"34,037,054","+8,548","99,763","8,944","24,733",336,"643,510,926","459,914","1,399,198,423 ",Asia,"402,9792",,,71,,
3,Brazil,"22,105,872",,"615,020 ",,"21,339,118",,"151,734","8,318","102,963","2,865","63,776,166","297,051","214,697,495 ",South America,103493,,,707,,
4,UK,"10,276,007",,"145,140 ",,"9,095,983",,"1,034,884",916,"150,254","2,122","363,637,864","5,317,066","68,390,701 ",Europe,74710,,,"15,132",,
5,Russia,"9,669,718",,"276,419 ",,"8,364,932",,"1,028,367","2,300","66,220","1,893","225,500,000","1,544,277","146,023,052 ",Europe,155281,,,"7,042",,
6,Turkey,"8,818,144",,"77,038 ",,"8,350,494",,"390,612","1,405","102,988",900,"108,036,172","1,261,768","85,622,825 ",Asia,"101,1111",,,"4,562",,
7,France,"7,725,114",,"119,227 ",,"7,137,416",,"468,471","1,886","117,980","1,821","162,981,031","2,489,097","65,477,969 ",Europe,85490,,,"7,155",,
8,Iran,"6,121,757",,"129,912 ",,"5,892,574",,"99,271","4,312","71,588","1,519","38,439,240","449,511","85,513,384 ",Asia,146582,,,"1,161",,
9,Germany,"5,953,310",,"102,552 ",,"4,979,700","+42,100","871,058","4,636","70,735","1,218","83,816,414","995,880","84,163,150 ",Europe,148211,,,"10,350",,
10,Argentina,"5,332,629",,"116,597 ",,"5,194,780",,"21,252",632,"116,477","2,547","26,260,861","573,600","45,782,522 ",South America,93932,,,464,,
11,Spain,"5,174,720",,"88,080 ",,"4,924,551",,"162,089",741,"110,617","1,883","66,213,858","1,415,418","46,780,416 ",Europe,95311,,,"3,465",,
12,Colombia,"5,071,817",,"128,586 ",,"4,911,593",,"31,638",342,"98,196","2,490","28,160,705","545,221","51,650,076 ",South America,104022,,,613,,
13,Italy,"5,043,620",,"133,931 ",,"4,709,906",,"199,783",686,"83,592","2,220","119,905,510","1,987,298","60,335,946 ",Europe,124511,,,"3,311",,
14,Indonesia,"4,256,687",,"143,840 ",,"4,104,964",,"7,883",,"15,333",518,"54,746,617","197,203","277,615,084 ",Asia,"651,9305",,,28,,
15,Mexico,"3,891,218","+3,345","294,428 ",+182,"3,248,012","+2,793","348,778","4,798","29,738","2,250","11,883,217","90,816","130,848,998 ",North America,3444411,26,1,"2,665",,
16,Poland,"3,569,137",,"84,153 ",,"3,048,528",,"436,456","1,870","94,452","2,227","24,433,048","646,584","37,787,922 ",Europe,114492,,,"11,550",,
17,Ukraine,"3,450,341",,"86,532 ",,"2,972,192",,"391,617",177,"79,571","1,996","15,917,165","367,079","43,361,664 ",Europe,135013,,,"9,031",,
18,South Africa,"2,976,613",,"89,871 ",,"2,850,142",,"36,600",546,"49,309","1,489","19,529,031","323,509","60,366,253 ",Africa,206723,,,606,,
19,Philippines,"2,833,038",,"48,712 ",,"2,768,999",,"15,327","1,023","25,376",436,"24,238,501","217,106","111,643,668 ",Asia,"392,2925",,,137,,
20,Netherlands,"2,661,691",,"19,459 ",,"2,120,287",,"521,945",605,"154,853","1,132","19,205,114","1,117,321","17,188,541 ",Europe,68831,,,"30,366",,
21,Malaysia,"2,638,221",,"30,474 ",,"2,544,007",,"63,740",500,"80,061",925,"37,882,464","1,149,609","32,952,474 ",Asia,"121,0811",,,"1,934",,
22,Peru,"2,236,351",,"201,176 ",,N/A,N/A,N/A,971,"66,516","5,984","20,314,089","604,202","33,621,349 ",South America,151672,,,"9,354",,
23,Czechia,"2,172,084",,"33,186 ",,"1,860,920",,"277,978","1,069","202,297","3,091","43,809,304","4,080,178","10,737,105 ",Europe,53240,,,"25,889",,
24,Thailand,"2,125,729","+4,971","20,845 ",+33,"2,031,156","+5,402","73,728","1,369","30,347",298,"14,913,135","212,899","70,047,905 ",Asia,"333,3605",71,0.5,"1,053",,
25,Iraq,"2,082,061",,"23,844 ",,"2,046,224",,"11,993",103,"50,173",575,"16,363,328","394,320","41,497,561 ",Asia,"201,7403",,,289,,
26,Canada,"1,795,629",,"29,714 ",,"1,739,899",,"26,016",497,"46,993",778,"48,895,595","1,279,643","38,210,346 ",North America,"211,2861",,,681,,
27,Belgium,"1,786,444","+20,409","27,072 ",+57,"1,345,928","+5,012","413,444",780,"153,198","2,322","24,849,495","2,130,990","11,661,012 ",Europe,74310,"1,750",5,"35,455",,
28,Romania,"1,780,808",,"56,618 ",,"1,689,184",,"35,006","1,121","93,452","2,971","16,037,036","841,577","19,055,941 ",Europe,113371,,,"1,837",,
29,Chile,"1,764,274",,"38,356 ",,"1,658,430",,"67,488",688,"91,185","1,982","25,644,143","1,325,390","19,348,368 ",South America,115041,,,"3,488",,
30,Japan,"1,727,430",+126,"18,362 ",+2,"1,708,219",+140,849,38,"13,718",146,"27,983,144","222,215","125,928,213 ",Asia,"736,8585",1,0.02,7,,
31,Bangladesh,"1,576,566",,"27,983 ",,"1,541,348",,"7,235","1,382","9,440",168,"10,907,602","65,311","167,010,523 ",Asia,"1065,96815",,,43,,
32,Israel,"1,344,103",,"8,199 ",,"1,330,366",,"5,538",115,"144,124",879,"31,188,024","3,344,202","9,326,000 ",Asia,"71,1370",,,594,,
33,Pakistan,"1,285,631",+377,"28,745 ",+8,"1,242,718",+364,"14,168",904,"5,665",127,"22,072,293","97,255","226,953,710 ",Asia,"1777,89510",2,0.04,62,,
34,Serbia,"1,257,025",,"11,744 ",,"1,196,695",,"48,586",191,"144,693","1,352","6,830,241","786,212","8,687,534 ",Europe,77401,,,"5,593",,
35,Vietnam,"1,252,590",,"25,448 ",,"992,052",,"235,090","6,497","12,707",258,"68,597,022","695,868","98,577,682 ",Asia,"793,8741",,,"2,385",,
36,Sweden,"1,207,498",,"15,128  ",,"1,159,123",,"33,247",41,"118,517","1,485","13,708,481","1,345,501","10,188,382 ",Europe,86731,,,"3,263",,
37,Austria,"1,170,362",,"12,553 ",,"1,022,661",,"135,148",649,"128,907","1,383","111,071,336","12,233,708","9,079,123 ",Europe,87230,,,"14,886",,
38,Portugal,"1,151,919",,"18,458 ",,"1,077,683",,"55,778",116,"113,438","1,818","21,283,107","2,095,906","10,154,610 ",Europe,95500,,,"5,493",,
39,Hungary,"1,114,260",,"34,713 ",,"891,691",,"187,856",562,"115,760","3,606","8,474,664","880,428","9,625,618 ",Europe,92771,,,"19,516",,
40,Switzerland,"1,020,311",,"11,566 ",,"862,570",,"146,175",207,"116,685","1,323","12,468,877","1,425,963","8,744,181 ",Europe,97561,,,"16,717",,
41,Kazakhstan,"973,045",+753,"12,716 ",+13,"938,335",+952,"21,994",528,"50,960",666,"11,575,012","606,200","19,094,373 ",Asia,"201,5022",39,0.7,"1,152",,
42,Cuba,"962,628",,"8,305 ",,"953,566",,757,25,"85,062",734,"11,116,221","982,274","11,316,828 ",North America,"121,3631",,,67,,
43,Jordan,"958,990",,"11,633 ",,"890,366",,"56,991","1,105","92,688","1,124","12,220,357","1,181,118","10,346,428 ",Asia,118891,,,"5,508",,
44,Morocco,"950,088",,"14,779 ",,"932,421",,"2,888",347,"25,316",394,"10,458,391","278,672","37,529,355 ",Africa,"402,5394",,,77,,
45,Greece,"945,095",,"18,234 ",,"850,711",,"76,150",690,"91,305","1,762","36,708,282","3,546,366","10,350,956 ",Europe,115680,,,"7,357",,
46,Georgia,"850,102",,"12,119 ",,"792,158",,"45,825",,"213,683","3,046","11,612,050","2,918,829","3,978,325 ",Asia,53280,,,"11,519",,
47,Nepal,"821,651",,"11,529 ",,"803,168",,"6,954",,"27,501",386,"4,633,479","155,082","29,877,524 ",Asia,"362,5926",,,233,,
48,UAE,"742,109",,"2,148 ",,"737,024",,"2,937",,"73,773",214,"101,637,361","10,103,704","10,059,416 ",Asia,"144,6830",,,292,,
49,Tunisia,"717,710",,"25,376 ",,"691,184",,"1,150",58,"59,841","2,116","3,180,395","265,175","11,993,558 ",Africa,174734,,,96,,
50,Bulgaria,"697,162",,"28,542 ",,"563,574",,"105,046",694,"101,415","4,152","6,604,490","960,742","6,874,364 ",Europe,102411,,,"15,281",,
51,Slovakia,"689,618",,"14,503 ",,"563,705",,"111,410",585,"126,225","2,655","4,613,592","844,457","5,463,386 ",Europe,83771,,,"20,392",,
52,Lebanon,"672,548",,"8,735 ",,"633,490",,"30,323",186,"99,164","1,288","4,795,578","707,087","6,782,161 ",Asia,107761,,,"4,471",,
53,Belarus,"656,510",,"5,098 ",,"643,786",,"7,626",,"69,509",540,"10,425,536","1,103,824","9,444,922 ",Europe,"141,8531",,,807,,
54,Guatemala,"618,436",,"15,956 ",,"601,096",,"1,384",5,"33,640",868,"3,128,305","170,165","18,383,960 ",North America,"301,1526",,,75,,
55,Croatia,"613,914",,"10,967 ",,"570,933",,"32,014",312,"150,861","2,695","3,463,550","851,118","4,069,414 ",Europe,73711,,,"7,867",,
56,Azerbaijan,"590,113",,"7,884 ",,"556,716",,"25,513",,"57,468",768,"5,551,849","540,669","10,268,474 ",Asia,"171,3022",,,"2,485",,
57,Ireland,"573,905",,"5,707 ",,"444,404",,"123,794",117,"114,419","1,138","8,983,297","1,790,998","5,015,805 ",Europe,98791,,,"24,681",,
58,Costa Rica,"566,959",,"7,305 ",,"549,108",,"10,546",77,"109,877","1,416","2,715,029","526,176","5,159,930 ",North America,97062,,,"2,044",,
59,Sri Lanka,"564,733",,"14,372 ",,"540,783",,"9,578",,"26,217",667,"5,661,108","262,814","21,540,326 ",Asia,"381,4994",,,445,,
60,Saudi Arabia,"549,786",,"8,837 ",,"538,939",,"2,010",39,"15,452",248,"31,538,438","886,399","35,580,416 ",Asia,"654,0261",,,56,,
61,Bolivia,"538,647",,"19,188 ",,"493,941",,"25,518",220,"45,271","1,613","2,593,083","217,939","11,898,193 ",South America,226205,,,"2,145",,
62,Ecuador,"526,870",,"33,250 ",,"443,880",,"49,740",759,"29,235","1,845","2,013,368","111,718","18,021,847 ",South America,345429,,,"2,760",,
63,Myanmar,"522,825",,"19,111 ",,"498,050",,"5,664",,"9,519",348,"5,605,747","102,060","54,925,960 ",Asia,"1052,87410",,,103,,
64,Denmark,"492,521",,"2,909 ",,"403,118",,"86,494",61,"84,610",500,"94,201,944","16,182,917","5,821,073 ",Europe,"122,0010",,,"14,859",,
65,Panama,"477,990",,"7,367 ",,"468,000",,"2,623",20,"108,368","1,670","4,244,336","962,261","4,410,796 ",North America,95991,,,595,,
66,Lithuania,"472,239",,"6,759 ",,"437,569",,"27,911",130,"176,969","2,533","6,168,854","2,311,749","2,668,479 ",Europe,63950,,,"10,460",,
67,Paraguay,"463,121",,"16,474 ",,"445,856",,791,42,"63,822","2,270","1,951,099","268,878","7,256,453 ",South America,164404,,,109,,
68,S. Korea,"457,612","+5,262","3,705 ",+47,"400,585","+2,262","53,322",733,"8,915",72,"15,804,065","307,881","51,331,649 ",Asia,"11213,8553",103,0.9,"1,039",,
69,Venezuela,"432,514",,"5,161 ",,"419,724",,"7,629",681,"15,271",182,"3,359,014","118,601","28,321,854 ",South America,"655,4888",,,269,,
70,Palestine,"430,443",,"4,535 ",,"422,781",,"3,127",42,"81,695",861,"2,736,577","519,381","5,268,925 ",Asia,"121,1622",,,593,,
71,Slovenia,"423,162",,"5,240 ",,"382,803",,"35,119",275,"203,508","2,520","1,943,304","934,576","2,079,343 ",Europe,53971,,,"16,889",,
72,Kuwait,"413,383",,"2,465 ",,"410,646",,272,,"94,815",565,"5,350,472","1,227,208","4,359,873 ",Asia,"111,7691",,,62,,
73,Dominican Republic,"407,474",,"4,210 ",,"400,650",,"2,614",179,"37,037",383,"2,464,049","223,968","11,001,802 ",North America,"272,6134",,,238,,
74,Uruguay,"399,966",,"6,131 ",,"391,664",,"2,171",12,"114,578","1,756","4,119,025","1,179,976","3,490,770 ",South America,95691,,,622,,
75,Mongolia,"382,523",+441,"2,008 ",+3,"313,256",,"67,259",192,"114,086",599,"4,030,048","1,201,950","3,352,926 ",Asia,"91,6701",132,0.9,"20,060",,
76,Honduras,"378,046",+70,"10,412 ",+3,"121,195",+559,"246,439",59,"37,329","1,028","1,121,382","110,728","10,127,318 ",North America,279739,7,0.3,"24,334",,
77,Libya,"373,210",,"5,466 ",,"348,230",,"19,514",,"53,290",780,"1,912,856","273,132","7,003,425 ",Africa,"191,2814",,,"2,786",,
