#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
41,Switzerland,"966,318","+3,961","11,452 ",+7,"851,134",+721,"103,732",173,"110,527","1,310","12,103,854","1,384,437","8,742,800 ",Europe,97631,453,0.8,"11,865",,
42,Cuba,"961,458",+182,"8,299 ",+1,"951,944",+274,"1,215",36,"84,957",733,"10,979,501","970,180","11,316,978 ",North America,"121,3641",16,0.09,107,,
43,Morocco,"949,263",+130,"14,770 ",+4,"931,433",+135,"3,060",347,"25,300",394,"10,366,159","276,285","37,519,795 ",Africa,"402,5404",3,0.1,82,,
44,Jordan,"928,256","+4,534","11,429 ",+26,"872,017","+2,477","44,810",961,"89,737","1,105","11,889,329","1,149,370","10,344,216 ",Asia,119051,438,3,"4,332",,
45,Greece,"901,661","+7,106","17,612 ",+95,"804,383","+6,740","79,666",612,"87,100","1,701","34,131,054","3,297,029","10,352,063 ",Europe,115880,686,9,"7,696",,
46,Georgia,"822,383","+3,201","11,679 ",+64,"763,755","+4,098","46,949",,"206,707","2,936","11,291,673","2,838,179","3,978,492 ",Asia,53410,805,16,"11,801",,
47,Nepal,"820,004",+305,"11,513 ",+4,"801,122",+232,"7,369",,"27,456",385,"4,584,556","153,504","29,866,054 ",Asia,"362,5947",10,0.1,247,,
48,UAE,"741,643",+73,"2,145 ",+1,"736,423",+90,"3,075",,"73,745",213,"99,692,301","9,912,920","10,056,805 ",Asia,"144,6880",7,0.10,306,,
49,Tunisia,"716,702",+93,"25,356 ",+2,"690,336",+110,"1,010",58,"59,771","2,115","3,155,126","263,128","11,990,857 ",Africa,174734,8,0.2,84,,
50,Bulgaria,"679,983",,"27,658 ",,"545,753",,"106,572",777,"98,899","4,023","6,373,056","926,922","6,875,501 ",Europe,102491,,,"15,500",,
51,Lebanon,"662,269","+1,827","8,676 ",+10,"627,512",,"26,081",186,"97,639","1,279","4,795,578","707,018","6,782,826 ",Asia,107821,269,1,"3,845",,
52,Belarus,"645,069","+1,697","4,995 ",+16,"630,218","+2,429","9,856",,"68,297",529,"10,269,975","1,087,346","9,444,990 ",Europe,"151,8911",180,2,"1,044",,
53,Slovakia,"631,738","+10,315","14,056 ",+71,"519,678","+6,989","98,004",554,"115,632","2,573","4,444,343","813,486","5,463,328 ",Europe,93891,"1,888",13,"17,939",,
54,Guatemala,"615,725",+815,"15,870 ",+15,"597,890",+846,"1,965",5,"33,506",864,"3,082,937","167,763","18,376,706 ",North America,"301,1586",44,0.8,107,,
55,Croatia,"582,769","+6,136","10,505 ",+67,"538,701","+3,047","33,563",323,"143,188","2,581","3,382,082","830,986","4,069,964 ",Europe,73871,"1,508",16,"8,247",,
56,Azerbaijan,"578,627","+1,924","7,709 ",+23,"543,200","+1,873","27,718",,"56,361",751,"5,473,157","533,109","10,266,479 ",Asia,"181,3322",187,2,"2,700",,
57,Costa Rica,"566,119",,"7,271 ",,"541,156",,"17,692",110,"109,736","1,409","2,715,029","526,279","5,158,914 ",North America,97102,,,"3,429",,
58,Sri Lanka,"559,605",+745,"14,205 ",+23,"527,929",+401,"17,471",,"25,982",660,"5,606,000","260,280","21,538,368 ",Asia,"381,5164",35,1,811,,
59,Saudi Arabia,"549,590",+34,"8,828 ",+1,"538,702",+30,"2,060",47,"15,452",248,"31,078,369","873,760","35,568,557 ",Asia,"654,0291",1.0,0.03,58,,
60,Ireland,"542,146","+3,891","5,652 ",+43,"427,712","+1,852","108,782",132,"108,114","1,127","8,762,233","1,747,344","5,014,600 ",Europe,98871,776,9,"21,693",,
61,Bolivia,"531,428","+1,059","19,096 ",+16,"488,726",+902,"23,606",220,"44,678","1,605","2,569,451","216,016","11,894,712 ",South America,226235,89,1,"1,985",,
62,Ecuador,"524,432",,"33,128 ",,"443,880",,"47,424",759,"29,109","1,839","1,991,800","110,557","18,015,987 ",South America,345449,,,"2,632",,
63,Myanmar,"519,731",+629,"19,049 ",+8,"493,399",+841,"7,283",,"9,464",347,"5,449,236","99,225","54,918,000 ",Asia,"1062,88310",11,0.1,133,,
64,Panama,"476,343",,"7,356 ",,"466,519",,"2,468",20,"108,031","1,668","4,195,059","951,409","4,409,310 ",North America,95991,,,560,,
65,Denmark,"462,427","+4,426","2,829 ",+9,"403,118",,"56,480",49,"79,446",486,"91,742,340","15,761,585","5,820,629 ",Europe,"132,0570",760,2,"9,703",,
66,Paraguay,"462,389",,"16,364 ",,"445,411",,614,37,"63,738","2,256","1,934,490","266,659","7,254,538 ",South America,164434,,,85,,
67,Lithuania,"460,467","+2,015","6,603 ",+12,"424,578","+1,949","29,286",132,"172,505","2,474","6,032,888","2,260,099","2,669,303 ",Europe,64040,755,4,"10,971",,
68,Palestine,"428,857",+257,"4,520 ",+5,"421,669",+194,"2,668",38,"81,434",858,"2,710,960","514,773","5,266,326 ",Asia,"121,1652",49,0.9,507,,
